rank0,csv_row_index0,working_index0
1668,111137,47076
1669,65101,27650
1670,88048,37286
1671,55723,23696
1672,97646,41325
1673,55215,23473
1674,125355,53227
1675,4033,1771
1676,112081,47481
1677,25772,11041
1678,106241,44954
1679,47777,20355
1680,80725,34246
1681,89733,37971
1682,8249,3575
1683,29167,12465
1684,74892,31761
1685,77874,33015
1686,62563,26565
1687,2990,1302
1688,61433,26088
1689,108362,45885
1690,17114,7368
1691,45782,19536
1692,31995,13704
1693,128084,54385
1694,114502,48511
1695,61575,26145
1696,40991,17511
1697,55685,23678
1698,53946,22943
1699,12705,5483
1700,76408,32402
1701,101402,42916
1702,122553,51965
1703,39815,17012
1704,130286,55305
1705,116141,49220
1706,114994,48739
1707,8104,3517
1708,111718,47309
1709,26285,11239
1710,79230,33578
1711,84504,35860
1712,74095,31434
1713,21446,9193
1714,25246,10804
1715,123654,52477
1716,75141,31871
1717,41182,17583
1718,32376,13887
1719,25083,10746
1720,122102,51778
1721,100146,42381
1722,51637,22000
1723,65058,27629
1724,106389,45023
1725,96811,40971
1726,83428,35419
1727,6783,2987
1728,46730,19913
1729,105865,44798
1730,124864,53013
1731,83278,35353
1732,5382,2344
1733,62127,26392
1734,120544,51118
1735,77961,33057
1736,54123,23012
1737,111310,47139
1738,43040,18378
1739,71916,30534
1740,102914,43541
1741,16068,6914
1742,52620,22392
1743,19322,8277
1744,50204,21409
1745,88752,37582
1746,35255,15106
1747,25396,10868
1748,21289,9132
1749,129993,55169
1750,116752,49484
1751,100702,42644
1752,115097,48777
1753,47153,20118
1754,1422,611
1755,33144,14218
1756,42648,18213
1757,99734,42201
1758,10874,4713
1759,129638,55022
1760,125051,53094
1761,26268,11234
1762,109678,46442
1763,14972,6450
1764,37737,16152
1765,62715,26631
1766,57980,24624
1767,82553,35036
1768,115452,48938
1769,8562,3698
1770,16474,7090
1771,92626,39215
1772,125241,53174
1773,111823,47360
1774,11719,5066
1775,94057,39787
1776,89771,37991
1777,33474,14361
1778,50217,21417
1779,100840,42698
1780,89487,37873
1781,82708,35102
1782,64659,27445
1783,77046,32643
1784,23956,10267
1785,130328,55331
1786,116000,49166
1787,93189,39438
1788,112863,47849
1789,81126,34416
1790,93023,39378
1791,93230,39453
1792,34053,14587
1793,102262,43269
1794,78892,33437
1795,20154,8629
1796,64470,27373
1797,76069,32260
1798,120683,51181
1799,51443,21916
1800,1562,673
1801,29949,12816
1802,56543,24041
1803,20754,8908
1804,129722,55062
1805,15715,6763
1806,76121,32281
1807,18504,7946
1808,12649,5465
1809,120967,51296
1810,110813,46930
1811,25722,11019
1812,75028,31819
1813,73704,31280
1814,79766,33808
1815,40699,17380
1816,72248,30673
1817,6964,3072
1818,89082,37728
1819,12144,5237
1820,20384,8736
1821,98116,41537
1822,94146,39832
1823,62531,26551
1824,15330,6610
1825,65662,27876
1826,84240,35747
1827,80996,34370
1828,64718,27469
1829,72894,30947
1830,63890,27121
1831,81962,34785
1832,4588,2010
1833,24782,10617
1834,14757,6360
1835,82523,35024
1836,98549,41722
1837,65938,27996
1838,20009,8570
1839,123679,52487
1840,13824,5967
1841,79156,33548
1842,105012,44429
1843,36622,15664
1844,10004,4322
1845,118534,50248
1846,99141,41956
1847,69964,29706
1848,17424,7486
1849,70217,29819
1850,24915,10679
1851,58081,24667
1852,42655,18218
1853,29007,12392
1854,43182,18436
1855,21913,9384
1856,49128,20944
1857,23958,10269
1858,56909,24190
1859,106495,45067
1860,52404,22307
1861,114914,48696
1862,16913,7279
1863,98263,41592
1864,13180,5683
1865,19821,8498
1866,21874,9375
1867,3880,1699
1868,81029,34385
1869,46194,19696
1870,109707,46456
1871,76193,32317
1872,41002,17516
1873,31621,13532
1874,122986,52157
1875,53249,22635
1876,112550,47711
1877,2049,879
1878,121473,51511
1879,19137,8197
1880,112286,47587
1881,30722,13141
1882,50738,21619
1883,111918,47398
1884,5255,2295
1885,26432,11304
1886,613,256
1887,64485,27377
1888,71361,30309
1889,85584,36317
1890,37173,15909
1891,87365,37027
1892,54448,23149
1893,103566,43813
1894,47197,20136
1895,67194,28532
1896,20393,8740
1897,42111,17986
1898,80543,34158
1899,111302,47137
1900,70230,29824
1901,85013,36075
1902,118889,50401
1903,29160,12460
1904,104637,44271
1905,12008,5187
1906,45235,19326
1907,40185,17170
1908,48709,20762
1909,96151,40676
1910,67325,28582
1911,29403,12569
1912,99971,42305
1913,96418,40792
1914,47835,20381
1915,126045,53507
1916,104671,44288
1917,111956,47426
1918,111931,47408
1919,73255,31094
1920,74451,31587
1921,94298,39913
1922,23456,10042
1923,85515,36283
1924,18957,8125
1925,51682,22020
1926,31778,13598
1927,1681,724
1928,53806,22879
1929,126318,53630
1930,16869,7262
1931,6975,3079
1932,1985,856
1933,66538,28254
1934,88768,37590
1935,81437,34550
1936,92163,39025
1937,51067,21757
1938,79681,33777
1939,85144,36123
1940,75741,32123
1941,90504,38293
1942,73976,31386
1943,28002,11974
1944,3089,1356
1945,79290,33604
1946,77688,32935
1947,95290,40333
1948,83754,35550
1949,49861,21259
1950,84052,35680
1951,108076,45756
1952,36969,15815
1953,28479,12183
1954,101367,42897
1955,83930,35633
1956,18761,8050
1957,37597,16097
1958,8675,3744
1959,70119,29777
1960,121517,51536
1961,56814,24152
1962,14830,6388
1963,96644,40891
1964,22639,9683
1965,73508,31186
1966,98380,41650
1967,45702,19497
1968,124127,52696
1969,49346,21028
1970,76169,32305
1971,23090,9882
1972,20478,8783
1973,68009,28886
1974,44262,18892
1975,89470,37868
1976,1708,737
1977,80917,34334
1978,7182,3158
1979,6911,3049
1980,51182,21804
1981,40511,17293
1982,70341,29869
1983,104260,44101
1984,100737,42658
1985,22510,9632
1986,129631,55019
1987,101897,43118
1988,112028,47458
1989,67495,28663
1990,27449,11734
1991,47442,20223
1992,62600,26576
1993,15559,6700
1994,36150,15461
1995,113203,47984
1996,72953,30966
1997,18699,8026
1998,129688,55046
1999,52826,22471
2000,111729,47315
2001,50509,21531
2002,73240,31088
2003,80620,34195
2004,80477,34125
2005,106365,45005
2006,17076,7351
2007,55934,23782
2008,22106,9461
2009,27857,11905
2010,89,37
2011,70204,29812
2012,111091,47053
2013,80032,33921
2014,88420,37443
2015,54862,23324
2016,82534,35028
2017,26294,11245
2018,57372,24366
2019,72370,30721
2020,38113,16320
2021,70103,29765
2022,86793,36816
2023,51370,21880
2024,77761,32965
2025,16409,7060
2026,51447,21920
2027,8012,3487
2028,73056,31005
2029,33317,14290
2030,51744,22049
2031,104780,44335
2032,88710,37561
2033,2609,1128
2034,10512,4545
2035,51711,22031
2036,6728,2964
2037,107409,45475
2038,93820,39698
2039,17498,7522
2040,5585,2427
2041,35436,15176
2042,70455,29922
2043,100881,42717
2044,31868,13644
2045,84422,35824
2046,42324,18080
2047,108170,45796
2048,110657,46864
2049,62758,26647
2050,34180,14631
2051,107785,45629
2052,41435,17691
2053,48227,20557
2054,61381,26062
2055,112123,47504
2056,90106,38132
2057,39835,17023
2058,1161,485
2059,16002,6891
2060,71624,30414
2061,70962,30139
2062,3189,1393
2063,7130,3135
2064,103309,43703
2065,88533,37487
2066,116780,49495
2067,59981,25467
2068,18588,7978
2069,40716,17389
2070,43335,18505
2071,92908,39338
2072,123136,52226
2073,107906,45686
2074,9540,4129
2075,61257,26009
2076,94515,40008
2077,41059,17537
2078,29952,12818
2079,39472,16872
2080,110754,46910
2081,113684,48182
2082,16004,6892
2083,72794,30904
2084,16265,6991
2085,59973,25463
2086,100509,42551
2087,100330,42467
2088,109221,46256
2089,83997,35659
2090,30398,13003
2091,93031,39383
2092,12211,5266
2093,25562,10937
2094,79417,33663
2095,129735,55066
2096,87637,37138
2097,115969,49156
2098,45385,19378
2099,497,209
2100,62995,26747
2101,6352,2796
2102,86732,36792
2103,13624,5876
2104,7879,3434
2105,63485,26940
2106,82039,34818
2107,18530,7957
2108,119582,50694
2109,126893,53889
2110,82614,35058
2111,107554,45541
2112,69547,29529
2113,39411,16847
2114,67068,28477
2115,97429,41228
2116,106324,44989
2117,79507,33704
2118,46316,19743
2119,47568,20275
2120,98603,41746
2121,34833,14925
2122,114416,48478
2123,43882,18731
2124,98546,41721
2125,88060,37293
2126,17510,7529
2127,34943,14973
2128,127230,54023
2129,49586,21134
2130,2521,1086
2131,81438,34551
2132,123435,52377
2133,67561,28691
2134,19737,8464
2135,96284,40734
2136,123309,52308
2137,125388,53243
2138,111481,47205
2139,22825,9764
2140,112278,47582
2141,66693,28323
2142,30668,13112
2143,14561,6272
2144,123196,52255
2145,15654,6740
2146,91239,38616
2147,82878,35168
2148,45806,19546
2149,73533,31195
2150,9214,3986
2151,54246,23064
2152,54240,23063
2153,42112,17987
2154,76961,32609
2155,77555,32872
2156,90878,38454
2157,76520,32445
2158,47196,20135
2159,97286,41171
2160,116209,49255
2161,10018,4329
2162,2891,1251
2163,71486,30354
2164,22357,9569
2165,34593,14816
2166,87298,37004
2167,39686,16962
2168,31463,13465
2169,54718,23263
2170,25605,10957
2171,104971,44413
2172,106073,44881
2173,111631,47270
2174,18117,7785
2175,33491,14368
2176,62925,26719
2177,17258,7421
2178,16982,7309
2179,103889,43943
2180,103211,43661
2181,120317,51018
2182,94555,40023
2183,97696,41343
2184,109726,46467
2185,75890,32187
2186,28332,12112
2187,83418,35416
2188,129225,54856
2189,5966,2621
2190,388,159
2191,29672,12685
2192,78965,33472
2193,105893,44811
2194,38903,16624
2195,69662,29578
2196,125218,53159
2197,90478,38278
2198,70712,30023
2199,35968,15397
2200,87010,36889
2201,48508,20682
2202,74625,31656
2203,66673,28312
2204,95010,40217
2205,100553,42573
2206,88661,37540
2207,83319,35370
2208,117618,49851
2209,65857,27959
2210,72456,30757
2211,118288,50153
2212,42971,18350
2213,59842,25402
2214,78856,33417
2215,122445,51915
2216,36519,15619
2217,8453,3663
2218,121333,51444
2219,86018,36506
2220,39594,16922
2221,126397,53662
2222,102300,43284
2223,23367,10004
2224,13606,5867
2225,71997,30569
2226,44530,19020
2227,120133,50937
2228,2665,1151
2229,56666,24088
2230,69321,29434
2231,32979,14134
2232,112067,47474
2233,111840,47369
2234,123548,52425
2235,40742,17400
2236,86819,36827
2237,88549,37488
2238,63670,27023
2239,77301,32755
2240,107230,45398
2241,58253,24742
2242,35306,15123
2243,67042,28468
2244,45810,19548
2245,1600,689
2246,476,199
2247,90082,38121
2248,14456,6227
2249,97847,41408
2250,50261,21435
2251,93731,39665
2252,91540,38757
2253,6284,2763
2254,45874,19574
2255,6333,2789
2256,16421,7067
2257,41583,17759
2258,120868,51261
2259,121659,51587
2260,75433,31996
2261,23775,10188
2262,10295,4454
2263,5457,2375
2264,96852,40991
2265,104737,44318
2266,47511,20254
2267,90935,38478
2268,106672,45144
2269,52120,22193
2270,26793,11468
2271,29843,12768
2272,86108,36545
2273,123156,52234
2274,578,242
2275,120636,51162
2276,116226,49264
2277,14195,6120
2278,90515,38300
2279,54088,22999
2280,47032,20058
2281,61258,26010
2282,27682,11834
2283,22888,9793
2284,1229,517
2285,125072,53103
2286,32036,13725
2287,44773,19127
2288,94795,40124
2289,116997,49588
2290,21872,9374
2291,94118,39818
2292,123766,52526
2293,62633,26594
2294,34703,14869
2295,672,284
2296,95376,40369
2297,65647,27871
2298,79086,33517
2299,77117,32676
2300,83938,35637
2301,2407,1042
2302,66728,28337
2303,107929,45698
2304,93236,39456
2305,84570,35888
2306,7328,3219
2307,30555,13066
2308,55991,23803
2309,128632,54618
2310,72588,30811
2311,66724,28335
2312,11123,4819
2313,15138,6523
2314,68890,29262
2315,103113,43620
2316,82404,34970
2317,9260,4002
2318,127650,54203
2319,127082,53966
2320,109523,46373
2321,86778,36812
2322,86826,36829
2323,4201,1833
2324,4850,2123
2325,101054,42776
2326,96587,40866
2327,60016,25485
2328,3425,1512
2329,6253,2748
2330,1423,612
2331,47687,20323
2332,5205,2277
2333,112574,47726
2334,123727,52510
2335,15515,6675
2336,87412,37046
2337,113072,47934
2338,41600,17764
2339,33191,14234
2340,45975,19611
2341,77559,32875
2342,60130,25531
2343,47426,20216
2344,19597,8398
2345,129575,54994
2346,21002,9009
2347,88281,37383
2348,13676,5903
2349,119466,50640
2350,100787,42676
2351,115747,49074
2352,37092,15873
2353,41839,17867
2354,74349,31549
2355,37769,16166
2356,49389,21048
2357,100060,42339
2358,32762,14039
2359,123021,52171
2360,9133,3956
2361,42132,17998
2362,63100,26785
2363,55754,23709
2364,80043,33925
2365,33067,14183
2366,31002,13270
2367,43595,18617
2368,125647,53349
2369,26671,11418
2370,102769,43482
2371,101903,43122
2372,1664,717
2373,7947,3459
2374,96849,40989
2375,71045,30176
2376,98135,41545
2377,51873,22099
2378,124182,52720
2379,63660,27019
2380,2232,959
2381,96839,40985
2382,49315,21013
2383,129469,54950
2384,78041,33093
2385,50704,21608
2386,3439,1519
2387,9994,4320
2388,125999,53487
2389,79137,33538
2390,118887,50399
2391,36583,15648
2392,85506,36276
2393,94464,39983
2394,2364,1023
2395,65536,27830
2396,74896,31764
2397,35189,15077
2398,54978,23379
2399,5784,2523
2400,44151,18849
2401,122869,52103
2402,7229,3177
2403,1550,668
2404,110394,46742
2405,27254,11647
2406,81877,34746
2407,119927,50851
2408,51945,22124
2409,103360,43719
2410,28038,11992
2411,82565,35042
2412,15365,6620
2413,56709,24109
2414,29609,12656
2415,56178,23879
2416,115554,48987
2417,89156,37757
2418,1115,463
2419,126733,53816
2420,104064,44010
2421,46380,19776
2422,124815,52988
2423,95846,40544
2424,97094,41095
2425,63759,27065
2426,64855,27529
2427,29049,12410
2428,35365,15149
2429,59269,25160
2430,110189,46654
2431,49405,21056
2432,4856,2127
2433,2979,1293
2434,32610,13979
2435,109519,46371
2436,119681,50746
2437,114932,48702
2438,40770,17414
2439,50812,21651
2440,59705,25344
2441,57471,24413
2442,70545,29963
2443,74993,31803
2444,78897,33438
2445,126067,53523
2446,91975,38941
2447,20439,8757
2448,120165,50953
2449,70887,30106
2450,39989,17089
2451,65057,27628
2452,70953,30134
2453,116638,49436
2454,90274,38195
2455,40774,17415
2456,81498,34579
2457,94382,39951
2458,35103,15041
2459,112809,47822
2460,90969,38496
2461,32359,13879
2462,39832,17022
2463,46511,19820
2464,48983,20882
2465,110673,46874
2466,28941,12364
2467,59236,25150
2468,93152,39427
2469,92704,39246
2470,101768,43071
2471,16151,6951
2472,72654,30843
2473,38111,16319
2474,109862,46516
2475,26997,11559
2476,83007,35220
2477,86094,36538
2478,33253,14261
2479,59145,25107
2480,21153,9076
2481,123497,52397
2482,15885,6839
2483,126059,53516
2484,107619,45567
2485,97444,41234
2486,96694,40919
2487,18378,7897
2488,65372,27757
2489,116467,49362
2490,78488,33283
2491,65068,27634
2492,108372,45890
2493,58902,25003
2494,15449,6652
