role_rank0,csv_row_index0,working_index0
3888,29974,12829
3889,110822,46933
3890,7459,3274
3891,40985,17508
3892,51466,21927
3893,109635,46423
3894,85743,36388
3895,72745,30882
3896,34413,14736
3897,113322,48031
3898,111587,47248
3899,121313,51435
3900,51770,22062
3901,72889,30943
3902,45099,19254
3903,82007,34801
3904,130092,55210
3905,72106,30615
3906,53487,22744
3907,10845,4699
3908,43395,18536
3909,116072,49192
3910,27541,11768
3911,17697,7600
3912,60051,25495
3913,112138,47511
3914,35234,15095
3915,107283,45425
3916,41216,17596
3917,47836,20382
3918,107918,45691
3919,115346,48892
3920,56881,24179
3921,30535,13059
3922,98567,41730
3923,13376,5765
3924,18361,7892
3925,123601,52449
3926,82085,34833
3927,87401,37041
3928,11883,5130
3929,119606,50706
3930,102465,43355
3931,122872,52106
3932,7774,3391
3933,68389,29049
3934,15589,6712
3935,111653,47282
3936,118865,50390
3937,52948,22523
3938,126921,53900
3939,84748,35964
3940,7077,3114
3941,112700,47778
3942,46907,20001
3943,44799,19141
3944,129343,54897
3945,12528,5408
3946,117338,49727
3947,2678,1156
3948,123169,52240
3949,122717,52042
3950,48180,20531
3951,70215,29818
3952,3350,1473
3953,100017,42322
3954,48291,20585
3955,9697,4199
3956,904,386
3957,70627,29993
3958,87617,37132
3959,20819,8934
3960,1354,583
3961,67414,28630
3962,2635,1139
3963,69809,29638
3964,13275,5730
3965,44267,18896
3966,8311,3597
3967,129258,54871
3968,126564,53730
3969,78951,33466
3970,29130,12449
3971,111220,47107
3972,87893,37228
3973,123766,52526
3974,31203,13350
3975,76328,32368
3976,56687,24101
3977,107702,45601
3978,31590,13520
3979,80735,34250
3980,85726,36379
3981,53981,22959
3982,19152,8202
3983,107001,45291
3984,113662,48172
3985,16505,7101
3986,60689,25760
3987,89492,37875
3988,127651,54204
3989,81482,34570
3990,90670,38366
3991,85700,36366
3992,100889,42720
3993,30854,13200
3994,73835,31327
3995,92837,39306
3996,63273,26858
3997,14467,6233
3998,82968,35205
3999,33466,14356
4000,110383,46737
4001,121362,51461
4002,18759,8049
4003,99639,42162
4004,108962,46144
4005,56494,24019
4006,3784,1659
4007,15560,6701
4008,23724,10165
4009,122852,52098
4010,15121,6518
4011,42415,18126
4012,102883,43530
4013,41530,17735
4014,59681,25332
4015,46987,20037
4016,54828,23310
4017,33881,14520
4018,27879,11915
4019,84551,35879
4020,104843,44363
4021,57067,24252
4022,98660,41770
4023,100161,42393
4024,57598,24463
4025,30452,13027
4026,26611,11392
4027,18512,7950
4028,104129,44042
4029,118956,50430
4030,94015,39767
4031,47212,20139
4032,97372,41206
4033,93734,39666
4034,99872,42263
4035,122481,51933
4036,45924,19587
4037,118615,50282
4038,18148,7800
4039,33565,14399
4040,125439,53265
4041,100020,42324
4042,15538,6689
4043,112905,47872
4044,61277,26017
4045,69361,29448
4046,36762,15724
4047,72708,30868
4048,7890,3438
4049,100307,42458
4050,17981,7726
4051,27406,11714
4052,96545,40848
4053,57797,24542
4054,30864,13206
4055,95923,40579
4056,75509,32027
4057,2704,1167
4058,15832,6814
4059,112230,47561
4060,111093,47054
4061,36716,15705
4062,18488,7941
4063,109582,46399
4064,47840,20383
4065,12038,5197
4066,123560,52432
4067,109918,46541
4068,52302,22266
4069,18113,7783
4070,21732,9313
4071,115463,48946
4072,30401,13005
4073,97374,41207
4074,1759,758
4075,123285,52295
4076,68400,29057
4077,82463,34997
4078,117738,49903
4079,60773,25797
4080,73036,30997
4081,2192,939
4082,31332,13405
4083,17748,7623
4084,97816,41396
4085,79564,33725
4086,19700,8446
4087,55747,23707
4088,124918,53037
4089,126885,53886
4090,2147,922
4091,35405,15162
4092,29336,12538
4093,56686,24100
4094,7425,3260
4095,100156,42389
4096,127567,54158
4097,67176,28525
4098,30752,13152
4099,113243,47999
4100,127273,54038
4101,42668,18226
4102,28368,12128
4103,74624,31655
4104,106210,44944
4105,78668,33349
4106,67474,28656
4107,124688,52935
4108,60309,25596
4109,15966,6873
4110,92717,39254
4111,50764,21635
4112,76642,32489
4113,96460,40811
4114,34178,14630
4115,28475,12181
4116,37049,15849
4117,105279,44549
4118,96185,40689
4119,72942,30963
4120,31764,13590
4121,44907,19180
4122,120804,51232
4123,128026,54356
4124,31024,13283
4125,55934,23782
4126,19954,8552
4127,125686,53366
4128,102603,43404
4129,73697,31275
4130,100340,42471
4131,123749,52520
4132,84914,36030
4133,97488,41255
4134,115462,48945
4135,1619,696
4136,6844,3015
4137,37379,15998
4138,54420,23137
4139,58314,24768
4140,97758,41368
4141,129656,55030
4142,10393,4496
4143,86837,36832
4144,90492,38283
4145,27511,11760
4146,70001,29722
4147,85113,36111
4148,39455,16864
4149,77104,32669
4150,27040,11573
4151,108147,45785
4152,110083,46613
4153,73572,31216
4154,83694,35526
4155,117729,49898
4156,30086,12876
4157,43821,18707
4158,110873,46955
4159,101660,43021
4160,41214,17594
4161,41387,17668
4162,19930,8541
4163,51306,21851
4164,68126,28938
4165,75571,32059
4166,31037,13290
4167,60793,25804
4168,29539,12623
4169,46212,19704
4170,104375,44150
4171,43222,18454
4172,43139,18417
4173,59568,25287
4174,61246,26005
4175,65441,27789
4176,99811,42236
4177,44543,19028
4178,83068,35244
4179,106208,44942
4180,637,266
4181,18389,7904
4182,104787,44339
4183,86839,36834
4184,20419,8750
4185,21313,9143
4186,26976,11549
4187,58259,24744
4188,4475,1965
4189,29174,12468
4190,80183,33985
4191,56959,24210
4192,112423,47659
4193,29623,12663
4194,27087,11594
4195,15016,6471
4196,78151,33141
4197,10512,4545
4198,97099,41097
4199,31999,13705
4200,94643,40061
4201,20671,8869
4202,41026,17524
4203,12616,5445
4204,14046,6051
4205,76932,32600
4206,75812,32157
4207,85954,36482
4208,99130,41950
4209,95514,40424
4210,58348,24784
4211,89636,37927
4212,54526,23176
4213,87513,37085
4214,46886,19993
4215,15950,6867
4216,73073,31015
4217,56925,24197
4218,128990,54752
4219,9381,4056
4220,119941,50858
4221,76096,32271
4222,92406,39121
4223,78589,33320
4224,103754,43882
4225,39486,16877
4226,117069,49617
4227,42036,17951
4228,51075,21760
4229,99559,42128
4230,38436,16454
4231,13795,5954
4232,446,186
4233,43795,18696
4234,128273,54462
4235,113567,48131
4236,57515,24431
4237,116765,49490
4238,31963,13694
4239,67677,28741
4240,127323,54056
4241,99178,41969
4242,17599,7567
4243,41829,17862
4244,32646,13996
4245,77141,32687
4246,39642,16939
4247,57057,24250
4248,123470,52388
4249,79635,33755
4250,100891,42722
4251,100872,42714
4252,9698,4200
4253,36635,15672
4254,121453,51501
4255,36662,15683
4256,118909,50410
4257,118443,50222
4258,30369,12990
4259,51526,21955
4260,126171,53575
4261,65766,27919
4262,64121,27219
4263,125985,53482
4264,94748,40102
4265,27757,11864
4266,38830,16599
4267,67524,28675
4268,3049,1340
4269,65474,27806
4270,120300,51014
4271,13705,5916
4272,41322,17639
4273,125009,53075
4274,99311,42024
4275,99576,42139
4276,100614,42610
4277,7869,3429
4278,68087,28922
4279,116374,49316
4280,45486,19416
4281,76154,32298
4282,66822,28380
4283,26790,11467
4284,72625,30830
4285,49963,21311
4286,29437,12584
4287,15585,6709
4288,61448,26094
4289,79345,33629
4290,57487,24420
4291,100475,42530
4292,17618,7574
4293,2008,865
4294,36600,15654
4295,115515,48969
4296,74168,31473
4297,44405,18959
4298,60390,25633
4299,84861,36010
4300,117199,49674
4301,52499,22343
4302,57775,24535
4303,120849,51253
4304,76841,32564
4305,14036,6046
4306,67802,28802
4307,126300,53622
4308,75308,31944
4309,4122,1810
4310,23209,9935
4311,11038,4790
4312,117142,49650
4313,71041,30175
4314,36616,15661
4315,3664,1608
4316,60077,25510
4317,75250,31914
4318,37641,16117
4319,110994,47011
4320,71955,30555
4321,6007,2634
4322,107272,45419
4323,13750,5935
4324,118812,50363
4325,39329,16818
4326,38318,16404
4327,130414,55366
4328,111687,47299
4329,55187,23464
4330,96876,41006
4331,35067,15028
4332,29968,12826
4333,85779,36406
4334,109399,46328
4335,99116,41945
4336,8837,3818
4337,23109,9892
4338,118851,50383
4339,72299,30688
4340,21834,9359
4341,25854,11070
4342,101224,42850
4343,93291,39477
4344,94571,40030
4345,34953,14979
4346,98645,41764
4347,23948,10262
4348,56398,23977
4349,19088,8174
4350,34577,14808
4351,13373,5764
4352,110609,46841
4353,89415,37847
4354,119400,50615
4355,81754,34692
4356,102254,43267
4357,69540,29527
4358,18036,7750
4359,33186,14231
4360,108599,45988
4361,45362,19368
4362,70150,29789
4363,96234,40712
4364,22668,9696
4365,76398,32394
4366,20439,8757
4367,18477,7936
4368,30635,13098
4369,91319,38653
4370,67493,28661
4371,100426,42509
4372,104440,44182
4373,38575,16506
4374,31261,13377
4375,78627,33330
4376,62969,26735
4377,120554,51125
4378,47060,20074
4379,117420,49764
4380,115839,49113
4381,12636,5458
4382,96027,40624
4383,91367,38683
4384,116831,49521
4385,110051,46600
4386,99050,41921
4387,946,396
4388,124645,52922
4389,109516,46369
4390,19702,8448
4391,56229,23901
4392,92099,39001
4393,21555,9241
4394,91050,38534
4395,22829,9765
4396,85719,36375
4397,70487,29934
4398,42652,18216
4399,125618,53341
4400,30835,13187
4401,97999,41481
4402,114490,48504
4403,92738,39262
4404,183,84
4405,52262,22251
4406,15354,6617
4407,54699,23255
4408,81006,34375
4409,64843,27525
4410,110659,46865
4411,103846,43924
4412,111207,47102
4413,32858,14083
4414,61045,25909
4415,55346,23527
4416,32820,14064
4417,123195,52254
4418,16915,7281
4419,33376,14315
4420,73155,31049
4421,110328,46713
4422,69731,29604
4423,85500,36274
4424,1958,839
4425,26889,11509
4426,92594,39199
4427,67327,28584
4428,73140,31044
4429,109786,46484
4430,112485,47686
4431,36165,15470
4432,129155,54826
4433,21070,9037
4434,89950,38060
4435,102881,43529
4436,66973,28437
4437,36965,15814
4438,126756,53826
4439,46849,19970
4440,69831,29647
4441,12597,5437
4442,9550,4134
4443,48881,20835
4444,29425,12582
4445,98390,41653
4446,35021,15005
4447,54840,23314
4448,3869,1692
4449,110702,46886
4450,48187,20536
4451,72009,30573
4452,98510,41709
4453,112871,47854
4454,67500,28665
4455,4678,2046
4456,95283,40332
4457,68009,28886
4458,20294,8695
4459,113870,48250
4460,116433,49344
4461,99191,41975
4462,59107,25093
4463,101404,42917
4464,125945,53469
4465,128072,54381
4466,92709,39248
4467,77556,32873
4468,932,392
4469,94464,39983
4470,112356,47622
4471,73950,31374
4472,100553,42573
4473,77452,32821
4474,81773,34697
4475,58218,24726
4476,98377,41648
4477,12876,5547
4478,22624,9675
4479,107437,45489
4480,88061,37294
4481,84230,35742
4482,48150,20517
4483,100437,42513
4484,67767,28787
4485,115968,49155
4486,99376,42051
4487,122140,51797
4488,56282,23923
4489,10546,4562
4490,119329,50581
4491,279,124
4492,9115,3944
4493,114878,48682
4494,119607,50707
4495,105845,44788
4496,6193,2724
4497,28946,12367
4498,11450,4959
4499,25324,10838
4500,124356,52791
4501,64995,27595
4502,25750,11029
4503,33309,14286
4504,18085,7773
4505,116767,49491
4506,82704,35098
4507,85061,36092
4508,99849,42253
4509,47486,20240
4510,1225,516
4511,16704,7186
4512,25791,11049
4513,124686,52933
4514,43843,18714
4515,53881,22916
4516,113390,48063
4517,120919,51280
4518,63917,27133
4519,37168,15907
4520,93784,39683
4521,72621,30827
4522,27205,11630
4523,26895,11511
4524,81904,34758
4525,69671,29580
4526,111405,47172
4527,126677,53787
4528,86090,36536
4529,98208,41573
4530,9575,4145
4531,119564,50688
4532,91378,38691
4533,117803,49933
4534,75001,31807
4535,111602,47257
4536,45170,19294
4537,27153,11618
4538,118238,50127
4539,109072,46193
4540,89082,37728
4541,5536,2404
4542,80168,33976
4543,45184,19302
4544,105800,44768
4545,74180,31479
4546,106792,45203
4547,99138,41955
4548,100389,42494
4549,103249,43679
4550,117640,49863
4551,63565,26971
4552,90967,38495
4553,35057,15022
4554,126859,53875
4555,7114,3129
4556,75523,32035
4557,51399,21899
4558,96808,40969
4559,66248,28119
4560,47925,20413
4561,107089,45332
4562,117497,49802
4563,119313,50575
4564,108044,45747
4565,123975,52624
4566,29034,12402
4567,19074,8167
4568,129953,55154
4569,100924,42728
4570,113880,48254
4571,7335,3223
4572,18017,7739
4573,126661,53778
4574,92336,39093
4575,126326,53632
4576,129573,54992
4577,109485,46359
4578,21226,9106
4579,92659,39231
4580,61257,26009
4581,10300,4458
4582,59405,25221
4583,34244,14660
4584,106802,45205
4585,99777,42216
4586,101436,42933
4587,55042,23405
4588,37526,16068
4589,50870,21677
4590,368,148
4591,30023,12849
4592,81655,34647
4593,50670,21595
4594,57143,24276
4595,27349,11691
4596,3934,1725
4597,1137,474
4598,67960,28873
4599,68608,29153
4600,76412,32404
4601,22435,9598
4602,110956,46995
4603,130201,55260
4604,64020,27174
4605,44720,19102
4606,66570,28269
4607,69470,29494
4608,54872,23329
4609,61899,26291
4610,106879,45236
4611,91962,38936
4612,114143,48367
4613,36467,15597
4614,95699,40492
4615,69852,29657
4616,56137,23865
4617,75793,32148
4618,6479,2863
4619,110065,46606
4620,127753,54247
4621,108620,45997
4622,19518,8358
4623,103749,43879
4624,103025,43584
4625,103870,43935
4626,108380,45893
4627,48490,20675
4628,12196,5260
4629,118495,50238
4630,119577,50693
4631,125223,53163
4632,104387,44156
4633,88899,37650
4634,121811,51647
4635,104111,44033
4636,4096,1803
4637,2276,982
4638,95125,40273
4639,9921,4287
4640,116708,49467
4641,1039,431
4642,32406,13900
4643,25465,10897
4644,56859,24170
4645,89584,37909
4646,107951,45706
4647,112184,47536
4648,15191,6545
4649,34233,14655
4650,43505,18588
4651,33874,14516
4652,65905,27981
4653,52422,22316
4654,75855,32173
4655,126901,53893
4656,82939,35190
4657,67503,28666
4658,42533,18173
4659,18715,8030
4660,69839,29653
4661,111323,47145
4662,82265,34919
4663,57459,24408
4664,89316,37814
4665,103488,43774
4666,105853,44790
4667,69968,29708
4668,52095,22180
4669,52374,22298
4670,97858,41411
4671,28003,11975
4672,125356,53228
4673,46773,19936
4674,49626,21148
4675,31520,13490
4676,80469,34119
4677,22100,9459
4678,8691,3750
4679,17807,7654
4680,92479,39144
4681,61994,26337
4682,103351,43715
4683,65619,27858
4684,78942,33463
4685,33079,14187
4686,102660,43430
4687,104871,44373
4688,46436,19793
4689,124205,52732
4690,63763,27068
4691,111190,47096
4692,82071,34829
4693,9927,4291
4694,22007,9416
4695,39961,17079
4696,60507,25690
4697,23406,10018
4698,48195,20539
4699,63722,27048
4700,29450,12591
4701,67828,28813
4702,14173,6107
4703,25056,10732
4704,7887,3437
4705,80897,34327
4706,110690,46882
4707,36306,15529
4708,8104,3517
4709,19633,8417
4710,23119,9898
4711,79292,33605
4712,96508,40834
4713,88389,37431
4714,77219,32717
4715,90204,38171
4716,100413,42504
4717,75103,31856
4718,77316,32761
4719,38564,16501
4720,83002,35218
4721,101468,42945
4722,49183,20965
4723,77761,32965
4724,79060,33505
4725,30399,13004
4726,53902,22922
4727,58030,24643
4728,39509,16887
4729,72828,30920
4730,66251,28120
4731,89158,37759
4732,84881,36019
4733,49985,21322
4734,20791,8923
4735,105471,44632
4736,87815,37206
4737,89910,38042
4738,126259,53606
4739,41997,17933
4740,47944,20421
4741,43816,18705
4742,21385,9168
4743,107935,45701
4744,80499,34136
4745,65187,27683
4746,114046,48325
4747,92811,39297
4748,22997,9843
4749,103650,43844
4750,121639,51578
4751,33737,14468
4752,11679,5043
4753,27098,11599
4754,26287,11240
4755,81152,34427
4756,84220,35737
4757,58668,24909
4758,58487,24842
4759,43683,18652
4760,113589,48139
4761,117114,49638
4762,51154,21792
4763,41656,17788
4764,29128,12447
4765,9437,4083
4766,66500,28232
4767,86895,36853
4768,29872,12781
4769,66503,28235
4770,121701,51604
4771,126536,53712
4772,47347,20181
4773,53703,22835
4774,42316,18078
4775,30460,13031
4776,79932,33877
4777,96722,40935
4778,78377,33234
4779,88550,37489
4780,18721,8032
4781,59657,25319
4782,116270,49275
4783,35209,15087
4784,71239,30258
4785,87492,37074
4786,110416,46752
4787,33886,14523
4788,45938,19593
4789,118860,50388
4790,22545,9646
4791,41011,17518
4792,65374,27759
4793,20095,8605
4794,80289,34029
4795,27467,11740
4796,11396,4942
4797,107536,45533
4798,104970,44412
4799,114363,48455
4800,94585,40036
4801,25644,10977
4802,16852,7253
4803,97132,41114
4804,42644,18212
4805,98410,41665
4806,28429,12159
4807,77644,32911
4808,46175,19693
4809,45218,19317
4810,28908,12345
4811,73799,31311
4812,76750,32526
4813,81272,34475
4814,96331,40750
4815,62742,26639
4816,126966,53921
4817,58500,24846
4818,6690,2948
4819,101806,43084
4820,40877,17461
4821,125917,53459
4822,58971,25035
4823,114079,48341
4824,129314,54890
4825,128329,54483
4826,45666,19481
4827,77065,32650
4828,5199,2272
4829,39963,17081
4830,65500,27816
4831,111644,47277
4832,61215,25989
4833,114657,48575
4834,87336,37016
4835,124541,52874
4836,118840,50377
4837,16584,7138
4838,102301,43285
4839,62367,26488
4840,15647,6737
4841,61147,25955
4842,62043,26358
4843,95607,40457
4844,40918,17475
4845,92796,39287
4846,92189,39037
4847,21256,9120
4848,11641,5030
4849,125361,53230
4850,105942,44835
4851,73422,31150
4852,10924,4738
4853,128306,54474
4854,95310,40343
4855,122448,51917
4856,86534,36711
4857,79835,33840
4858,6506,2878
4859,48760,20783
4860,84768,35974
4861,66679,28314
4862,67325,28582
4863,27718,11846
4864,118508,50240
4865,11565,5004
4866,72713,30871
4867,59630,25305
4868,50414,21492
4869,114505,48512
4870,103774,43889
4871,59849,25403
4872,111243,47117
4873,59775,25373
4874,96119,40664
4875,44442,18977
4876,37144,15894
4877,119096,50487
4878,1086,451
4879,43217,18451
4880,105228,44523
4881,84964,36052
4882,6173,2713
4883,20180,8638
4884,51234,21823
4885,104100,44029
4886,117866,49962
4887,3221,1409
4888,35681,15283
4889,62254,26439
4890,33435,14343
4891,82528,35026
4892,119553,50682
4893,102554,43390
4894,89055,37721
4895,33348,14300
4896,27344,11689
4897,15995,6887
4898,82431,34983
4899,17065,7346
4900,44636,19067
4901,30885,13216
4902,80068,33937
4903,40150,17154
4904,128667,54634
4905,441,183
4906,21604,9261
4907,80020,33916
4908,94118,39818
4909,89464,37865
4910,63656,27017
4911,1145,476
4912,36350,15552
4913,34693,14862
4914,21259,9122
4915,14316,6174
4916,96869,41002
4917,22444,9601
4918,55886,23755
4919,115493,48960
4920,55697,23682
4921,55595,23636
4922,2551,1103
4923,123316,52312
4924,44817,19147
4925,25357,10853
4926,95468,40406
4927,22055,9437
4928,107162,45368
4929,11908,5140
4930,9901,4279
4931,60182,25551
4932,10513,4546
4933,82030,34815
4934,45820,19553
4935,31249,13373
4936,125220,53161
4937,3800,1668
4938,82444,34988
4939,81688,34667
4940,35852,15350
4941,114720,48609
4942,56051,23829
4943,63201,26830
4944,9122,3949
4945,120487,51096
4946,69481,29497
4947,46992,20039
4948,17608,7570
4949,75288,31932
4950,86553,36717
4951,92198,39041
4952,64422,27349
4953,25804,11055
4954,127442,54111
4955,113368,48053
4956,76856,32569
4957,103824,43914
4958,86984,36880
4959,120330,51022
4960,17835,7665
4961,96868,41001
4962,122882,52112
4963,13635,5883
4964,4334,1894
4965,25740,11025
4966,15123,6519
4967,91421,38711
4968,97026,41068
4969,100409,42502
4970,49827,21243
4971,32032,13723
4972,45117,19263
4973,3031,1328
4974,63114,26794
4975,69249,29403
4976,116604,49415
4977,90309,38209
4978,9003,3890
4979,69857,29659
4980,118233,50124
4981,117402,49754
4982,64319,27295
4983,125684,53365
4984,8851,3828
4985,93086,39401
4986,46780,19940
4987,69828,29646
4988,15325,6607
4989,44701,19097
4990,95908,40572
4991,98409,41664
4992,85293,36191
4993,13245,5714
4994,26285,11239
4995,76603,32479
4996,94399,39959
4997,33119,14204
4998,90736,38393
4999,74703,31696
5000,38392,16431
5001,97239,41153
5002,39048,16682
5003,73612,31235
5004,62394,26502
5005,126569,53733
5006,15675,6748
5007,124455,52832
5008,130008,55177
5009,117857,49957
5010,112609,47741
5011,86909,36856
5012,109536,46378
5013,75171,31882
5014,14028,6041
5015,99375,42050
5016,84649,35916
5017,17676,7594
5018,123564,52433
5019,60692,25761
5020,80920,34336
5021,124270,52758
5022,55652,23663
5023,80832,34294
5024,36825,15753
5025,67042,28468
5026,5589,2430
5027,93707,39655
5028,111950,47421
5029,17340,7446
5030,37613,16103
5031,28428,12158
5032,91668,38819
5033,101120,42806
5034,32017,13715
5035,94079,39796
5036,25058,10734
5037,44410,18962
5038,127225,54021
5039,64946,27574
5040,108324,45870
5041,39312,16808
5042,89012,37696
5043,30683,13119
5044,15487,6664
5045,11265,4880
5046,122379,51888
5047,34988,14992
5048,62901,26706
5049,81633,34636
5050,67970,28876
5051,91676,38823
5052,99574,42137
5053,13754,5938
5054,52972,22536
5055,27857,11905
5056,10699,4638
5057,103890,43944
5058,26196,11203
5059,25762,11034
5060,66162,28085
5061,30690,13123
5062,15366,6621
5063,105683,44720
5064,851,368
5065,74133,31453
5066,87915,37237
5067,90191,38165
5068,13491,5819
5069,36123,15454
5070,102235,43261
5071,13031,5618
5072,74894,31763
5073,17932,7706
5074,121796,51640
5075,45684,19488
5076,1914,820
5077,62848,26681
5078,34949,14976
5079,104934,44400
5080,110649,46858
5081,66934,28423
5082,73632,31245
5083,106777,45195
5084,99434,42078
5085,82836,35150
5086,67902,28849
5087,842,362
5088,46766,19929
5089,50010,21332
5090,89306,37808
5091,99899,42278
5092,23331,9988
5093,23536,10075
5094,89424,37852
5095,88409,37439
5096,125752,53393
5097,15600,6718
5098,39842,17028
5099,3908,1714
5100,42012,17941
5101,6091,2668
5102,125426,53259
5103,14783,6367
5104,32757,14038
5105,23757,10183
5106,86629,36747
5107,74253,31507
5108,16643,7164
5109,124582,52895
5110,17181,7391
5111,109778,46481
5112,72229,30663
5113,56891,24182
5114,115982,49159
5115,60969,25874
5116,89047,37717
5117,62350,26484
5118,7844,3417
5119,130222,55268
5120,102464,43354
5121,83517,35452
5122,114572,48539
5123,80555,34164
5124,122813,52086
5125,47907,20406
5126,130065,55200
5127,61186,25973
5128,13262,5723
5129,113794,48222
5130,117108,49636
5131,17115,7369
5132,48231,20559
5133,25326,10839
5134,126549,53719
5135,85322,36204
5136,82298,34927
5137,123540,52422
5138,92784,39280
5139,87980,37260
5140,123106,52212
5141,1035,428
5142,116276,49278
5143,75397,31977
5144,53983,22960
5145,106571,45104
5146,32848,14076
5147,52473,22330
5148,56694,24103
5149,75590,32067
5150,23745,10177
5151,14086,6069
5152,119819,50804
5153,65498,27815
5154,123806,52547
5155,89152,37755
5156,16529,7109
5157,91908,38916
5158,111025,47025
5159,14282,6156
5160,108785,46065
5161,129618,55010
5162,101373,42901
5163,108370,45889
5164,19158,8204
5165,13184,5686
5166,70962,30139
5167,46365,19769
5168,75526,32036
5169,63190,26824
5170,61631,26171
5171,34464,14760
5172,4981,2187
5173,129588,55002
5174,31052,13293
5175,112825,47830
5176,66094,28058
5177,25095,10750
5178,50117,21373
5179,27766,11867
5180,129256,54870
5181,117380,49745
5182,46202,19701
5183,54537,23184
5184,125736,53386
5185,34249,14663
5186,74342,31543
5187,13274,5729
5188,20635,8851
5189,66462,28212
5190,6263,2752
5191,120948,51290
5192,115863,49122
5193,129732,55065
5194,72608,30820
5195,7072,3112
5196,9865,4265
5197,102523,43381
5198,11294,4893
5199,11701,5057
5200,43710,18664
5201,114681,48587
5202,13651,5891
5203,97398,41216
5204,97683,41340
5205,41352,17654
5206,62665,26611
5207,27007,11562
5208,54648,23233
5209,118283,50150
5210,10244,4427
5211,31783,13600
5212,119547,50678
5213,73716,31284
5214,17258,7421
5215,2272,981
5216,22249,9524
5217,130106,55215
5218,82063,34826
5219,15093,6506
5220,51604,21985
5221,32662,14004
5222,88067,37297
5223,124208,52733
5224,36268,15512
5225,18475,7934
5226,54076,22995
5227,81430,34546
5228,117486,49796
5229,83455,35432
5230,69465,29493
5231,74516,31615
5232,55787,23722
5233,41456,17700
5234,22559,9652
5235,7135,3138
5236,41137,17564
5237,116127,49215
5238,27673,11829
5239,76468,32423
5240,29473,12600
5241,26809,11478
5242,120383,51045
5243,60976,25880
5244,28504,12189
5245,60852,25833
5246,115034,48756
5247,45874,19574
5248,57940,24605
5249,54015,22974
5250,73791,31307
5251,105594,44680
5252,15584,6708
5253,72866,30934
5254,87173,36952
5255,82181,34879
5256,11911,5142
5257,77953,33052
5258,18156,7802
5259,28792,12303
5260,106712,45162
5261,101356,42894
5262,28252,12084
5263,122876,52109
5264,66962,28433
5265,71793,30480
5266,34714,14875
5267,102317,43292
5268,5016,2199
5269,49261,21000
5270,73194,31066
5271,16711,7190
5272,38325,16408
5273,19765,8473
5274,66041,28033
5275,3995,1756
5276,75819,32159
5277,60655,25749
5278,92577,39191
5279,94969,40196
5280,56784,24142
5281,70953,30134
5282,106591,45110
5283,118149,50090
5284,93103,39408
5285,44339,18933
5286,116722,49473
5287,100698,42643
5288,2664,1150
5289,25956,11120
5290,87979,37259
5291,47509,20252
5292,127795,54266
5293,5062,2220
5294,85316,36200
5295,105810,44774
5296,110565,46820
5297,54200,23050
5298,18273,7848
5299,61569,26143
5300,27501,11754
5301,67014,28457
5302,84269,35755
5303,29302,12521
5304,68924,29277
5305,97971,41469
5306,17227,7409
5307,73012,30989
5308,106385,45019
5309,94797,40125
5310,36852,15766
5311,57165,24288
5312,30745,13150
5313,24316,10410
5314,116815,49514
5315,35116,15044
5316,52014,22147
5317,46130,19679
5318,51012,21734
5319,107557,45543
5320,20632,8848
5321,24054,10306
5322,54977,23378
5323,125074,53105
5324,15548,6694
5325,73018,30991
5326,100709,42648
5327,106468,45054
5328,95877,40558
5329,20371,8731
5330,22639,9683
5331,103327,43709
5332,83857,35604
5333,44915,19183
5334,38603,16518
5335,28436,12164
5336,106205,44940
5337,28677,12251
5338,25148,10763
5339,123100,52210
5340,39084,16704
5341,86115,36546
5342,75482,32014
5343,33588,14414
5344,53637,22804
5345,27805,11883
5346,23980,10276
5347,45086,19250
5348,5999,2630
5349,88088,37307
5350,43249,18470
5351,128971,54744
5352,27999,11972
5353,65126,27660
5354,100804,42683
5355,118857,50386
5356,91265,38631
5357,25394,10867
5358,103826,43915
5359,32085,13753
5360,125143,53127
5361,77365,32781
5362,49799,21229
5363,23264,9954
5364,10867,4709
5365,3017,1319
5366,27061,11584
5367,127232,54024
5368,71418,30327
5369,93321,39487
5370,73368,31135
5371,130025,55183
5372,40140,17150
5373,74004,31397
5374,65137,27665
5375,97020,41064
5376,50459,21511
5377,22518,9636
5378,53822,22886
5379,30220,12935
5380,10818,4687
5381,59229,25145
5382,25017,10715
5383,6291,2766
5384,34932,14969
5385,121341,51449
5386,50256,21433
5387,44015,18790
5388,28283,12099
5389,70299,29852
5390,22892,9795
5391,119202,50535
5392,91349,38673
5393,54033,22980
5394,79962,33890
5395,402,165
5396,11433,4951
5397,111268,47126
5398,87416,37050
5399,56560,24049
5400,126096,53534
5401,14444,6225
5402,29415,12576
5403,49735,21199
5404,83969,35650
5405,130016,55179
5406,126644,53768
5407,101652,43019
5408,78919,33452
5409,56593,24059
5410,31506,13485
5411,99447,42082
5412,129105,54803
5413,68599,29147
5414,128873,54710
5415,43805,18701
5416,39821,17015
5417,101839,43098
5418,106175,44929
5419,115795,49097
5420,82013,34805
5421,9654,4179
5422,91759,38856
5423,23321,9984
5424,70827,30074
5425,55773,23719
5426,29285,12516
5427,37570,16084
5428,126238,53600
5429,101750,43064
5430,27043,11575
5431,72059,30591
5432,105264,44544
5433,118733,50328
5434,44403,18958
5435,48100,20493
5436,98881,41854
5437,130391,55356
5438,28567,12212
5439,119842,50812
5440,32252,13835
5441,78246,33183
5442,65484,27810
5443,122450,51919
5444,8098,3515
