role_rank0,csv_row_index0,working_index0
4756,92915,39341
4757,47368,20190
4758,65632,27865
4759,26366,11279
4760,17231,7411
4761,10188,4403
4762,15084,6502
4763,92054,38977
4764,78807,33399
4765,44349,18938
4766,122678,52021
4767,88527,37484
4768,110034,46593
4769,2459,1069
4770,25235,10797
4771,125073,53104
4772,122851,52097
4773,121837,51660
4774,84239,35746
4775,44405,18959
4776,76447,32415
4777,61636,26172
4778,43174,18432
4779,2938,1273
4780,122560,51970
4781,126549,53719
4782,57358,24356
4783,11198,4854
4784,47408,20207
4785,68012,28888
4786,71320,30295
4787,94475,39989
4788,114342,48445
4789,46221,19708
4790,19204,8229
4791,23214,9940
4792,22335,9561
4793,54702,23257
4794,83392,35402
4795,37093,15874
4796,117350,49735
4797,27008,11563
4798,97914,41440
4799,25955,11119
4800,113071,47933
4801,31261,13377
4802,43349,18514
4803,127402,54098
4804,70527,29955
4805,126508,53699
4806,54686,23248
4807,107829,45648
4808,86872,36846
4809,6240,2743
4810,70244,29829
4811,56265,23918
4812,80543,34158
4813,3207,1402
4814,79445,33672
4815,88365,37421
4816,9362,4048
4817,104341,44136
4818,129603,55006
4819,59345,25193
4820,27426,11723
4821,105893,44811
4822,88281,37383
4823,117338,49727
4824,497,209
4825,111223,47109
4826,98062,41508
4827,80152,33968
4828,101146,42818
4829,9965,4307
4830,31666,13548
4831,54716,23262
4832,90154,38150
4833,71175,30230
4834,82806,35142
4835,66843,28389
4836,16013,6897
4837,36009,15414
4838,110719,46895
4839,27865,11909
4840,63120,26797
4841,113253,48005
4842,83220,35317
4843,64874,27544
4844,20678,8874
4845,7664,3356
4846,116533,49393
4847,85179,36138
4848,74231,31500
4849,96651,40895
4850,101696,43038
4851,44471,18993
4852,106806,45206
4853,67988,28881
4854,22717,9717
4855,70514,29949
4856,33114,14201
4857,45261,19330
4858,1668,719
4859,42238,18038
4860,58503,24847
4861,75046,31829
4862,70780,30055
4863,116483,49367
4864,36530,15624
4865,59503,25260
4866,98581,41733
4867,99345,42037
4868,42056,17959
4869,2247,969
4870,62262,26443
4871,92711,39250
4872,86410,36667
4873,97419,41224
4874,102702,43446
4875,100614,42610
4876,3442,1520
4877,87846,37218
4878,24761,10606
4879,51206,21815
4880,58225,24729
4881,37414,16015
4882,32616,13982
4883,33903,14532
4884,57179,24295
4885,14379,6199
4886,74994,31804
4887,97819,41398
4888,97505,41263
4889,85375,36228
4890,26693,11429
4891,117199,49674
4892,80803,34284
4893,6827,3007
4894,20073,8595
4895,69485,29500
4896,119524,50666
4897,23788,10194
4898,10982,4762
4899,94470,39986
4900,88719,37567
4901,31574,13513
4902,103754,43882
4903,105104,44471
4904,46091,19660
4905,63730,27053
4906,60732,25782
4907,69874,29664
4908,9184,3969
4909,28668,12249
4910,73769,31300
4911,68608,29153
4912,45738,19513
4913,107416,45479
4914,129949,55152
4915,48973,20878
4916,55517,23604
4917,25801,11054
4918,18254,7841
4919,15138,6523
4920,113081,47939
4921,44426,18970
4922,98887,41857
4923,29983,12833
4924,125397,53250
4925,55710,23688
4926,62935,26724
4927,18909,8105
4928,8465,3670
4929,44819,19148
4930,61714,26212
4931,117078,49622
4932,106512,45077
4933,100530,42559
4934,29803,12751
4935,7871,3430
4936,66787,28366
4937,94769,40112
4938,117909,49975
4939,6873,3026
4940,82645,35073
4941,100596,42601
4942,78948,33465
4943,80962,34358
4944,96265,40726
4945,100439,42514
4946,54287,23085
4947,102738,43465
4948,22173,9494
4949,118318,50165
4950,94092,39803
4951,51146,21788
4952,25748,11027
4953,127712,54234
4954,13641,5885
4955,79409,33660
4956,31407,13440
4957,124135,52699
4958,44610,19057
4959,94192,39862
4960,106134,44909
4961,90129,38140
4962,103824,43914
4963,63572,26976
4964,29845,12769
4965,7895,3441
4966,52694,22421
4967,36418,15575
4968,28370,12129
4969,95566,40442
4970,32170,13798
4971,124021,52642
4972,120939,51287
4973,32254,13837
4974,117424,49767
4975,112960,47891
4976,10399,4500
4977,128451,54539
4978,129787,55093
4979,17673,7593
4980,81873,34745
4981,94358,39941
4982,33491,14368
4983,99443,42081
4984,11431,4950
4985,42027,17946
4986,16686,7179
4987,2721,1174
4988,121757,51626
4989,3794,1664
4990,59648,25313
4991,5989,2625
4992,36860,15770
4993,98690,41783
4994,27624,11800
4995,91540,38757
4996,1578,683
4997,6714,2957
4998,3899,1709
4999,36559,15639
5000,65714,27900
5001,58564,24872
5002,101934,43136
5003,20424,8753
5004,89316,37814
5005,79497,33696
5006,49830,21245
5007,72665,30850
5008,8349,3616
5009,84170,35717
5010,82195,34888
5011,116476,49365
5012,3965,1740
5013,54723,23265
5014,42435,18134
5015,118019,50025
5016,13388,5769
5017,113245,48001
5018,116889,49542
5019,85195,36146
5020,46770,19933
5021,91466,38730
5022,1003,415
5023,61051,25913
5024,100866,42711
5025,82747,35116
5026,32726,14025
5027,23444,10033
5028,105033,44441
5029,92373,39106
5030,107596,45559
5031,36641,15676
5032,122862,52100
5033,44361,18941
5034,51353,21873
5035,125438,53264
5036,63284,26862
5037,68444,29074
5038,121076,51337
5039,3328,1461
5040,126344,53640
5041,30724,13143
5042,72277,30683
5043,116255,49271
5044,105176,44500
5045,123598,52447
5046,88189,37351
5047,4745,2079
5048,127936,54320
5049,96405,40783
5050,47704,20328
5051,55903,23765
5052,107189,45380
5053,92019,38955
5054,91,39
5055,32426,13910
5056,70723,30028
5057,44571,19041
5058,41035,17529
5059,106567,45101
5060,3799,1667
5061,75274,31925
5062,65024,27611
5063,81260,34468
5064,12582,5429
5065,55966,23794
5066,53328,22672
5067,49260,20999
5068,52136,22203
5069,11884,5131
5070,74173,31476
5071,118231,50122
5072,28471,12178
5073,112148,47516
5074,21199,9095
5075,96896,41016
5076,58955,25027
5077,10753,4658
5078,3320,1456
5079,43396,18537
5080,94209,39869
5081,63563,26969
5082,67673,28740
5083,37060,15856
5084,55109,23428
5085,119901,50842
5086,86567,36723
5087,114077,48339
5088,57125,24266
5089,38136,16326
5090,25038,10723
5091,38692,16551
5092,19022,8146
5093,104594,44251
5094,41368,17658
5095,81520,34591
5096,11167,4837
5097,105787,44760
5098,39651,16944
5099,39,17
5100,63183,26819
5101,99986,42309
5102,64838,27524
5103,17304,7429
5104,61495,26113
5105,41410,17679
5106,76423,32407
5107,88440,37453
5108,24614,10540
5109,2336,1007
5110,21085,9043
5111,128910,54726
5112,18144,7799
5113,39616,16934
5114,99352,42040
5115,23811,10205
5116,4665,2040
5117,20077,8597
5118,123713,52501
5119,19096,8178
5120,59478,25250
5121,53007,22548
5122,46663,19887
5123,99302,42020
5124,63862,27108
5125,89129,37744
5126,29618,12660
5127,2042,876
5128,53416,22713
5129,87574,37113
5130,62715,26631
5131,77019,32631
5132,4011,1762
5133,92533,39169
5134,71511,30363
5135,22201,9505
5136,27130,11608
5137,2927,1270
5138,89154,37756
5139,49448,21074
5140,3269,1433
5141,116149,49226
5142,129576,54995
5143,36246,15503
5144,53147,22598
5145,38295,16397
5146,12010,5189
5147,125457,53274
5148,37176,15910
5149,4594,2013
5150,49391,21049
5151,35540,15227
5152,89659,37938
5153,41516,17728
5154,96091,40653
5155,97314,41185
5156,41568,17752
5157,86370,36651
5158,52833,22475
5159,90959,38490
5160,103531,43799
5161,119590,50697
5162,123330,52317
5163,86503,36699
5164,46526,19827
5165,44815,19146
5166,97254,41158
5167,18602,7980
5168,67735,28768
5169,43153,18420
5170,99583,42142
5171,120446,51073
5172,30162,12905
5173,76862,32572
5174,43400,18541
5175,51559,21968
5176,44627,19063
5177,124487,52846
5178,46818,19955
5179,119865,50824
5180,73101,31026
5181,68016,28889
5182,35353,15144
5183,49378,21045
5184,112140,47513
5185,36367,15556
5186,89687,37952
5187,5418,2359
5188,80775,34273
5189,28527,12195
5190,15572,6704
5191,72914,30954
5192,104981,44417
5193,36243,15500
5194,106461,45051
5195,67851,28823
5196,18007,7736
5197,8858,3833
5198,129638,55022
5199,59992,25473
5200,16278,6997
5201,104810,44351
5202,40848,17453
5203,87452,37065
5204,80933,34342
5205,65996,28016
5206,115603,49011
5207,45243,19329
5208,81663,34654
5209,72982,30979
5210,100182,42401
5211,94183,39855
5212,108421,45912
5213,31224,13359
5214,51063,21754
5215,16593,7143
5216,6994,3088
5217,77942,33047
5218,17942,7710
5219,66231,28111
5220,124793,52980
5221,37550,16077
5222,54606,23219
5223,21151,9075
5224,60160,25543
5225,41679,17797
5226,43451,18560
5227,32351,13877
5228,93142,39422
5229,92135,39014
5230,96722,40935
5231,7505,3293
5232,118285,50151
5233,70103,29765
5234,12413,5356
5235,108910,46121
5236,114380,48460
5237,59405,25221
5238,100107,42364
5239,72773,30893
5240,96545,40848
5241,114988,48736
5242,114994,48739
5243,60469,25669
5244,78422,33252
5245,62693,26621
5246,63701,27037
5247,122782,52073
5248,15515,6675
5249,86752,36801
5250,92463,39140
5251,16474,7090
5252,15891,6842
5253,79330,33622
5254,57690,24496
5255,33640,14438
5256,65990,28013
5257,2471,1074
5258,69367,29449
5259,96370,40768
5260,56120,23854
5261,25466,10898
5262,23397,10015
5263,79738,33796
5264,57404,24380
5265,120216,50977
5266,5429,2365
5267,31485,13475
5268,84189,35725
5269,91542,38758
5270,106816,45211
5271,25891,11089
5272,105859,44794
5273,46336,19755
5274,123030,52177
5275,19628,8414
5276,43283,18487
5277,33278,14271
5278,85738,36386
5279,77322,32764
5280,23343,9994
5281,104232,44093
5282,83367,35393
5283,30826,13180
5284,29414,12575
5285,113891,48260
5286,67928,28860
5287,62282,26453
5288,3014,1318
5289,86418,36670
5290,66408,28188
5291,44534,19021
5292,7667,3358
5293,80494,34133
5294,10421,4513
5295,129959,55157
5296,75316,31948
5297,76953,32606
5298,72608,30820
5299,95060,40243
5300,75738,32121
5301,80639,34204
5302,120907,51275
5303,15657,6741
5304,24470,10471
5305,12689,5476
5306,123363,52335
5307,42664,18222
5308,88374,37425
5309,31588,13519
5310,114948,48709
5311,4885,2143
5312,20402,8745
5313,74652,31663
5314,43646,18639
5315,128941,54734
5316,105574,44669
5317,1634,701
5318,130124,55227
5319,110649,46858
5320,89972,38073
5321,24392,10443
5322,49225,20986
5323,117469,49787
5324,29595,12649
5325,60060,25497
5326,16741,7207
5327,14266,6149
5328,31810,13615
5329,104843,44363
5330,36183,15476
5331,64478,27375
5332,35173,15067
5333,77199,32708
5334,61483,26109
5335,125543,53310
5336,112778,47809
5337,11438,4954
5338,111313,47140
5339,11333,4914
5340,21035,9024
5341,12159,5246
5342,110395,46743
5343,6254,2749
5344,73817,31319
5345,68017,28890
5346,7118,3130
5347,6591,2911
5348,48033,20457
5349,68632,29165
5350,95077,40251
5351,105734,44739
5352,52672,22413
5353,59077,25079
5354,21262,9123
5355,20298,8697
5356,39134,16732
5357,1409,602
5358,125641,53346
5359,51440,21915
5360,86251,36599
5361,44835,19153
5362,109806,46489
5363,13891,5993
5364,57089,24256
5365,96331,40750
5366,110340,46718
5367,10699,4638
5368,115293,48866
5369,17907,7698
5370,76483,32430
5371,54240,23063
5372,59929,25442
5373,58767,24955
5374,76824,32557
5375,130394,55359
5376,26429,11302
5377,85500,36274
5378,81748,34687
5379,37718,16146
5380,17120,7371
5381,124626,52915
5382,7860,3424
5383,9787,4234
5384,72047,30587
5385,67201,28535
5386,19635,8418
5387,22905,9803
5388,19336,8284
5389,120845,51250
5390,119720,50763
5391,122916,52128
5392,64373,27322
5393,99410,42067
5394,66261,28123
5395,94170,39844
5396,70803,30065
5397,79903,33871
5398,128527,54574
5399,59259,25156
5400,116022,49173
5401,99515,42107
5402,129841,55113
5403,35623,15262
5404,84424,35826
5405,123491,52395
5406,78838,33411
5407,86300,36621
5408,55364,23534
5409,59266,25159
5410,20236,8668
5411,33526,14381
5412,45197,19309
5413,40515,17295
5414,104877,44377
5415,81877,34746
5416,96121,40665
5417,69716,29600
5418,29101,12434
5419,68208,28970
5420,129138,54820
5421,96783,40961
5422,28003,11975
5423,51252,21832
5424,122310,51860
5425,88293,37386
5426,46280,19729
5427,23755,10182
5428,87840,37215
5429,47307,20166
5430,5566,2415
5431,66892,28407
5432,67598,28709
5433,81659,34651
5434,46514,19823
5435,65348,27750
5436,4660,2039
5437,46305,19740
5438,41654,17786
5439,51443,21916
5440,116761,49489
5441,45183,19301
5442,77555,32872
5443,42652,18216
5444,34708,14871
5445,85331,36208
5446,127610,54179
5447,85845,36436
5448,29391,12562
5449,122652,52013
5450,95761,40510
5451,25584,10945
5452,110899,46968
5453,14244,6138
5454,26208,11208
5455,100763,42663
5456,67791,28796
5457,93412,39526
5458,47309,20167
5459,18314,7868
5460,19538,8367
5461,127516,54137
5462,71310,30291
5463,104358,44145
5464,117980,50006
5465,46947,20019
5466,40315,17212
5467,50570,21554
5468,106691,45150
5469,14727,6345
5470,121313,51435
5471,31543,13500
5472,56989,24218
5473,58608,24886
5474,25864,11075
5475,40065,17118
5476,23582,10099
5477,7675,3359
5478,94147,39833
5479,40067,17119
5480,69503,29507
5481,115206,48828
5482,102009,43168
5483,114958,48718
5484,23697,10158
5485,70733,30032
5486,117547,49825
5487,102401,43326
5488,112529,47701
5489,121123,51354
5490,90880,38455
5491,89268,37795
5492,39346,16824
5493,1862,798
5494,17413,7481
5495,101529,42960
5496,14672,6320
5497,29805,12752
5498,4719,2066
5499,126005,53492
5500,108179,45800
5501,14756,6359
5502,59792,25381
5503,105067,44458
5504,36999,15827
5505,82666,35081
5506,35763,15314
5507,124061,52663
5508,110208,46659
5509,42419,18128
5510,31280,13385
5511,116689,49458
5512,64218,27258
5513,39825,17018
5514,92171,39028
5515,53853,22902
5516,113054,47925
5517,9946,4296
5518,117716,49894
5519,37227,15934
5520,93885,39723
5521,125426,53259
5522,107435,45488
5523,122018,51748
5524,74891,31760
5525,102797,43492
5526,122911,52126
5527,74158,31469
5528,40703,17383
5529,20062,8588
5530,98838,41838
5531,102116,43211
5532,52995,22545
5533,12995,5599
5534,17896,7691
5535,69635,29564
5536,119882,50832
5537,107464,45501
5538,74762,31717
5539,100951,42742
5540,9834,4255
5541,6758,2978
5542,112233,47563
5543,114843,48663
5544,27017,11566
5545,49881,21269
5546,29846,12770
5547,77394,32793
5548,108410,45908
5549,72795,30905
5550,84351,35792
5551,23957,10268
5552,129536,54977
5553,115172,48816
5554,9736,4209
5555,19937,8544
5556,96254,40720
5557,40216,17183
5558,121087,51341
5559,51345,21870
5560,89060,37723
5561,36805,15741
5562,104901,44385
5563,49335,21021
5564,8902,3849
5565,1785,769
5566,95156,40283
5567,98016,41488
5568,61425,26083
5569,70949,30132
5570,10075,4359
5571,41777,17838
5572,64284,27282
5573,115713,49064
5574,124999,53072
5575,92876,39322
5576,106880,45237
5577,43522,18592
5578,109457,46348
5579,128717,54647
5580,22063,9442
5581,113813,48230
5582,66271,28131
5583,83221,35318
5584,109842,46506
5585,58043,24651
5586,11780,5091
5587,28833,12316
5588,100057,42336
5589,119234,50545
5590,44986,19211
5591,16415,7062
5592,41629,17776
5593,79014,33489
5594,92481,39146
5595,112106,47494
5596,92574,39189
5597,21718,9307
5598,64569,27411
5599,95370,40365
5600,106632,45125
5601,120748,51211
5602,22069,9444
5603,105211,44512
5604,41202,17591
5605,28407,12145
5606,5696,2481
5607,544,229
5608,68557,29127
5609,112567,47722
5610,91128,38567
5611,102972,43559
5612,109118,46212
5613,91259,38626
5614,97913,41439
5615,123178,52245
5616,31505,13484
5617,31679,13554
5618,65936,27994
5619,89981,38078
5620,79688,33781
5621,129680,55041
5622,48301,20591
5623,92702,39244
5624,72401,30734
5625,29473,12600
5626,51556,21966
5627,5453,2374
5628,288,128
5629,17627,7577
5630,108694,46027
5631,48979,20881
5632,91164,38580
5633,101109,42801
5634,20735,8895
5635,50645,21583
5636,99121,41946
5637,61277,26017
5638,47827,20376
5639,89169,37764
5640,44352,18939
5641,130097,55212
5642,79374,33641
5643,4265,1866
5644,22845,9774
5645,6379,2814
5646,109268,46280
5647,84726,35955
5648,3238,1416
5649,76203,32325
5650,61538,26128
5651,44093,18820
5652,121814,51649
5653,37821,16188
5654,117742,49906
5655,9712,4204
5656,115776,49085
5657,129323,54892
5658,67407,28626
5659,58449,24825
5660,125324,53214
5661,130199,55258
5662,178,83
5663,52141,22206
5664,38453,16461
5665,6784,2988
5666,49469,21084
5667,76047,32252
5668,2598,1121
5669,109244,46269
5670,65284,27724
5671,105972,44842
5672,61789,26243
5673,130337,55332
5674,94124,39822
5675,98085,41522
5676,97654,41328
5677,121150,51370
5678,91887,38906
5679,103801,43903
5680,27328,11681
5681,84968,36054
5682,57363,24358
5683,99870,42261
5684,87738,37173
5685,82267,34920
5686,101069,42784
5687,127763,54252
5688,129520,54972
5689,121753,51623
5690,10834,4694
5691,2796,1209
5692,4514,1978
5693,10359,4484
5694,72329,30704
5695,66736,28342
5696,5078,2227
5697,69192,29386
5698,107570,45548
5699,37396,16007
5700,40850,17454
5701,25657,10988
5702,10850,4702
5703,84571,35889
5704,88867,37637
5705,127527,54143
5706,118511,50241
5707,103173,43645
5708,11610,5017
5709,47384,20196
5710,47416,20209
5711,7454,3271
5712,111565,47239
5713,85876,36452
5714,90296,38203
5715,29467,12598
5716,50733,21616
5717,88389,37431
5718,52328,22278
5719,36495,15608
5720,46713,19906
5721,7536,3308
5722,15020,6474
5723,51382,21888
5724,76802,32548
5725,28440,12166
5726,56438,23994
5727,93989,39759
5728,6481,2864
5729,69581,29539
5730,36908,15790
5731,59987,25471
5732,87707,37161
5733,48941,20864
5734,110170,46644
5735,93736,39668
5736,107974,45717
5737,50622,21576
5738,39501,16882
5739,127618,54185
5740,122239,51839
5741,128346,54488
5742,98485,41698
5743,8307,3596
5744,51567,21970
5745,22322,9557
5746,15543,6692
5747,122140,51797
5748,14741,6351
5749,14484,6241
5750,61207,25986
5751,115255,48847
5752,657,274
5753,70378,29886
5754,111010,47018
5755,126184,53580
5756,5470,2380
5757,25307,10834
5758,64604,27424
5759,103460,43760
5760,115267,48853
5761,24498,10483
5762,87045,36903
5763,71436,30335
5764,53592,22793
5765,37611,16102
5766,122266,51847
5767,18232,7838
5768,84040,35677
5769,67041,28467
5770,97864,41415
5771,14385,6201
5772,13470,5809
5773,130071,55202
5774,83051,35236
5775,91370,38686
5776,41435,17691
5777,88416,37442
5778,62969,26735
5779,96577,40861
5780,127790,54265
5781,28204,12064
5782,105166,44495
5783,115149,48806
5784,30044,12858
5785,26186,11201
5786,76084,32265
5787,36566,15643
5788,8870,3835
5789,95451,40400
5790,47762,20346
5791,73389,31140
5792,31303,13392
5793,78575,33314
5794,91427,38716
5795,49248,20997
5796,84800,35985
5797,39796,17007
5798,93626,39622
5799,77935,33044
5800,45037,19230
5801,85470,36264
5802,64503,27384
5803,13154,5673
5804,44223,18876
5805,51502,21943
5806,53215,22623
5807,77158,32693
5808,63921,27136
5809,77957,33054
5810,106852,45225
5811,30517,13050
5812,79963,33891
5813,20747,8904
5814,35675,15280
5815,15906,6847
5816,15324,6606
5817,57316,24342
5818,13116,5658
5819,88051,37289
5820,122600,51984
5821,29200,12479
5822,18178,7813
5823,126004,53491
5824,47344,20179
5825,36914,15792
5826,71362,30310
5827,1332,571
5828,73358,31130
5829,126104,53539
5830,57354,24354
5831,761,321
5832,127165,54000
5833,114552,48529
5834,36384,15561
5835,2029,872
5836,60162,25545
5837,66392,28182
5838,90562,38322
5839,93447,39542
5840,90586,38334
5841,129008,54757
5842,30989,13262
5843,19309,8272
5844,38048,16290
5845,129098,54798
5846,54545,23188
5847,82011,34804
5848,20620,8843
5849,65404,27769
5850,58734,24938
5851,53640,22807
5852,57848,24563
5853,130278,55300
5854,38044,16286
5855,59551,25281
5856,3314,1454
5857,71906,30533
5858,109554,46389
5859,29810,12754
5860,77092,32662
5861,106868,45232
5862,4201,1833
5863,14992,6461
5864,104025,43997
5865,119621,50715
5866,90068,38118
5867,108545,45962
5868,57668,24487
5869,108706,46033
5870,79351,33631
5871,99366,42047
5872,79139,33540
5873,22650,9690
5874,117634,49860
5875,3748,1642
5876,25854,11070
5877,120427,51064
5878,22719,9718
5879,63889,27120
5880,75404,31980
5881,39339,16821
5882,68626,29163
5883,102889,43533
5884,29685,12692
5885,14820,6380
5886,121604,51566
5887,80292,34031
5888,113690,48186
5889,49666,21167
5890,112996,47904
5891,82869,35164
5892,7385,3245
5893,89719,37963
5894,34778,14896
5895,115452,48938
5896,130212,55262
5897,62435,26517
5898,8059,3505
5899,16661,7168
5900,39762,16991
5901,56557,24047
5902,52741,22436
5903,35589,15251
5904,19843,8508
5905,14177,6110
5906,6352,2796
5907,72382,30727
5908,129419,54930
5909,124802,52984
5910,40699,17380
5911,111737,47321
5912,62067,26370
5913,23995,10281
5914,28507,12190
5915,37327,15981
5916,50583,21559
5917,90736,38393
5918,26992,11555
5919,6985,3085
5920,9738,4211
5921,36201,15485
5922,75883,32184
5923,120885,51267
5924,30836,13188
5925,22887,9792
5926,123407,52359
5927,58173,24701
5928,108116,45771
5929,36101,15445
5930,127067,53960
5931,25822,11062
5932,43928,18749
5933,62080,26375
5934,97788,41382
5935,36859,15769
5936,10384,4492
5937,123900,52591
5938,120919,51280
5939,58844,24985
5940,27028,11568
5941,67870,28835
5942,90700,38376
5943,65474,27806
5944,71091,30201
5945,77462,32826
5946,58450,24826
5947,37794,16177
5948,123738,52515
5949,45099,19254
5950,112568,47723
5951,104699,44304
5952,24574,10519
5953,40566,17317
5954,16342,7030
5955,85151,36128
5956,90095,38127
5957,123902,52592
5958,27804,11882
5959,70347,29870
5960,103318,43706
5961,126996,53933
5962,14776,6364
5963,105435,44616
5964,60344,25614
5965,44883,19174
5966,34178,14630
5967,79183,33559
5968,40963,17495
5969,22215,9511
5970,115602,49010
5971,48924,20856
5972,58631,24895
5973,40328,17217
5974,44267,18896
5975,28854,12325
5976,37239,15942
5977,11614,5019
5978,58202,24717
5979,11204,4857
5980,126581,53738
5981,118763,50342
5982,8727,3770
5983,111321,47143
5984,80719,34242
5985,123195,52254
5986,80078,33941
5987,81300,34490
5988,69471,29495
5989,93603,39614
5990,18195,7819
5991,52857,22488
5992,51718,22037
5993,63252,26850
5994,120662,51173
5995,22855,9779
5996,105255,44539
5997,47944,20421
5998,6613,2918
5999,42405,18118
6000,121162,51373
6001,9631,4168
6002,17281,7425
6003,82734,35112
6004,77566,32879
6005,35747,15310
6006,25713,11016
6007,23261,9952
6008,92850,39311
6009,112139,47512
6010,35595,15253
6011,78860,33420
6012,110668,46870
6013,1663,716
6014,1944,831
6015,11338,4915
6016,47468,20232
6017,38575,16506
6018,1572,680
6019,55408,23556
6020,20718,8889
6021,22634,9681
6022,124488,52847
6023,53478,22740
6024,32484,13933
6025,37013,15834
6026,130235,55275
6027,55553,23620
6028,7501,3291
6029,117866,49962
6030,46353,19762
6031,124400,52809
6032,71751,30465
6033,67128,28503
6034,44910,19181
6035,883,376
6036,18037,7751
6037,39147,16741
6038,113324,48032
6039,106720,45167
6040,44519,19017
6041,55196,23466
6042,7663,3355
6043,26333,11262
6044,38168,16343
6045,101939,43137
6046,26355,11272
6047,14192,6118
6048,68808,29232
6049,60197,25556
6050,46753,19921
6051,40749,17404
6052,117420,49764
6053,70799,30063
6054,29412,12574
6055,60250,25577
6056,17876,7679
6057,36483,15603
6058,18064,7765
6059,111494,47212
6060,27673,11829
6061,20229,8664
6062,77755,32963
6063,62261,26442
6064,18862,8086
6065,94833,40139
6066,125517,53298
6067,114031,48319
6068,53151,22601
6069,101976,43154
6070,25853,11069
6071,26213,11211
6072,107315,45435
6073,81799,34711
6074,129554,54985
6075,4160,1820
6076,29734,12717
6077,121939,51706
6078,70612,29987
6079,17750,7624
6080,99697,42185
6081,36832,15757
6082,65333,27744
6083,111646,47278
6084,65302,27733
6085,28362,12126
6086,38277,16390
6087,59124,25099
6088,100017,42322
6089,9812,4242
6090,113475,48093
6091,111302,47137
6092,32062,13741
6093,31750,13585
6094,68009,28886
6095,128830,54690
6096,62117,26387
6097,78053,33099
6098,95668,40480
6099,37037,15843
6100,92634,39221
6101,89026,37706
6102,39078,16699
6103,80463,34116
6104,47077,20085
6105,92627,39216
6106,100494,42540
6107,27743,11858
6108,94252,39890
6109,30756,13154
6110,113881,48255
6111,113512,48104
6112,113906,48268
6113,98265,41594
6114,20102,8608
6115,80127,33959
6116,24709,10581
6117,47971,20433
6118,60131,25532
6119,118572,50264
6120,8212,3562
6121,92949,39350
6122,17957,7715
6123,87251,36985
6124,30228,12937
6125,107424,45485
6126,105685,44721
6127,108767,46060
6128,113045,47923
6129,59330,25186
6130,14037,6047
6131,21099,9050
6132,109862,46516
6133,2990,1302
6134,70772,30050
6135,70815,30069
6136,37118,15883
6137,41903,17891
6138,93965,39751
6139,126929,53904
6140,124116,52690
6141,115539,48981
6142,14790,6370
6143,25446,10888
6144,34236,14656
6145,40387,17244
6146,115862,49121
6147,101170,42829
6148,114831,48659
6149,49382,21046
6150,39776,16997
6151,14573,6277
6152,55155,23445
6153,46870,19983
6154,123131,52225
6155,65334,27745
6156,19182,8220
6157,37815,16186
6158,103969,43972
6159,11934,5157
6160,120246,50992
6161,105672,44715
6162,17574,7555
6163,46662,19886
6164,59004,25049
6165,117566,49830
6166,102223,43257
6167,115010,48745
6168,65588,27847
6169,94498,39999
6170,124921,53039
6171,57314,24341
6172,78917,33451
6173,93163,39429
6174,18601,7979
6175,126372,53652
6176,62048,26360
6177,52013,22146
6178,8817,3807
6179,34399,14730
6180,72387,30730
6181,126358,53644
6182,40379,17241
6183,61261,26011
6184,33655,14443
6185,6127,2687
6186,7219,3172
6187,115227,48837
6188,41523,17730
6189,69250,29404
6190,111285,47131
6191,57797,24542
6192,101567,42979
6193,6888,3032
6194,117635,49861
6195,95621,40463
6196,40094,17130
6197,121978,51726
6198,64221,27260
6199,100488,42537
6200,32425,13909
6201,78573,33313
6202,74319,31534
6203,4725,2069
6204,130269,55293
6205,55011,23395
6206,4886,2144
6207,12824,5529
6208,62344,26481
6209,18951,8123
6210,16508,7102
6211,59093,25084
6212,49471,21085
6213,12703,5482
6214,3432,1516
6215,101562,42977
6216,74076,31421
6217,116079,49197
6218,69919,29683
6219,60090,25515
6220,46844,19968
6221,105253,44537
6222,97858,41411
6223,33220,14249
6224,10259,4436
6225,90447,38265
6226,16343,7031
6227,52288,22260
6228,33001,14145
6229,3766,1649
6230,120698,51188
6231,35116,15044
6232,113542,48121
6233,49346,21028
6234,40419,17256
6235,121747,51620
6236,110265,46680
6237,48667,20747
6238,52641,22401
6239,53364,22690
6240,12566,5422
6241,75051,31831
6242,87641,37141
6243,120473,51090
6244,43340,18509
6245,85541,36295
6246,64510,27387
6247,2643,1144
6248,1474,637
6249,93750,39673
6250,106266,44965
6251,17132,7374
6252,43988,18778
6253,49723,21194
6254,50283,21446
6255,118017,50023
6256,81888,34752
6257,112884,47862
6258,75593,32069
6259,73799,31311
6260,34106,14604
6261,60210,25562
6262,31795,13606
6263,107344,45448
6264,95589,40452
6265,39503,16883
6266,26010,11139
6267,63241,26847
6268,100141,42380
6269,78364,33228
6270,110671,46872
6271,34927,14966
6272,50832,21659
6273,41613,17769
6274,11222,4864
6275,123084,52206
6276,82078,34832
6277,2457,1068
6278,124091,52676
6279,16724,7201
6280,39666,16952
6281,127997,54348
6282,41878,17882
6283,56469,24007
6284,67599,28710
6285,123088,52207
6286,19591,8395
6287,53125,22590
6288,45280,19340
6289,112916,47876
6290,106431,45038
6291,104488,44206
6292,98316,41621
6293,41617,17771
6294,119102,50491
6295,40658,17359
6296,74781,31727
6297,59005,25050
6298,47836,20382
6299,2633,1138
6300,10094,4367
6301,74085,31428
6302,113009,47909
6303,49083,20920
6304,49405,21056
6305,71301,30288
6306,112343,47614
6307,52112,22188
6308,11033,4785
6309,27512,11761
6310,42732,18257
6311,34261,14669
6312,16377,7043
