rank0,csv_row_index0,working_index0
1668,88048,37286
1669,55723,23696
1670,97646,41325
1671,55215,23473
1672,125355,53227
1673,4033,1771
1674,112081,47481
1675,25772,11041
1676,106241,44954
1677,47777,20355
1678,80725,34246
1679,89733,37971
1680,8249,3575
1681,29167,12465
1682,74892,31761
1683,77874,33015
1684,62563,26565
1685,2990,1302
1686,61433,26088
1687,108362,45885
1688,17114,7368
1689,45782,19536
1690,31995,13704
1691,128084,54385
1692,114502,48511
1693,61575,26145
1694,40991,17511
1695,55685,23678
1696,53946,22943
1697,12705,5483
1698,76408,32402
1699,101402,42916
1700,122553,51965
1701,39815,17012
1702,130286,55305
1703,116141,49220
1704,114994,48739
1705,8104,3517
1706,111718,47309
1707,26285,11239
1708,79230,33578
1709,84504,35860
1710,74095,31434
1711,21446,9193
1712,25246,10804
1713,123654,52477
1714,75141,31871
1715,41182,17583
1716,32376,13887
1717,25083,10746
1718,122102,51778
1719,100146,42381
1720,51637,22000
1721,65058,27629
1722,106389,45023
1723,96811,40971
1724,83428,35419
1725,6783,2987
1726,46730,19913
1727,105865,44798
1728,124864,53013
1729,83278,35353
1730,5382,2344
1731,62127,26392
1732,120544,51118
1733,77961,33057
1734,54123,23012
1735,111310,47139
1736,43040,18378
1737,71916,30534
1738,102914,43541
1739,16068,6914
1740,52620,22392
1741,19322,8277
1742,50204,21409
1743,88752,37582
1744,35255,15106
1745,25396,10868
1746,21289,9132
1747,129993,55169
1748,116752,49484
1749,100702,42644
1750,115097,48777
1751,47153,20118
1752,1422,611
1753,33144,14218
1754,42648,18213
1755,99734,42201
1756,10874,4713
1757,129638,55022
1758,125051,53094
1759,26268,11234
1760,109678,46442
1761,14972,6450
1762,37737,16152
1763,62715,26631
1764,57980,24624
1765,82553,35036
1766,115452,48938
1767,8562,3698
1768,16474,7090
1769,92626,39215
1770,125241,53174
1771,111823,47360
1772,11719,5066
1773,94057,39787
1774,89771,37991
1775,33474,14361
1776,50217,21417
1777,100840,42698
1778,89487,37873
1779,82708,35102
1780,64659,27445
1781,77046,32643
1782,23956,10267
1783,130328,55331
1784,116000,49166
1785,93189,39438
1786,112863,47849
1787,81126,34416
1788,93023,39378
1789,93230,39453
1790,34053,14587
1791,102262,43269
1792,78892,33437
1793,20154,8629
1794,64470,27373
1795,76069,32260
1796,120683,51181
1797,51443,21916
1798,1562,673
1799,29949,12816
1800,56543,24041
1801,20754,8908
1802,129722,55062
1803,15715,6763
1804,76121,32281
1805,18504,7946
1806,12649,5465
1807,120967,51296
1808,110813,46930
1809,25722,11019
1810,75028,31819
1811,73704,31280
1812,79766,33808
1813,40699,17380
1814,72248,30673
1815,6964,3072
1816,89082,37728
1817,12144,5237
1818,20384,8736
1819,98116,41537
1820,94146,39832
1821,62531,26551
1822,15330,6610
1823,65662,27876
1824,84240,35747
1825,80996,34370
1826,64718,27469
1827,72894,30947
1828,63890,27121
1829,81962,34785
1830,4588,2010
1831,24782,10617
1832,14757,6360
1833,82523,35024
1834,98549,41722
1835,65938,27996
1836,20009,8570
1837,123679,52487
1838,13824,5967
1839,79156,33548
1840,105012,44429
1841,36622,15664
1842,10004,4322
1843,118534,50248
1844,99141,41956
1845,69964,29706
1846,17424,7486
1847,70217,29819
1848,24915,10679
1849,58081,24667
1850,42655,18218
1851,29007,12392
1852,43182,18436
1853,21913,9384
1854,49128,20944
1855,23958,10269
1856,56909,24190
1857,106495,45067
1858,52404,22307
1859,114914,48696
1860,16913,7279
1861,98263,41592
1862,13180,5683
1863,19821,8498
1864,21874,9375
1865,3880,1699
1866,81029,34385
1867,46194,19696
1868,109707,46456
1869,76193,32317
1870,41002,17516
1871,31621,13532
1872,122986,52157
1873,53249,22635
1874,112550,47711
1875,2049,879
1876,121473,51511
1877,19137,8197
1878,112286,47587
1879,30722,13141
1880,50738,21619
1881,111918,47398
1882,5255,2295
1883,26432,11304
1884,613,256
1885,64485,27377
1886,71361,30309
1887,85584,36317
1888,37173,15909
1889,87365,37027
1890,54448,23149
1891,103566,43813
1892,47197,20136
1893,67194,28532
1894,20393,8740
1895,42111,17986
1896,80543,34158
1897,111302,47137
1898,70230,29824
1899,85013,36075
1900,118889,50401
1901,29160,12460
1902,104637,44271
1903,12008,5187
1904,45235,19326
1905,40185,17170
1906,48709,20762
1907,96151,40676
1908,67325,28582
1909,29403,12569
1910,99971,42305
1911,96418,40792
1912,47835,20381
1913,126045,53507
1914,104671,44288
1915,111956,47426
1916,111931,47408
1917,73255,31094
1918,74451,31587
1919,94298,39913
1920,23456,10042
1921,85515,36283
1922,18957,8125
1923,51682,22020
1924,31778,13598
1925,1681,724
1926,53806,22879
1927,126318,53630
1928,16869,7262
1929,6975,3079
1930,1985,856
1931,66538,28254
1932,88768,37590
1933,81437,34550
1934,92163,39025
1935,51067,21757
1936,79681,33777
1937,85144,36123
1938,75741,32123
1939,90504,38293
1940,73976,31386
1941,28002,11974
1942,3089,1356
1943,79290,33604
1944,77688,32935
1945,95290,40333
1946,83754,35550
1947,49861,21259
1948,84052,35680
1949,108076,45756
1950,36969,15815
1951,28479,12183
1952,101367,42897
1953,83930,35633
1954,18761,8050
1955,37597,16097
1956,8675,3744
1957,70119,29777
1958,121517,51536
1959,56814,24152
1960,14830,6388
1961,96644,40891
1962,22639,9683
1963,73508,31186
1964,98380,41650
1965,45702,19497
1966,124127,52696
1967,49346,21028
1968,76169,32305
1969,23090,9882
1970,20478,8783
1971,68009,28886
1972,44262,18892
1973,89470,37868
1974,1708,737
1975,80917,34334
1976,7182,3158
1977,6911,3049
1978,51182,21804
1979,40511,17293
1980,70341,29869
1981,104260,44101
1982,100737,42658
1983,22510,9632
1984,129631,55019
1985,101897,43118
1986,112028,47458
1987,67495,28663
1988,27449,11734
1989,47442,20223
1990,62600,26576
1991,15559,6700
1992,36150,15461
1993,113203,47984
1994,72953,30966
1995,18699,8026
1996,129688,55046
1997,52826,22471
1998,111729,47315
1999,50509,21531
2000,73240,31088
2001,80620,34195
2002,80477,34125
2003,106365,45005
2004,17076,7351
2005,55934,23782
2006,22106,9461
2007,27857,11905
2008,89,37
2009,70204,29812
2010,111091,47053
2011,80032,33921
2012,88420,37443
2013,54862,23324
2014,82534,35028
2015,26294,11245
2016,57372,24366
2017,72370,30721
2018,38113,16320
2019,70103,29765
2020,86793,36816
2021,51370,21880
2022,77761,32965
2023,16409,7060
2024,51447,21920
2025,8012,3487
2026,73056,31005
2027,33317,14290
2028,51744,22049
2029,104780,44335
2030,88710,37561
2031,2609,1128
2032,10512,4545
2033,51711,22031
2034,6728,2964
2035,107409,45475
2036,93820,39698
2037,17498,7522
2038,5585,2427
2039,35436,15176
2040,70455,29922
2041,100881,42717
2042,31868,13644
2043,84422,35824
2044,42324,18080
2045,108170,45796
2046,110657,46864
2047,62758,26647
2048,34180,14631
2049,107785,45629
2050,41435,17691
2051,48227,20557
2052,61381,26062
2053,112123,47504
2054,90106,38132
2055,39835,17023
2056,1161,485
2057,16002,6891
2058,71624,30414
2059,70962,30139
2060,3189,1393
2061,7130,3135
2062,103309,43703
2063,88533,37487
2064,116780,49495
2065,59981,25467
2066,18588,7978
2067,40716,17389
2068,43335,18505
2069,92908,39338
2070,123136,52226
2071,107906,45686
2072,9540,4129
2073,61257,26009
2074,94515,40008
2075,41059,17537
2076,29952,12818
2077,39472,16872
2078,110754,46910
2079,113684,48182
2080,16004,6892
2081,72794,30904
2082,16265,6991
2083,59973,25463
2084,100509,42551
2085,100330,42467
2086,109221,46256
2087,83997,35659
2088,30398,13003
2089,93031,39383
2090,12211,5266
2091,25562,10937
2092,79417,33663
2093,129735,55066
2094,87637,37138
2095,115969,49156
2096,45385,19378
2097,497,209
2098,62995,26747
2099,6352,2796
2100,86732,36792
2101,13624,5876
2102,7879,3434
2103,63485,26940
2104,82039,34818
2105,18530,7957
2106,119582,50694
2107,126893,53889
2108,82614,35058
2109,107554,45541
2110,69547,29529
2111,39411,16847
2112,67068,28477
2113,97429,41228
2114,106324,44989
2115,79507,33704
2116,46316,19743
2117,47568,20275
2118,98603,41746
2119,34833,14925
2120,114416,48478
2121,43882,18731
2122,98546,41721
2123,88060,37293
2124,17510,7529
2125,34943,14973
2126,127230,54023
2127,49586,21134
2128,2521,1086
2129,81438,34551
2130,123435,52377
2131,67561,28691
2132,19737,8464
2133,96284,40734
2134,123309,52308
2135,125388,53243
2136,111481,47205
2137,22825,9764
2138,112278,47582
2139,66693,28323
2140,30668,13112
2141,14561,6272
2142,123196,52255
2143,15654,6740
2144,91239,38616
2145,82878,35168
2146,45806,19546
2147,73533,31195
2148,9214,3986
2149,54246,23064
2150,54240,23063
2151,42112,17987
2152,76961,32609
2153,77555,32872
2154,90878,38454
2155,76520,32445
2156,47196,20135
2157,97286,41171
2158,116209,49255
2159,10018,4329
2160,2891,1251
2161,71486,30354
2162,22357,9569
2163,34593,14816
2164,87298,37004
2165,39686,16962
2166,31463,13465
2167,54718,23263
2168,25605,10957
2169,104971,44413
2170,106073,44881
2171,111631,47270
2172,18117,7785
2173,33491,14368
2174,62925,26719
2175,17258,7421
2176,16982,7309
2177,103889,43943
2178,103211,43661
2179,120317,51018
2180,94555,40023
2181,97696,41343
2182,109726,46467
2183,75890,32187
2184,28332,12112
2185,83418,35416
2186,129225,54856
2187,5966,2621
2188,388,159
2189,29672,12685
2190,78965,33472
2191,105893,44811
2192,38903,16624
2193,69662,29578
2194,125218,53159
2195,90478,38278
2196,70712,30023
2197,35968,15397
2198,87010,36889
2199,48508,20682
2200,74625,31656
2201,66673,28312
2202,95010,40217
2203,100553,42573
2204,88661,37540
2205,83319,35370
2206,117618,49851
2207,65857,27959
2208,72456,30757
2209,118288,50153
2210,42971,18350
2211,59842,25402
2212,78856,33417
2213,122445,51915
2214,36519,15619
2215,8453,3663
2216,121333,51444
2217,86018,36506
2218,39594,16922
2219,126397,53662
2220,102300,43284
2221,23367,10004
2222,13606,5867
2223,71997,30569
2224,44530,19020
2225,120133,50937
2226,2665,1151
2227,56666,24088
2228,69321,29434
2229,32979,14134
2230,112067,47474
2231,111840,47369
2232,123548,52425
2233,40742,17400
2234,86819,36827
2235,88549,37488
2236,63670,27023
2237,77301,32755
2238,107230,45398
2239,58253,24742
2240,35306,15123
2241,67042,28468
2242,45810,19548
2243,1600,689
2244,476,199
2245,90082,38121
2246,14456,6227
2247,97847,41408
2248,50261,21435
2249,93731,39665
2250,91540,38757
2251,6284,2763
2252,45874,19574
2253,6333,2789
2254,16421,7067
2255,41583,17759
2256,120868,51261
2257,121659,51587
2258,75433,31996
2259,23775,10188
2260,10295,4454
2261,5457,2375
2262,96852,40991
2263,104737,44318
2264,47511,20254
2265,90935,38478
2266,106672,45144
2267,52120,22193
2268,26793,11468
2269,29843,12768
2270,86108,36545
2271,123156,52234
2272,578,242
2273,120636,51162
2274,116226,49264
2275,14195,6120
2276,90515,38300
2277,54088,22999
2278,47032,20058
2279,61258,26010
2280,27682,11834
2281,22888,9793
2282,1229,517
2283,125072,53103
2284,32036,13725
2285,44773,19127
2286,94795,40124
2287,116997,49588
2288,21872,9374
2289,94118,39818
2290,123766,52526
2291,62633,26594
2292,34703,14869
2293,672,284
2294,95376,40369
2295,65647,27871
2296,79086,33517
2297,77117,32676
2298,83938,35637
2299,2407,1042
2300,66728,28337
2301,107929,45698
2302,93236,39456
2303,84570,35888
2304,7328,3219
2305,30555,13066
2306,55991,23803
2307,128632,54618
2308,72588,30811
2309,66724,28335
2310,11123,4819
2311,15138,6523
2312,68890,29262
2313,103113,43620
2314,82404,34970
2315,9260,4002
2316,127650,54203
2317,127082,53966
2318,109523,46373
2319,86778,36812
2320,86826,36829
2321,4201,1833
2322,4850,2123
2323,101054,42776
2324,96587,40866
2325,60016,25485
2326,3425,1512
2327,6253,2748
2328,1423,612
2329,47687,20323
2330,5205,2277
2331,112574,47726
2332,123727,52510
2333,15515,6675
2334,87412,37046
2335,113072,47934
2336,41600,17764
2337,33191,14234
2338,45975,19611
2339,77559,32875
2340,60130,25531
2341,47426,20216
2342,19597,8398
2343,129575,54994
2344,21002,9009
2345,88281,37383
2346,13676,5903
2347,119466,50640
2348,100787,42676
2349,115747,49074
2350,37092,15873
2351,41839,17867
2352,74349,31549
2353,37769,16166
2354,49389,21048
2355,100060,42339
2356,32762,14039
2357,123021,52171
2358,9133,3956
2359,42132,17998
2360,63100,26785
2361,55754,23709
2362,80043,33925
2363,33067,14183
2364,31002,13270
2365,43595,18617
2366,125647,53349
2367,26671,11418
2368,102769,43482
2369,101903,43122
2370,1664,717
2371,7947,3459
2372,96849,40989
2373,71045,30176
2374,98135,41545
2375,51873,22099
2376,124182,52720
2377,63660,27019
2378,2232,959
2379,96839,40985
2380,49315,21013
2381,129469,54950
2382,78041,33093
2383,50704,21608
2384,3439,1519
2385,9994,4320
2386,125999,53487
2387,79137,33538
2388,118887,50399
2389,36583,15648
2390,85506,36276
2391,94464,39983
2392,2364,1023
2393,65536,27830
2394,74896,31764
2395,35189,15077
2396,54978,23379
2397,5784,2523
2398,44151,18849
2399,122869,52103
2400,7229,3177
2401,1550,668
2402,110394,46742
2403,27254,11647
2404,81877,34746
2405,119927,50851
2406,51945,22124
2407,103360,43719
2408,28038,11992
2409,82565,35042
2410,15365,6620
2411,56709,24109
2412,29609,12656
2413,56178,23879
2414,115554,48987
2415,89156,37757
2416,1115,463
2417,126733,53816
2418,104064,44010
2419,46380,19776
2420,124815,52988
2421,95846,40544
2422,97094,41095
2423,63759,27065
2424,64855,27529
2425,29049,12410
2426,35365,15149
2427,59269,25160
2428,110189,46654
2429,49405,21056
2430,4856,2127
2431,2979,1293
2432,32610,13979
2433,109519,46371
2434,119681,50746
2435,114932,48702
2436,40770,17414
2437,50812,21651
2438,59705,25344
2439,57471,24413
2440,70545,29963
2441,74993,31803
2442,78897,33438
2443,126067,53523
2444,91975,38941
2445,20439,8757
2446,120165,50953
2447,70887,30106
2448,39989,17089
2449,65057,27628
2450,70953,30134
2451,116638,49436
2452,90274,38195
2453,40774,17415
2454,81498,34579
2455,94382,39951
2456,35103,15041
2457,112809,47822
2458,90969,38496
2459,32359,13879
2460,39832,17022
2461,46511,19820
2462,48983,20882
2463,110673,46874
2464,28941,12364
2465,59236,25150
2466,93152,39427
2467,92704,39246
2468,101768,43071
2469,16151,6951
2470,72654,30843
2471,38111,16319
2472,109862,46516
2473,26997,11559
2474,83007,35220
2475,86094,36538
2476,33253,14261
2477,59145,25107
2478,21153,9076
2479,123497,52397
2480,15885,6839
2481,126059,53516
2482,107619,45567
2483,97444,41234
2484,96694,40919
2485,18378,7897
2486,65372,27757
2487,116467,49362
2488,78488,33283
2489,65068,27634
2490,108372,45890
2491,58902,25003
2492,15449,6652
