rank0,csv_row_index0,working_index0
1668,98251,41588
1669,88686,37551
1670,50256,21433
1671,28081,12012
1672,30007,12840
1673,91217,38607
1674,73132,31040
1675,89045,37716
1676,108154,45788
1677,34403,14732
1678,53256,22638
1679,92237,39054
1680,41736,17825
1681,81478,34567
1682,91825,38879
1683,88922,37659
1684,6380,2815
1685,37412,16014
1686,6771,2982
1687,62125,26391
1688,61890,26286
1689,38497,16480
1690,115599,49008
1691,24511,10491
1692,108075,45755
1693,105279,44549
1694,77220,32718
1695,87430,37055
1696,21736,9316
1697,129782,55090
1698,122707,52036
1699,96707,40928
1700,43202,18446
1701,27478,11744
1702,38691,16550
1703,129618,55010
1704,15687,6753
1705,31129,13317
1706,45615,19464
1707,94918,40174
1708,46848,19969
1709,80415,34089
1710,80978,34364
1711,124399,52808
1712,126241,53602
1713,3296,1447
1714,57034,24237
1715,95721,40498
1716,11140,4825
1717,104470,44195
1718,73565,31213
1719,53409,22710
1720,64771,27492
1721,109888,46525
1722,11332,4913
1723,37458,16034
1724,45073,19245
1725,105853,44790
1726,96027,40624
1727,23478,10053
1728,85460,36260
1729,120634,51161
1730,64071,27197
1731,22076,9447
1732,10022,4333
1733,117601,49845
1734,114079,48341
1735,100074,42344
1736,119565,50689
1737,75768,32134
1738,19303,8270
1739,1075,444
1740,99679,42178
1741,7281,3199
1742,82530,35027
1743,113901,48265
1744,30061,12866
1745,100348,42474
1746,62154,26403
1747,47683,20320
1748,5627,2450
1749,15249,6573
1750,18943,8121
1751,84810,35990
1752,30149,12900
1753,35029,15010
1754,95225,40308
1755,97770,41373
1756,43541,18601
1757,109116,46210
1758,126540,53714
1759,23,10
1760,95305,40339
1761,64989,27593
1762,47617,20291
1763,90405,38246
1764,116750,49483
1765,91128,38567
1766,109404,46331
1767,877,373
1768,75305,31941
1769,75053,31832
1770,53376,22696
1771,49059,20907
1772,80901,34329
1773,25748,11027
1774,96172,40682
1775,82963,35203
1776,81879,34748
1777,113353,48043
1778,99677,42177
1779,122128,51789
1780,77277,32743
1781,112702,47780
1782,34694,14863
1783,95576,40449
1784,42367,18098
1785,29142,12453
1786,111580,47245
1787,124222,52739
1788,88573,37502
1789,128075,54382
1790,16995,7315
1791,91515,38749
1792,69161,29375
1793,110281,46688
1794,85882,36456
1795,53989,22964
1796,97657,41329
1797,92824,39301
1798,89736,37973
1799,46867,19981
1800,40944,17487
1801,122893,52119
1802,2195,940
1803,74742,31709
1804,113884,48257
1805,29336,12538
1806,24173,10358
1807,17627,7577
1808,23304,9976
1809,129637,55021
1810,53878,22915
1811,106209,44943
1812,31562,13507
1813,25231,10795
1814,104289,44116
1815,89437,37856
1816,91326,38657
1817,53009,22549
1818,49962,21310
1819,82799,35141
1820,90036,38101
1821,111084,47047
1822,99536,42116
1823,34607,14822
1824,86118,36548
1825,19930,8541
1826,5754,2507
1827,101758,43067
1828,25392,10866
1829,108322,45868
1830,125831,53420
1831,33193,14236
1832,2067,889
1833,67004,28453
1834,68180,28961
1835,99188,41973
1836,66500,28232
1837,22477,9618
1838,16906,7275
1839,16852,7253
1840,5377,2342
1841,36824,15752
1842,112573,47725
1843,64566,27410
1844,5800,2532
1845,70777,30053
1846,49905,21281
1847,91982,38945
1848,130029,55184
1849,11735,5072
1850,102317,43292
1851,103605,43827
1852,65102,27651
1853,60475,25671
1854,43285,18488
1855,20481,8785
1856,44267,18896
1857,10400,4501
1858,74111,31445
1859,44770,19125
1860,81678,34662
1861,107829,45648
1862,89418,37848
1863,82406,34972
1864,93449,39544
1865,96212,40700
1866,75764,32131
1867,107227,45397
1868,70203,29811
1869,62859,26687
1870,31098,13306
1871,108199,45807
1872,70759,30047
1873,70803,30065
1874,128633,54619
1875,120961,51294
1876,83873,35614
1877,61467,26104
1878,104493,44210
1879,57092,24259
1880,60251,25578
1881,94700,40082
1882,62905,26710
1883,126605,53750
1884,14200,6122
1885,96223,40704
1886,47098,20092
1887,55000,23391
1888,109576,46397
1889,107089,45332
1890,103523,43793
1891,127695,54226
1892,10493,4540
1893,74994,31804
1894,45153,19285
1895,33097,14197
1896,19723,8457
1897,103518,43791
1898,52114,22190
1899,52495,22340
1900,94481,39992
1901,34962,14981
1902,92508,39159
1903,4195,1831
1904,63766,27070
1905,32328,13867
1906,63395,26903
1907,35537,15226
1908,10660,4620
1909,35363,15147
1910,20181,8639
1911,22833,9768
1912,52356,22292
1913,62559,26563
1914,102413,43332
1915,70048,29746
1916,76398,32394
1917,105590,44678
1918,7776,3393
1919,49335,21021
1920,1486,643
1921,6792,2994
1922,74922,31771
1923,77488,32838
1924,112990,47901
1925,55224,23477
1926,115540,48982
1927,92623,39214
1928,6888,3032
1929,90142,38143
1930,7124,3132
1931,13934,6010
1932,79459,33677
1933,27680,11833
1934,2698,1165
1935,108869,46099
1936,16947,7293
1937,110789,46924
1938,25248,10806
1939,126302,53624
1940,125093,53111
1941,6188,2722
1942,67414,28630
1943,5573,2418
1944,111027,47026
1945,43016,18366
1946,76888,32583
1947,126844,53869
1948,128388,54508
1949,101305,42878
1950,98977,41897
1951,9283,4008
1952,33874,14516
1953,93736,39668
1954,98487,41699
1955,96394,40776
1956,33414,14336
1957,22596,9662
1958,14529,6258
1959,95451,40400
1960,20660,8862
1961,90637,38352
1962,34949,14976
1963,123742,52517
1964,14980,6456
1965,59412,25223
1966,46976,20032
1967,21257,9121
1968,87797,37194
1969,40491,17285
1970,34129,14615
1971,10349,4478
1972,54673,23242
1973,31139,13322
1974,22137,9479
1975,47328,20173
1976,84034,35675
1977,65881,27969
1978,111468,47200
1979,103048,43590
1980,45372,19371
1981,55937,23784
1982,44873,19169
1983,112814,47824
1984,60049,25494
1985,105241,44530
1986,83670,35516
1987,124618,52912
1988,117552,49827
1989,119464,50638
1990,88146,37335
1991,56508,24025
1992,56037,23823
1993,113054,47925
1994,8374,3625
1995,122939,52139
1996,91583,38773
1997,91065,38542
1998,65925,27989
1999,44240,18886
2000,73556,31208
2001,84325,35783
2002,58362,24791
2003,46646,19877
2004,120843,51248
2005,67000,28451
2006,64172,27239
2007,60506,25689
2008,11398,4943
2009,100602,42605
2010,73995,31393
2011,9120,3948
2012,50205,21410
2013,8018,3489
2014,53220,22626
2015,72226,30661
2016,97615,41311
2017,100698,42643
2018,73438,31157
2019,105729,44736
2020,122718,52043
2021,12547,5416
2022,118248,50133
2023,62188,26413
2024,43947,18755
2025,26662,11416
2026,75324,31950
2027,90508,38295
2028,119335,50584
2029,6714,2957
2030,568,239
2031,38589,16510
2032,78420,33251
2033,14214,6126
2034,88080,37304
2035,91449,38726
2036,4390,1926
2037,81978,34788
2038,82900,35177
2039,120845,51250
2040,55479,23589
2041,100874,42715
2042,122935,52137
2043,28986,12383
2044,69381,29453
2045,51539,21961
2046,66835,28386
2047,21938,9393
2048,16216,6974
2049,40412,17254
2050,130269,55293
2051,102679,43439
2052,48618,20728
2053,72875,30937
2054,46436,19793
2055,20345,8715
2056,34470,14762
2057,27432,11726
2058,127166,54001
2059,104768,44330
2060,11116,4818
2061,127716,54237
2062,20678,8874
2063,5199,2272
2064,44753,19118
2065,39391,16837
2066,48493,20676
2067,80893,34325
2068,107788,45631
2069,115592,49006
2070,50160,21390
2071,43226,18456
2072,62320,26469
2073,72760,30887
2074,49422,21065
2075,129416,54928
2076,5523,2397
2077,29335,12537
2078,59631,25306
2079,29452,12592
2080,83557,35469
2081,98441,41683
2082,117440,49770
2083,46232,19713
2084,32623,13985
2085,79977,33900
2086,42013,17942
2087,90582,38332
2088,56683,24098
2089,119059,50473
2090,36740,15715
2091,9475,4102
2092,68804,29230
2093,46070,19650
2094,47321,20172
2095,51502,21943
2096,117947,49990
2097,113338,48038
2098,96591,40869
2099,14625,6295
2100,27064,11586
2101,30323,12977
2102,76301,32355
2103,57843,24562
2104,81940,34776
2105,4235,1849
2106,34912,14957
2107,80212,33993
2108,77705,32944
2109,125397,53250
2110,45067,19243
2111,5212,2280
2112,9080,3926
2113,129436,54938
2114,7878,3433
2115,60032,25490
2116,96111,40662
2117,78433,33259
2118,71805,30486
2119,124470,52837
2120,92939,39348
2121,99455,42084
2122,45533,19432
2123,26047,11152
2124,59276,25163
2125,18800,8064
2126,20865,8958
2127,22098,9457
2128,68871,29253
2129,40328,17217
2130,24745,10597
2131,117757,49913
2132,75010,31814
2133,74679,31678
2134,53077,22570
2135,43218,18452
2136,89652,37933
2137,79257,33588
2138,129607,55007
2139,59032,25061
2140,51282,21845
2141,63272,26857
2142,39120,16724
2143,121964,51719
2144,85825,36422
2145,40346,17226
2146,108495,45938
2147,72852,30928
2148,95030,40227
2149,93445,39541
2150,14551,6266
2151,21367,9161
2152,59121,25098
2153,114534,48525
2154,57872,24574
2155,71647,30424
2156,45829,19557
2157,73012,30989
2158,88714,37564
2159,58704,24923
2160,68149,28947
2161,15913,6851
2162,35390,15157
2163,41424,17687
2164,94859,40144
2165,115334,48885
2166,34668,14852
2167,46478,19806
2168,114717,48606
2169,44544,19029
2170,44045,18801
2171,127154,53994
2172,97671,41336
2173,72624,30829
2174,81767,34695
2175,50174,21396
2176,85150,36127
2177,42025,17945
2178,24086,10317
2179,2538,1095
2180,99572,42136
2181,113355,48044
2182,42901,18322
2183,94530,40017
2184,14009,6034
2185,38238,16371
2186,97082,41090
2187,100597,42602
2188,97651,41326
2189,115410,48922
2190,59062,25073
2191,116408,49335
2192,113615,48150
2193,112413,47654
2194,23430,10029
2195,46017,19631
2196,123,54
2197,118528,50245
2198,83354,35384
2199,68965,29296
2200,52335,22283
2201,10292,4452
2202,86541,36713
2203,51715,22034
2204,42082,17973
2205,56854,24166
2206,87589,37121
2207,54361,23119
2208,117993,50011
2209,124442,52827
2210,20444,8762
2211,22079,9449
2212,102842,43509
2213,98571,41731
2214,116301,49286
2215,36905,15788
2216,8592,3714
2217,73683,31269
2218,20855,8954
2219,102755,43476
2220,14078,6064
2221,35475,15194
2222,81526,34596
2223,62251,26438
2224,20633,8849
2225,37809,16183
2226,52035,22156
2227,67523,28674
2228,32832,14070
2229,51416,21907
2230,41346,17650
2231,85672,36359
2232,5884,2574
2233,43955,18759
2234,47151,20116
2235,17328,7441
2236,29488,12607
2237,50436,21500
2238,58723,24930
2239,52641,22401
2240,82349,34946
2241,60087,25514
2242,90226,38178
2243,127204,54012
2244,13442,5794
2245,113380,48059
2246,6484,2866
2247,61726,26217
2248,117944,49989
2249,130237,55277
2250,14811,6375
2251,98164,41557
2252,485,204
2253,33308,14285
2254,13523,5832
2255,16441,7076
2256,123719,52504
2257,63090,26779
2258,100817,42687
2259,77810,32983
2260,58367,24795
2261,128184,54428
2262,86301,36622
2263,19560,8376
2264,28574,12216
2265,17119,7370
2266,73061,31008
2267,14589,6283
2268,5135,2249
2269,9738,4211
2270,42230,18035
2271,40043,17106
2272,54079,22996
2273,1052,437
2274,47897,20402
2275,110399,46746
2276,85993,36495
2277,91215,38606
2278,57913,24592
2279,40297,17205
2280,78023,33083
2281,79343,33628
2282,101607,42994
2283,100318,42460
2284,43402,18542
2285,112642,47754
2286,5550,2408
2287,3831,1679
2288,127653,54205
2289,31393,13435
2290,78597,33322
2291,15905,6846
2292,56902,24187
2293,42832,18291
2294,36934,15804
2295,127711,54233
2296,108246,45833
2297,66094,28058
2298,103474,43767
2299,121740,51619
2300,36238,15497
2301,37891,16221
2302,18175,7810
2303,54119,23011
2304,88373,37424
2305,37754,16158
2306,96460,40811
2307,124027,52644
2308,63567,26972
2309,95545,40437
2310,122075,51769
2311,68247,28984
2312,25069,10739
2313,104221,44088
2314,1885,808
2315,57216,24308
2316,60146,25537
2317,101199,42843
2318,81533,34600
2319,58423,24815
2320,105715,44732
2321,38176,16348
2322,49123,20940
2323,77142,32688
2324,94763,40109
2325,26692,11428
2326,63563,26969
2327,127966,54335
2328,88869,37639
2329,64563,27408
2330,95940,40588
2331,30562,13071
2332,3513,1549
2333,14253,6144
2334,25385,10861
2335,21944,9396
2336,101356,42894
2337,31964,13695
2338,99873,42264
2339,30954,13247
2340,784,335
2341,20454,8770
2342,114174,48380
2343,97894,41431
2344,124514,52859
2345,63401,26906
2346,3467,1530
2347,112115,47500
2348,93221,39448
2349,2762,1192
2350,70022,29734
2351,79682,33778
2352,32474,13927
2353,51483,21934
2354,109693,46450
2355,122652,52013
2356,71208,30246
2357,74184,31482
2358,50589,21562
2359,27538,11767
2360,98111,41534
2361,3336,1465
2362,105325,44564
2363,3983,1750
2364,115273,48856
2365,43765,18682
2366,5401,2354
2367,130235,55275
2368,101645,43015
2369,37084,15870
2370,43268,18482
2371,60567,25715
2372,109571,46395
2373,130045,55189
2374,73356,31129
2375,29818,12759
2376,121364,51462
2377,24619,10543
2378,87619,37133
2379,119020,50459
2380,60457,25659
2381,60440,25651
2382,16165,6956
2383,53158,22603
2384,93812,39693
2385,54699,23255
2386,73989,31391
2387,15612,6725
2388,7489,3284
2389,128097,54392
2390,45054,19237
2391,10148,4385
2392,128626,54617
2393,5308,2313
2394,94677,40072
2395,98282,41603
2396,97338,41195
2397,114559,48533
2398,51392,21893
2399,109714,46458
2400,85133,36119
2401,79912,33875
2402,111794,47345
2403,114120,48358
2404,31520,13490
2405,87778,37189
2406,93544,39590
2407,48416,20649
2408,31023,13282
2409,39565,16909
2410,113680,48179
2411,32924,14113
2412,14960,6447
2413,25666,10993
2414,65810,27940
2415,32693,14011
2416,91052,38535
2417,107665,45587
2418,129713,55054
2419,41482,17712
2420,43536,18599
2421,39515,16890
2422,29718,12711
2423,66927,28421
2424,96853,40992
2425,30802,13172
2426,80241,34009
2427,88140,37331
2428,127106,53978
2429,80786,34279
2430,82309,34932
2431,27144,11612
2432,115671,49044
2433,98134,41544
2434,33371,14313
2435,9549,4133
2436,98786,41818
2437,14868,6406
2438,103476,43768
2439,100515,42552
2440,25277,10820
2441,14508,6247
2442,94956,40190
2443,2341,1011
2444,71181,30233
2445,118322,50167
2446,7302,3207
2447,10533,4554
2448,103712,43865
2449,63146,26806
2450,119593,50699
2451,128329,54483
2452,34259,14667
2453,5808,2538
2454,15877,6834
2455,102881,43529
2456,70809,30068
2457,71492,30357
2458,65222,27702
2459,4722,2067
2460,61466,26103
2461,53759,22862
2462,40309,17210
2463,38171,16345
2464,77934,33043
2465,122313,51861
2466,11188,4849
2467,89306,37808
2468,88312,37394
2469,19476,8337
2470,58537,24859
2471,65786,27929
2472,101449,42938
2473,32868,14089
2474,43302,18494
2475,24193,10369
2476,116333,49300
2477,127331,54064
2478,63417,26912
2479,36129,15456
2480,40145,17151
2481,36786,15733
2482,121087,51341
2483,122282,51851
2484,112830,47833
2485,83051,35236
2486,52062,22166
2487,86264,36606
2488,44459,18988
2489,113103,47946
2490,2378,1028
2491,26176,11197
2492,128655,54628
2493,112407,47651
2494,113389,48062
2495,72430,30745
2496,70120,29778
2497,7327,3218
2498,4537,1985
2499,6012,2637
2500,14662,6316
2501,98930,41874
2502,84009,35665
2503,35876,15362
2504,98430,41678
2505,43515,18591
2506,9091,3934
2507,56298,23929
2508,105596,44682
2509,25597,10950
2510,44737,19111
2511,4963,2177
2512,122954,52148
2513,9086,3931
2514,110914,46975
2515,15918,6853
2516,24646,10555
2517,83310,35368
2518,12059,5208
2519,74409,31575
2520,123800,52543
2521,90747,38399
2522,85367,36224
2523,35502,15208
2524,64730,27477
2525,117837,49949
2526,126180,53579
2527,35115,15043
2528,87533,37093
2529,7111,3127
2530,3840,1683
2531,82442,34986
2532,2770,1197
2533,125759,53394
2534,112006,47448
2535,9916,4285
2536,128829,54689
2537,33195,14238
2538,86152,36561
2539,22292,9544
2540,20095,8605
2541,88786,37599
2542,20807,8928
2543,73322,31118
2544,52471,22329
2545,33867,14513
2546,24176,10361
2547,32297,13850
2548,83765,35556
2549,23764,10185
2550,15191,6545
2551,21455,9199
2552,105233,44526
2553,73162,31052
2554,122953,52147
2555,89914,38044
2556,17805,7652
2557,77511,32851
2558,71892,30523
2559,80354,34065
2560,16886,7268
2561,126729,53813
2562,70508,29945
2563,29043,12406
2564,21396,9173
2565,56343,23950
2566,1747,753
2567,33547,14391
2568,50958,21715
2569,16966,7302
2570,77329,32767
2571,5859,2562
2572,25856,11072
2573,27872,11911
2574,87184,36957
2575,2377,1027
2576,15557,6698
2577,51599,21982
2578,83653,35510
2579,31496,13479
2580,101241,42859
2581,70699,30021
2582,113447,48082
2583,102024,43172
2584,35278,15114
2585,118976,50439
2586,73566,31214
2587,125075,53106
2588,85832,36427
2589,94050,39781
2590,54172,23035
2591,128658,54630
2592,28530,12197
2593,118031,50034
2594,29591,12647
2595,58439,24821
2596,52077,22174
2597,31531,13495
2598,48839,20814
2599,31836,13630
2600,81490,34574
2601,83543,35462
2602,111539,47229
2603,68592,29145
2604,39441,16857
2605,84863,36011
2606,40200,17176
2607,34000,14573
2608,130378,55350
2609,39817,17014
2610,85225,36156
2611,6430,2838
2612,123072,52199
2613,85350,36217
2614,64056,27190
2615,65500,27816
2616,113281,48015
2617,48662,20746
2618,86752,36801
2619,77221,32719
2620,31425,13447
2621,63096,26783
2622,127715,54236
2623,6395,2823
2624,23951,10265
2625,102758,43477
2626,21120,9058
2627,101801,43083
2628,128037,54363
2629,31860,13639
2630,104409,44168
2631,117222,49680
2632,30805,13174
2633,72828,30920
2634,65333,27744
2635,68289,28999
2636,39254,16787
2637,6523,2886
2638,3418,1507
2639,76979,32616
2640,48301,20591
2641,52299,22265
2642,120994,51301
2643,87077,36914
2644,78045,33094
2645,86581,36727
2646,253,114
2647,129929,55142
2648,75059,31835
2649,98785,41817
2650,114414,48476
2651,86923,36862
2652,451,189
2653,94028,39772
2654,16663,7169
2655,33538,14385
2656,22212,9510
2657,121979,51727
2658,51168,21797
2659,99793,42226
2660,43967,18765
2661,586,244
2662,44566,19037
2663,6426,2835
2664,100679,42634
2665,126587,53741
2666,77479,32833
2667,107330,45442
2668,70956,30137
2669,104384,44154
2670,62557,26561
2671,120829,51241
2672,57410,24382
2673,23172,9924
2674,59937,25448
2675,52717,22428
2676,12315,5309
2677,129501,54963
2678,54486,23167
2679,112450,47671
2680,66375,28177
2681,16766,7214
2682,33929,14543
2683,33499,14371
2684,80711,34238
2685,58272,24751
2686,26370,11282
2687,50031,21343
2688,47704,20328
2689,60465,25665
2690,60214,25564
2691,15306,6598
2692,34121,14611
2693,11103,4816
2694,117095,49629
2695,107972,45715
2696,7583,3321
2697,31786,13603
2698,73147,31046
2699,24162,10353
2700,88739,37579
2701,38907,16627
2702,9790,4235
2703,84401,35818
2704,111892,47386
2705,21014,9013
2706,70994,30156
2707,19633,8417
2708,54592,23211
2709,104202,44077
2710,98295,41608
2711,67947,28869
2712,116268,49274
2713,44318,18921
2714,86755,36803
2715,84370,35801
2716,65192,27687
2717,36337,15546
2718,121852,51670
2719,116830,49520
2720,66273,28132
2721,48751,20780
2722,35185,15073
2723,50902,21689
2724,66949,28427
2725,83564,35473
2726,87870,37224
2727,37577,16088
2728,95670,40481
2729,26252,11226
2730,95880,40561
2731,89668,37941
2732,9231,3991
2733,120075,50907
2734,73229,31081
2735,118377,50192
2736,56608,24063
2737,12927,5569
2738,46530,19829
2739,73302,31109
2740,124498,52850
2741,100566,42582
2742,120052,50901
2743,29442,12587
2744,61386,26064
2745,81536,34601
2746,14986,6457
2747,3291,1444
2748,78385,33239
2749,402,165
2750,40654,17356
2751,101145,42817
2752,51154,21792
2753,2436,1056
2754,100138,42377
2755,30682,13118
2756,102971,43558
2757,15364,6619
2758,13481,5814
2759,82086,34834
2760,53915,22930
2761,86837,36832
2762,60662,25752
2763,70988,30153
2764,85648,36350
2765,67936,28864
2766,119812,50802
2767,28560,12208
2768,44436,18975
2769,95807,40530
2770,123171,52242
2771,22558,9651
2772,56215,23897
2773,124606,52905
2774,2326,1005
2775,124245,52747
2776,39841,17027
2777,70421,29905
2778,80274,34022
2779,15599,6717
2780,36059,15434
2781,85164,36131
2782,98612,41751
2783,10545,4561
2784,108513,45947
2785,64413,27343
2786,89904,38039
2787,42425,18131
2788,47447,20224
2789,24882,10661
2790,102126,43215
2791,98081,41519
2792,44779,19130
2793,125101,53113
2794,23540,10076
2795,110647,46857
2796,59783,25375
2797,20830,8941
2798,90866,38450
2799,20773,8918
2800,111009,47017
2801,73424,31152
2802,90799,38420
2803,9277,4005
2804,128564,54593
2805,44796,19139
2806,61072,25924
2807,78228,33177
2808,94992,40206
2809,110995,47012
2810,74212,31493
2811,31267,13382
2812,27800,11881
2813,15035,6480
2814,80105,33949
2815,105911,44821
2816,119879,50830
2817,109054,46184
2818,9129,3953
2819,96539,40846
2820,124083,52671
2821,61297,26024
2822,19165,8209
2823,73236,31085
2824,17745,7621
2825,50325,21461
2826,45761,19527
2827,83155,35286
2828,105760,44750
2829,122819,52088
2830,55638,23658
2831,38862,16608
2832,73252,31091
2833,25000,10710
2834,121855,51671
2835,115532,48979
2836,60668,25753
2837,22102,9460
2838,105451,44624
2839,128787,54670
2840,123185,52249
2841,28876,12335
2842,30838,13190
2843,103384,43729
2844,1740,750
2845,71886,30520
2846,6028,2641
2847,66184,28093
2848,117103,49634
2849,59716,25347
2850,37836,16193
2851,39780,17001
2852,128877,54712
2853,16703,7185
2854,85206,36149
2855,96038,40631
2856,91137,38572
2857,117602,49846
2858,78822,33407
2859,41782,17840
2860,60547,25707
2861,111815,47356
2862,13927,6007
2863,27043,11575
2864,73786,31305
2865,71081,30196
2866,71016,30165
2867,111537,47228
2868,21234,9110
2869,108348,45880
2870,126291,53617
2871,130309,55320
2872,35534,15224
2873,126816,53854
2874,74745,31711
2875,91010,38516
2876,71474,30348
2877,126311,53627
2878,68577,29138
2879,70270,29837
2880,30235,12941
2881,116060,49187
2882,79229,33577
2883,29803,12751
2884,111018,47020
2885,105810,44774
2886,61479,26107
2887,95068,40247
2888,10052,4348
2889,46202,19701
2890,6156,2704
2891,85726,36379
2892,118575,50266
2893,29612,12657
2894,107116,45347
2895,118166,50095
2896,23321,9984
2897,108747,46048
2898,93366,39506
2899,28868,12329
2900,114701,48598
2901,117335,49725
2902,68228,28977
2903,31424,13446
2904,101973,43153
2905,16594,7144
2906,1107,461
2907,71710,30443
2908,54564,23199
2909,107072,45322
2910,68567,29133
2911,57596,24462
2912,27736,11855
2913,49544,21115
2914,125161,53133
2915,117006,49593
2916,67719,28760
2917,17431,7490
2918,73305,31112
2919,83614,35492
2920,113480,48094
2921,97449,41238
2922,107026,45303
2923,117600,49844
2924,35298,15121
2925,13532,5836
2926,63640,27010
2927,4357,1909
2928,104926,44395
2929,87012,36890
2930,101696,43038
2931,56481,24015
2932,20664,8866
2933,33799,14489
2934,51956,22129
2935,31671,13550
2936,727,308
2937,35246,15101
2938,7421,3258
2939,3525,1555
2940,91017,38520
2941,37206,15924
2942,79202,33565
2943,90461,38271
2944,12976,5592
2945,68154,28950
2946,20041,8580
2947,88103,37314
2948,99764,42209
2949,657,274
2950,92567,39185
2951,73837,31328
2952,11396,4942
2953,34168,14628
2954,40344,17225
2955,111638,47273
2956,129219,54852
2957,58625,24893
2958,49008,20890
2959,44425,18969
2960,99430,42075
2961,51645,22003
2962,116949,49568
2963,94585,40036
2964,85738,36386
2965,26132,11179
2966,122883,52113
2967,54900,23345
2968,43261,18476
2969,51123,21779
2970,11167,4837
2971,18132,7794
2972,23022,9861
2973,76355,32375
2974,128919,54727
2975,67209,28538
2976,26921,11525
2977,49990,21325
2978,59033,25062
2979,97483,41251
2980,1887,809
2981,76025,32243
2982,64278,27280
2983,21452,9197
2984,99787,42223
2985,17842,7666
2986,49613,21144
2987,124769,52972
2988,94569,40029
2989,63029,26761
2990,102663,43432
2991,16377,7043
2992,118574,50265
2993,54899,23344
2994,87483,37071
2995,8420,3644
2996,25152,10765
2997,106424,45036
2998,35953,15393
2999,103505,43782
3000,59120,25097
3001,104924,44394
3002,55295,23508
3003,105664,44711
3004,124331,52783
3005,129952,55153
3006,77503,32847
3007,28275,12096
3008,48143,20512
3009,80530,34151
3010,115486,48956
3011,14441,6224
3012,127397,54094
3013,46086,19657
3014,124539,52872
3015,64753,27487
3016,23861,10230
3017,126114,53544
3018,116177,49236
3019,116312,49291
3020,36570,15644
3021,130154,55238
3022,22687,9705
3023,66908,28415
3024,76483,32430
3025,89987,38081
3026,32706,14018
3027,658,275
3028,84826,35997
3029,125856,53434
3030,28361,12125
3031,88165,37341
3032,17357,7454
3033,20872,8962
3034,125191,53148
3035,49140,20951
3036,34665,14849
3037,65146,27668
3038,106227,44951
3039,75434,31997
3040,60160,25543
3041,50585,21560
3042,17789,7644
3043,61860,26275
3044,10141,4383
3045,39148,16742
3046,48218,20553
3047,115443,48933
3048,119427,50625
3049,66261,28123
3050,39973,17085
3051,248,112
3052,40495,17286
3053,15386,6627
3054,113296,48020
3055,32573,13965
3056,119268,50556
3057,92856,39316
3058,43651,18641
3059,128365,54498
3060,88416,37442
3061,34453,14754
3062,117672,49875
3063,30016,12846
3064,77770,32969
3065,41199,17589
3066,81985,34793
3067,38965,16652
3068,35784,15324
3069,86032,36514
3070,8594,3715
3071,20843,8949
3072,29071,12419
3073,57314,24341
3074,76907,32591
3075,1724,745
3076,45844,19563
3077,9403,4067
3078,123310,52309
3079,112373,47635
3080,59302,25172
3081,53451,22729
3082,49043,20903
3083,46167,19691
3084,85012,36074
3085,29869,12780
3086,5016,2199
3087,19920,8533
3088,124951,53050
3089,23824,10214
3090,15927,6858
3091,38600,16515
3092,82049,34822
3093,54972,23375
3094,36140,15458
3095,28927,12357
3096,77156,32692
3097,11224,4865
3098,43449,18559
3099,116785,49497
3100,24873,10655
3101,98707,41792
3102,127352,54072
3103,11544,4996
3104,19429,8320
3105,53874,22914
3106,68909,29271
3107,708,304
3108,63572,26976
3109,27637,11808
3110,59355,25200
3111,53305,22662
3112,18058,7763
3113,839,361
3114,18170,7807
3115,78170,33149
3116,117960,49998
3117,51988,22139
3118,85971,36487
3119,125271,53187
3120,28736,12279
3121,87398,37039
3122,65665,27877
3123,38684,16546
3124,47510,20253
3125,17563,7547
3126,86103,36542
3127,109691,46449
3128,65691,27890
3129,12442,5364
3130,127300,54046
3131,40783,17419
3132,1324,566
3133,74529,31625
3134,100883,42719
3135,6768,2980
3136,109586,46402
3137,18991,8133
3138,129377,54913
3139,114225,48400
3140,72303,30691
3141,92502,39155
3142,3230,1414
3143,51831,22086
3144,23649,10136
3145,63114,26794
3146,129653,55029
3147,67291,28571
3148,68667,29175
3149,118811,50362
3150,13485,5816
3151,122239,51839
3152,63785,27079
3153,84885,36021
3154,73002,30987
3155,80875,34315
3156,44333,18929
3157,99390,42056
3158,99776,42215
3159,11998,5183
3160,15783,6795
3161,54625,23227
3162,58404,24807
3163,8655,3737
3164,16258,6987
3165,71400,30321
3166,91201,38598
3167,114012,48309
3168,112532,47703
3169,19074,8167
3170,12515,5400
3171,10864,4708
3172,89954,38063
3173,33841,14500
3174,705,302
3175,26139,11183
3176,13455,5802
3177,120549,51122
3178,50565,21552
3179,33816,14494
3180,98761,41810
3181,74730,31704
3182,80467,34118
3183,32169,13797
3184,53040,22559
3185,72402,30735
3186,53100,22579
3187,74112,31446
3188,58495,24844
3189,8845,3824
3190,90693,38371
3191,28151,12043
3192,89938,38051
3193,103718,43870
3194,35229,15094
3195,2449,1063
3196,80737,34251
3197,95476,40410
3198,108652,46006
3199,111591,47250
3200,52204,22228
3201,4539,1987
3202,42264,18052
3203,106292,44977
3204,102749,43472
3205,121889,51683
3206,33454,14351
3207,125078,53107
3208,65817,27944
3209,21978,9403
3210,63721,27047
3211,124107,52683
3212,83748,35548
3213,64067,27195
3214,88732,37575
3215,64119,27217
3216,35586,15250
3217,34635,14835
3218,116626,49430
3219,14657,6314
3220,104686,44297
3221,52891,22500
3222,26258,11228
3223,63193,26825
3224,67320,28580
3225,79771,33812
