rank0,csv_row_index0,working_index0
3504,48933,20860
3505,20138,8624
3506,115227,48837
3507,59487,25255
3508,127086,53968
3509,115937,49142
3510,96788,40963
3511,116304,49287
3512,59855,25406
3513,126803,53847
3514,56454,24001
3515,88189,37351
3516,125353,53226
3517,26807,11476
3518,45407,19385
3519,10349,4478
3520,33920,14539
3521,37051,15851
3522,41478,17709
3523,82753,35121
3524,56382,23970
3525,21687,9292
3526,23423,10026
3527,116333,49300
3528,55825,23731
3529,71638,30420
3530,87077,36914
3531,93988,39758
3532,12727,5494
3533,116023,49174
3534,86872,36846
3535,44737,19111
3536,99596,42148
3537,46827,19959
3538,89603,37920
3539,21143,9071
3540,50898,21687
3541,32662,14004
3542,34316,14694
3543,6784,2988
3544,20755,8909
3545,128393,54511
3546,105295,44557
3547,29514,12615
3548,896,382
3549,14674,6321
3550,61679,26197
3551,126671,53783
3552,8696,3752
3553,117295,49708
3554,129506,54966
3555,109439,46342
3556,420,173
3557,98761,41810
3558,95415,40383
3559,82189,34884
3560,14811,6375
3561,21373,9166
3562,35229,15094
3563,103479,43769
3564,26579,11376
3565,95983,40605
3566,91525,38752
3567,110914,46975
3568,119629,50720
3569,116905,49548
3570,54551,23192
3571,81978,34788
3572,101635,43011
3573,62587,26573
3574,33538,14385
3575,17945,7711
3576,103540,43805
3577,70040,29741
3578,107237,45401
3579,103528,43797
3580,118230,50121
3581,73424,31152
3582,93598,39612
3583,11116,4818
3584,83280,35355
3585,113455,48087
3586,109007,46163
3587,14558,6270
3588,48277,20579
3589,4610,2017
3590,100467,42525
3591,96348,40761
3592,6391,2820
3593,124283,52763
3594,117994,50012
3595,63760,27066
3596,63696,27035
3597,38332,16412
3598,28703,12260
3599,96181,40686
3600,69055,29331
3601,36608,15659
3602,101855,43104
3603,65126,27660
3604,29331,12536
3605,64615,27429
3606,40060,17116
3607,109090,46200
3608,67004,28453
3609,22498,9628
3610,13734,5925
3611,94335,39930
3612,22535,9640
3613,40565,17316
3614,113197,47980
3615,26745,11448
3616,124800,52982
3617,84890,36022
3618,129823,55105
3619,77743,32958
3620,49063,20910
3621,74391,31565
3622,116144,49222
3623,60887,25845
3624,106691,45150
3625,40236,17189
3626,82779,35134
3627,89288,37802
3628,29541,12625
3629,108169,45795
3630,69994,29718
3631,64278,27280
3632,85262,36181
3633,44486,19000
3634,62130,26394
3635,8716,3763
3636,68198,28966
3637,36977,15816
3638,63201,26830
3639,96324,40748
3640,121518,51537
3641,127445,54113
3642,32527,13948
3643,114051,48328
3644,82917,35184
3645,119879,50830
3646,51657,22011
3647,36865,15773
3648,67003,28452
3649,114757,48624
3650,31425,13447
3651,65619,27858
3652,85042,36084
3653,70300,29853
3654,123861,52570
3655,123377,52342
3656,103267,43683
3657,104897,44383
3658,97202,41139
3659,86362,36646
3660,120437,51069
3661,89268,37795
3662,128868,54707
3663,122645,52008
3664,75434,31997
3665,68514,29107
3666,10643,4611
3667,6157,2705
3668,91529,38754
3669,55191,23465
3670,32332,13870
3671,14417,6211
3672,80998,34372
3673,29873,12782
3674,111488,47209
3675,129573,54992
3676,126914,53899
3677,83772,35559
3678,78045,33094
3679,114971,48727
3680,2868,1240
3681,74290,31524
3682,77266,32740
3683,123785,52535
3684,78423,33253
3685,127379,54083
3686,89916,38045
3687,113239,47996
3688,3727,1633
3689,63563,26969
3690,120524,51110
3691,51633,21998
3692,9232,3992
3693,61931,26307
3694,69394,29458
3695,47074,20084
3696,39392,16838
3697,125552,53314
3698,55911,23769
3699,12888,5550
3700,22887,9792
3701,106768,45189
3702,17848,7668
3703,28899,12342
3704,118487,50236
3705,9790,4235
3706,34941,14972
3707,128429,54527
3708,17627,7577
3709,10118,4374
3710,42013,17942
3711,3381,1487
3712,111591,47250
3713,117398,49752
3714,103246,43677
3715,97592,41303
3716,5204,2276
3717,35918,15378
3718,127090,53970
3719,6114,2681
3720,74863,31751
3721,114973,48728
3722,104862,44368
3723,93204,39442
3724,64939,27568
3725,11192,4851
3726,13772,5944
3727,38896,16619
3728,122103,51779
3729,86853,36839
3730,47252,20150
3731,75186,31891
3732,22622,9674
3733,108324,45870
3734,82352,34949
3735,15726,6771
3736,91248,38621
3737,77268,32742
3738,40822,17437
3739,92567,39185
3740,7748,3384
3741,36325,15537
3742,66597,28282
3743,97770,41373
3744,1765,760
3745,16027,6903
3746,12250,5282
3747,120938,51286
3748,83212,35314
3749,40342,17224
3750,104413,44171
3751,51046,21749
3752,114785,48635
3753,23042,9866
3754,126249,53604
3755,90963,38493
3756,62731,26634
3757,42176,18015
3758,73983,31388
3759,113053,47924
3760,22102,9460
3761,85481,36268
3762,30218,12933
3763,124295,52769
3764,24775,10614
3765,17385,7463
3766,14013,6037
3767,116434,49345
3768,34903,14954
3769,39073,16695
3770,109551,46387
3771,104924,44394
3772,112070,47476
3773,32247,13832
3774,54975,23377
3775,38445,16458
3776,75307,31943
3777,7905,3445
3778,99851,42255
3779,32867,14088
3780,76542,32454
3781,3655,1603
3782,33004,14146
3783,72904,30952
3784,129336,54895
3785,99866,42259
3786,6888,3032
3787,109999,46575
3788,59112,25095
3789,89449,37860
3790,112417,47656
3791,73199,31068
3792,108962,46144
3793,74517,31616
3794,42923,18330
3795,73897,31355
3796,16376,7042
3797,98871,41850
3798,116397,49329
3799,65999,28019
3800,50856,21668
3801,81749,34688
3802,54766,23281
3803,73229,31081
3804,84017,35668
3805,116235,49266
3806,46167,19691
3807,81350,34509
3808,118175,50099
3809,13016,5610
3810,13927,6007
3811,94560,40025
3812,122639,52005
3813,85043,36085
3814,6695,2950
3815,70314,29859
3816,72153,30633
3817,62797,26656
3818,15522,6678
3819,25664,10992
3820,78857,33418
3821,59859,25408
3822,24297,10400
3823,13981,6022
3824,25398,10870
3825,77151,32691
3826,104384,44154
3827,9705,4202
3828,121740,51619
3829,70448,29919
3830,114688,48593
3831,108090,45760
3832,85756,36395
3833,57034,24237
3834,6627,2923
3835,99615,42152
3836,87235,36979
3837,855,369
3838,517,217
3839,82702,35097
3840,73874,31344
3841,122154,51805
3842,84074,35685
3843,126114,53544
3844,38120,16324
3845,113402,48065
3846,26013,11141
3847,89096,37732
3848,111093,47054
3849,65135,27664
3850,74511,31613
3851,10700,4639
3852,21371,9165
3853,120542,51117
3854,10994,4770
3855,66329,28152
3856,18027,7744
3857,37066,15859
3858,104538,44222
3859,49532,21109
3860,39582,16916
3861,2288,985
3862,70627,29993
3863,33051,14174
3864,64471,27374
3865,43330,18502
3866,31860,13639
3867,101012,42761
3868,59694,25339
3869,70764,30048
3870,72210,30652
3871,94228,39879
3872,39842,17028
3873,44751,19117
3874,56133,23862
3875,53853,22902
3876,8818,3808
3877,49008,20890
3878,65418,27776
3879,23408,10019
3880,16643,7164
3881,15058,6491
3882,110463,46778
3883,9800,4237
3884,61386,26064
3885,119229,50544
3886,105007,44426
3887,24701,10576
3888,28147,12041
3889,13576,5853
3890,83088,35255
3891,126207,53588
3892,89776,37992
3893,59985,25470
3894,111844,47371
3895,80064,33934
3896,1885,808
3897,7334,3222
3898,40200,17176
3899,126771,53837
3900,113380,48059
3901,24924,10683
3902,85367,36224
3903,69933,29691
3904,93501,39569
3905,84972,36057
3906,95450,40399
3907,84253,35750
3908,34536,14794
3909,68374,29042
3910,65098,27649
3911,76196,32320
3912,92186,39035
3913,42010,17940
3914,27794,11877
3915,83781,35567
3916,23131,9902
3917,65110,27656
3918,57020,24231
3919,121476,51513
3920,28661,12246
3921,111674,47292
3922,6095,2670
3923,96226,40707
3924,47524,20260
3925,88167,37343
3926,66061,28042
3927,35417,15167
3928,58031,24644
3929,120799,51231
3930,96991,41054
3931,111361,47155
3932,118158,50092
3933,56557,24047
3934,112625,47748
3935,6956,3067
3936,116068,49191
3937,107654,45581
3938,91148,38576
3939,118168,50097
3940,128441,54534
3941,65348,27750
3942,117087,49625
3943,85419,36240
3944,112413,47654
3945,84460,35842
3946,31776,13597
3947,97737,41359
3948,13920,6002
3949,70559,29969
3950,101954,43144
3951,121304,51430
3952,43699,18659
3953,63572,26976
3954,114412,48475
3955,88126,37324
3956,12289,5299
3957,71203,30242
3958,78357,33224
3959,39132,16731
3960,117602,49846
3961,102620,43415
3962,70619,29990
3963,113168,47969
3964,66787,28366
3965,55677,23671
3966,124235,52744
3967,5157,2257
3968,81336,34503
3969,29655,12682
3970,102101,43201
3971,45525,19430
3972,95963,40596
3973,98390,41653
3974,102003,43163
3975,10989,4766
3976,6648,2933
3977,125805,53410
3978,31809,13614
3979,120665,51174
3980,95055,40240
3981,657,274
3982,16435,7074
3983,57553,24452
3984,128790,54671
3985,42717,18251
3986,45608,19460
3987,44723,19104
3988,119859,50821
3989,94999,40209
3990,43023,18369
3991,12217,5270
3992,98111,41534
3993,12405,5350
3994,85539,36294
3995,69981,29713
3996,46694,19900
3997,57314,24341
3998,89738,37975
3999,90296,38203
4000,26995,11558
4001,119820,50805
4002,3002,1310
4003,26196,11203
4004,51466,21927
4005,4967,2178
4006,38456,16463
4007,77488,32838
4008,60205,25559
4009,11544,4996
4010,114452,48490
4011,79738,33796
4012,12309,5307
4013,38967,16653
4014,21852,9368
4015,112256,47574
4016,75053,31832
4017,126724,53811
4018,28624,12236
4019,7112,3128
4020,17048,7337
4021,72801,30907
4022,130145,55233
4023,34865,14939
4024,27921,11934
4025,36860,15770
4026,59115,25096
4027,100269,42439
4028,123487,52394
4029,17193,7396
4030,52957,22529
4031,112706,47783
4032,57234,24315
4033,62693,26621
4034,75180,31888
4035,100134,42376
4036,115672,49045
4037,103461,43761
4038,77985,33068
4039,103094,43613
4040,19950,8549
4041,6234,2741
4042,117343,49729
4043,68992,29310
4044,117401,49753
4045,40654,17356
4046,22971,9835
4047,15328,6609
4048,58356,24789
4049,1703,734
4050,103861,43932
4051,39017,16669
4052,18306,7862
4053,50537,21541
4054,87258,36988
4055,83228,35323
4056,61464,26101
4057,35187,15075
4058,38027,16279
4059,70531,29957
4060,26176,11197
4061,13631,5881
4062,8352,3617
4063,46964,20027
4064,49760,21210
4065,35789,15326
4066,78440,33263
4067,123353,52331
4068,33591,14415
4069,113355,48044
4070,80291,34030
4071,78250,33185
4072,125271,53187
4073,83947,35640
4074,3291,1444
4075,33861,14509
4076,103640,43841
4077,70978,30149
4078,106070,44880
4079,85883,36457
4080,19437,8323
4081,69130,29363
4082,74693,31689
4083,102156,43231
4084,43076,18392
4085,19049,8156
4086,8790,3795
4087,117067,49616
4088,55295,23508
4089,10487,4538
4090,41950,17914
4091,106921,45256
4092,127560,54154
4093,55224,23477
4094,35757,15313
4095,63779,27077
4096,8465,3670
4097,33923,14541
4098,92083,38990
4099,75092,31849
4100,57596,24462
4101,57913,24592
4102,109016,46166
4103,33402,14329
4104,35363,15147
4105,84583,35894
4106,10940,4746
4107,70507,29944
4108,48278,20580
4109,92161,39024
4110,122807,52084
4111,82765,35125
4112,117668,49874
4113,33821,14497
4114,270,119
4115,78248,33184
4116,33285,14275
4117,118969,50436
4118,30314,12973
4119,65691,27890
4120,94306,39917
4121,25615,10962
4122,86711,36777
4123,57941,24606
4124,45188,19305
4125,46955,20024
4126,114446,48489
4127,52548,22365
4128,6238,2742
4129,128655,54628
4130,32004,13707
4131,53574,22783
4132,4574,2005
4133,30799,13170
4134,124058,52661
4135,105504,44642
4136,53540,22772
4137,127514,54136
4138,71955,30555
4139,49160,20956
4140,107072,45322
4141,85133,36119
4142,67215,28542
4143,63293,26868
4144,128751,54657
4145,118377,50192
4146,129610,55008
4147,104675,44290
4148,30228,12937
4149,18353,7886
4150,68965,29296
4151,130153,55237
4152,28653,12243
4153,109656,46432
4154,81687,34666
4155,57783,24538
4156,93251,39460
4157,13102,5651
4158,96971,41047
4159,39535,16898
4160,29685,12692
4161,114949,48710
4162,101194,42840
4163,90906,38466
4164,3465,1529
4165,50831,21658
4166,34693,14862
4167,47404,20205
4168,51808,22076
4169,13181,5684
4170,26244,11222
4171,29259,12505
4172,76462,32422
4173,13052,5626
4174,7421,3258
4175,14824,6384
4176,92569,39186
4177,11623,5022
4178,29261,12506
4179,99666,42174
4180,57494,24423
4181,13492,5820
4182,87971,37256
4183,43686,18653
4184,52129,22199
4185,1297,550
4186,96161,40679
4187,84401,35818
4188,8721,3767
4189,91869,38895
4190,2124,916
4191,11932,5156
4192,125776,53400
4193,24040,10299
4194,2289,986
4195,77653,32915
4196,68127,28939
4197,80398,34081
4198,21291,9134
4199,92733,39260
4200,12559,5420
4201,95769,40513
4202,119316,50577
4203,16794,7230
4204,11702,5058
4205,7717,3374
4206,65886,27970
4207,37299,15969
4208,21582,9254
4209,42584,18195
4210,21456,9200
4211,11198,4854
4212,76971,32611
4213,76386,32389
4214,92010,38952
4215,123718,52503
4216,102778,43484
4217,23785,10192
4218,110176,46647
4219,82915,35183
4220,89741,37978
4221,61012,25893
4222,84710,35947
4223,103,46
4224,119715,50760
4225,26901,11515
4226,57410,24382
4227,20871,8961
4228,33524,14379
4229,119473,50644
4230,103438,43747
4231,94873,40150
4232,129952,55153
4233,119794,50794
4234,95826,40535
4235,58280,24753
4236,95305,40339
4237,61041,25907
4238,48048,20463
4239,18700,8027
4240,128058,54371
4241,89755,37983
4242,113656,48168
4243,72011,30575
4244,19573,8387
4245,93759,39676
4246,3038,1334
4247,40057,17113
4248,176,81
4249,16481,7092
4250,50249,21428
4251,111892,47386
4252,72073,30599
4253,58211,24722
4254,56952,24206
4255,74952,31782
4256,102660,43430
4257,101242,42860
4258,83213,35315
4259,104189,44070
4260,9151,3964
4261,77530,32862
4262,85361,36222
4263,123813,52552
4264,69966,29707
4265,74382,31560
4266,111027,47026
4267,110219,46664
4268,40573,17322
4269,71617,30411
4270,100588,42596
4271,31531,13495
4272,40424,17258
4273,64626,27433
4274,1949,833
4275,47805,20364
4276,3728,1634
4277,103176,43647
4278,94945,40184
4279,17844,7667
4280,74745,31711
4281,10991,4767
4282,96220,40703
4283,37486,16049
4284,110918,46977
4285,81988,34795
4286,31935,13675
4287,122785,52075
4288,120613,51153
4289,90780,38412
4290,120735,51205
4291,85825,36422
4292,110042,46596
4293,88714,37564
4294,104563,44233
4295,110023,46588
4296,50172,21395
4297,7774,3391
4298,60669,25754
4299,44113,18834
4300,86084,36533
4301,42712,18246
4302,79770,33811
4303,30169,12907
4304,25108,10752
4305,23587,10103
4306,64624,27432
4307,87719,37165
4308,42021,17944
4309,126057,53515
4310,50414,21492
4311,103201,43657
4312,100572,42585
4313,51898,22108
4314,69986,29716
4315,17827,7661
4316,37095,15876
4317,34187,14635
4318,20843,8949
4319,544,229
4320,37809,16183
4321,77610,32895
4322,50589,21562
4323,70101,29764
4324,85899,36462
4325,68012,28888
4326,119892,50836
4327,105264,44544
4328,1324,566
4329,56902,24187
4330,4396,1929
4331,35403,15161
4332,10300,4458
4333,79025,33493
4334,28516,12191
4335,36115,15451
4336,120541,51116
4337,71130,30215
4338,97064,41081
4339,17427,7488
4340,17070,7349
4341,47441,20222
4342,49262,21001
4343,6297,2771
4344,78731,33367
4345,86636,36750
4346,73302,31109
4347,2147,922
4348,74957,31785
4349,38605,16519
4350,115499,48961
4351,47795,20362
4352,8345,3614
4353,24522,10496
4354,38288,16395
4355,25571,10940
4356,65592,27849
4357,35090,15036
4358,117234,49683
4359,124350,52790
4360,50281,21445
4361,112283,47586
4362,87138,36939
4363,44873,19169
4364,77677,32928
4365,122720,52044
4366,43306,18495
4367,21181,9088
4368,14727,6345
4369,119843,50813
4370,99226,41990
4371,52864,22490
4372,113103,47946
4373,18659,8011
4374,22954,9826
4375,94024,39770
4376,5156,2256
4377,40583,17324
4378,81754,34692
4379,106209,44943
4380,51926,22118
4381,117935,49983
4382,86167,36567
4383,56893,24184
4384,70347,29870
4385,55584,23633
4386,77586,32886
4387,59715,25346
4388,14508,6247
4389,103464,43764
4390,123171,52242
4391,15018,6473
4392,97362,41205
4393,24173,10358
4394,35278,15114
4395,101170,42829
4396,63761,27067
4397,83274,35350
4398,17816,7656
4399,50734,21617
4400,45484,19415
4401,72455,30756
4402,16825,7241
4403,85537,36293
4404,4880,2139
4405,36248,15505
4406,33616,14426
4407,53399,22706
4408,54599,23214
4409,77594,32889
4410,70956,30137
4411,19365,8297
4412,2903,1259
4413,11167,4837
4414,48432,20655
4415,104804,44347
4416,92321,39087
4417,48594,20719
4418,69752,29612
4419,84733,35959
4420,66261,28123
4421,5601,2436
4422,76975,32614
4423,91235,38614
4424,9966,4308
4425,116970,49577
4426,42082,17973
4427,23542,10077
4428,52333,22282
4429,32408,13901
4430,66827,28381
4431,26420,11297
4432,96930,41028
4433,4929,2161
4434,99391,42057
4435,14657,6314
4436,46228,19712
4437,68899,29266
4438,104489,44207
4439,178,83
4440,97111,41103
4441,86485,36692
4442,5719,2490
4443,116855,49529
4444,105472,44633
4445,30310,12970
4446,20185,8643
4447,3281,1440
4448,83615,35493
4449,122397,51895
4450,32327,13866
4451,97786,41380
4452,75431,31995
4453,65638,27868
4454,65112,27657
4455,129239,54863
4456,116060,49187
4457,23583,10100
4458,29618,12660
4459,34520,14784
4460,89350,37824
4461,50021,21339
4462,90024,38097
4463,59169,25121
4464,41882,17884
4465,10545,4561
4466,932,392
4467,1966,845
4468,118318,50165
4469,68804,29230
4470,32698,14013
4471,81879,34748
4472,66485,28224
4473,486,205
4474,94,41
4475,4239,1850
4476,34430,14744
4477,51880,22103
4478,73379,31137
4479,19850,8511
4480,121210,51393
4481,114086,48343
4482,114433,48483
4483,42050,17956
4484,86416,36669
4485,119835,50808
4486,93283,39475
4487,97651,41326
4488,40131,17145
4489,58495,24844
4490,83756,35551
4491,17562,7546
4492,93660,39638
4493,49693,21180
4494,5331,2322
4495,126284,53614
4496,128329,54483
4497,69337,29439
4498,96319,40745
4499,104110,44032
4500,114627,48564
4501,91201,38598
4502,81523,34594
4503,122183,51817
4504,116613,49420
4505,37133,15888
4506,123211,52262
4507,39254,16787
4508,99309,42023
4509,71589,30398
4510,91170,38583
4511,44796,19139
4512,11504,4975
4513,81795,34708
4514,38063,16296
4515,57636,24477
4516,50677,21598
4517,40301,17206
4518,113240,47997
4519,85421,36242
4520,9395,4062
4521,29806,12753
4522,125555,53316
4523,68052,28909
4524,107319,45438
4525,60193,25554
4526,55747,23707
4527,7504,3292
4528,113890,48259
4529,16153,6952
4530,27009,11564
4531,23755,10182
4532,4118,1809
4533,98282,41603
4534,21312,9142
4535,104964,44411
4536,115617,49020
4537,55903,23765
4538,71184,30234
4539,115945,49145
4540,2391,1033
4541,95158,40284
4542,6925,3054
4543,52329,22279
4544,67677,28741
4545,129437,54939
4546,120844,51249
4547,111023,47024
4548,8531,3689
4549,25062,10736
4550,116877,49535
4551,45829,19557
4552,33014,14153
4553,119720,50763
4554,67209,28538
4555,124095,52679
4556,60258,25582
4557,96266,40727
4558,36538,15630
4559,46091,19660
4560,120773,51223
4561,122872,52106
4562,94322,39924
4563,113163,47968
4564,4819,2108
4565,112006,47448
4566,5859,2562
4567,708,304
4568,84713,35949
4569,9642,4173
4570,102496,43368
4571,6071,2657
4572,111717,47308
4573,104208,44082
4574,111052,47031
4575,85292,36190
4576,63439,26920
4577,81612,34627
4578,91999,38950
4579,9577,4147
4580,127721,54238
4581,104794,44344
4582,61606,26162
4583,37012,15833
4584,109135,46219
4585,32314,13858
4586,36426,15580
4587,61761,26230
4588,111732,47318
4589,45212,19313
4590,98868,41848
4591,7091,3119
4592,101729,43059
4593,118908,50409
4594,6780,2986
4595,31960,13691
4596,25148,10763
4597,102183,43239
4598,71403,30323
4599,98328,41626
4600,15781,6793
4601,52916,22509
4602,51592,21978
4603,127442,54111
4604,106235,44952
4605,128108,54396
4606,29200,12479
4607,112093,47487
4608,5196,2271
4609,94075,39793
4610,89117,37740
4611,44715,19099
4612,121761,51628
4613,8700,3755
4614,117508,49805
4615,101681,43028
4616,3506,1544
4617,92805,39292
4618,35862,15355
4619,79625,33751
4620,55463,23579
4621,115854,49119
4622,93507,39573
4623,91120,38562
4624,14022,6039
4625,103918,43954
4626,25277,10820
4627,120441,51070
4628,126232,53597
4629,33419,14337
4630,46149,19685
4631,55197,23467
4632,78364,33228
4633,126180,53579
4634,108492,45937
4635,32776,14043
4636,115218,48831
4637,125488,53289
4638,8617,3723
4639,17064,7345
4640,45761,19527
4641,50646,21584
4642,100423,42508
4643,130378,55350
4644,19429,8320
4645,96517,40837
4646,78912,33447
4647,14472,6236
4648,13088,5642
4649,50415,21493
4650,9433,4082
4651,122245,51840
4652,25247,10805
4653,115659,49040
4654,26523,11346
4655,44372,18946
4656,69237,29398
4657,114428,48481
4658,45934,19592
4659,90079,38120
4660,123207,52260
4661,107617,45566
4662,5609,2439
4663,114016,48311
4664,24593,10528
4665,78858,33419
4666,122926,52132
4667,67421,28633
4668,68269,28993
4669,91448,38725
4670,51871,22097
4671,7412,3254
4672,48202,20545
4673,120990,51300
4674,34371,14715
4675,32528,13949
4676,117960,49998
4677,102671,43436
4678,6188,2722
4679,82109,34844
4680,49134,20948
4681,55555,23621
4682,109844,46508
4683,13059,5629
4684,83533,35458
4685,17712,7605
4686,101109,42801
4687,12833,5532
4688,69929,29689
4689,129227,54858
4690,23836,10219
4691,81751,34690
4692,42485,18152
4693,94247,39888
4694,115968,49155
4695,35475,15194
4696,115486,48956
4697,25071,10740
4698,46956,20025
4699,21396,9173
4700,42523,18169
4701,74140,31457
4702,4311,1883
4703,98955,41886
4704,39954,17075
4705,88195,37353
4706,106852,45225
4707,30292,12964
4708,100577,42588
4709,99177,41968
4710,12364,5327
4711,74476,31601
4712,16225,6979
4713,36700,15698
4714,94481,39992
4715,120507,51104
4716,37607,16100
4717,33337,14298
4718,89176,37767
4719,65787,27930
4720,129490,54956
4721,108209,45814
4722,103702,43860
4723,92870,39320
4724,101790,43078
4725,115187,48820
4726,77734,32957
4727,77655,32916
4728,70046,29744
4729,25248,10806
4730,46850,19971
4731,54734,23269
4732,54822,23307
4733,330,139
4734,90144,38145
4735,56746,24127
4736,90720,38385
4737,15849,6823
4738,41778,17839
4739,117999,50015
4740,21045,9027
4741,7388,3248
4742,103518,43791
4743,44200,18869
4744,100401,42498
4745,117546,49824
4746,76835,32561
4747,12346,5319
4748,39492,16879
4749,9135,3958
4750,55860,23746
4751,31632,13538
4752,57266,24325
4753,109154,46228
4754,17230,7410
4755,32608,13978
4756,10142,4384
4757,105653,44705
4758,11974,5173
4759,9964,4306
4760,67026,28463
4761,60639,25742
4762,46909,20002
4763,114780,48632
4764,88867,37637
4765,38318,16404
4766,41131,17562
4767,117108,49636
4768,110281,46688
4769,118332,50170
4770,86410,36667
4771,95187,40295
4772,93550,39592
4773,110013,46584
4774,379,153
4775,49031,20901
4776,78182,33155
4777,94889,40157
4778,91128,38567
4779,23424,10027
4780,123382,52345
4781,86534,36711
4782,111639,47274
4783,127362,54077
4784,96544,40847
4785,76543,32455
4786,119821,50806
4787,36334,15544
4788,81947,34778
4789,669,282
4790,124043,52655
4791,63978,27156
4792,7967,3467
4793,63934,27142
4794,75926,32198
4795,116061,49188
4796,77049,32644
4797,81793,34706
4798,119257,50552
4799,52057,22163
4800,117149,49656
4801,116102,49203
4802,8547,3695
4803,40337,17221
4804,35235,15096
4805,45734,19510
4806,4405,1934
4807,54899,23344
4808,30172,12909
4809,107942,45704
4810,113384,48060
4811,117698,49888
4812,27957,11952
4813,10412,4508
4814,49898,21277
4815,36025,15419
4816,66161,28084
4817,118358,50182
4818,90747,38399
4819,105644,44703
4820,118184,50102
4821,98903,41862
4822,28774,12293
4823,47494,20244
4824,31484,13474
4825,46911,20003
4826,95596,40454
4827,53100,22579
4828,40566,17317
4829,130381,55351
4830,78428,33258
4831,123598,52447
4832,99873,42264
4833,38862,16608
4834,45219,19318
4835,53522,22764
4836,76591,32475
4837,31497,13480
4838,124045,52657
4839,49789,21225
4840,62872,26694
4841,1107,461
4842,101171,42830
4843,95491,40416
4844,67539,28683
4845,8331,3607
4846,30552,13064
4847,76278,32348
4848,24277,10393
4849,20830,8941
4850,30510,13047
4851,68419,29066
4852,33207,14243
4853,110299,46698
4854,44986,19211
4855,70036,29740
4856,66594,28280
4857,30795,13168
4858,38444,16457
4859,121820,51653
4860,84756,35968
4861,12057,5207
4862,127683,54219
4863,88790,37601
4864,124271,52759
4865,67720,28761
4866,14282,6156
4867,118811,50362
4868,34896,14953
4869,124442,52827
4870,71087,30199
4871,19788,8482
4872,85223,36155
4873,126591,53742
4874,44318,18921
4875,56109,23848
4876,98612,41751
4877,25891,11089
4878,59894,25423
4879,3731,1636
4880,92558,39179
4881,81049,34394
4882,6883,3029
4883,54913,23353
4884,78210,33168
4885,128747,54655
4886,97451,41240
4887,10974,4758
4888,2491,1079
4889,82699,35096
4890,102368,43313
4891,19080,8170
4892,48880,20834
4893,38752,16569
4894,66596,28281
4895,29129,12448
4896,11735,5072
4897,26662,11416
4898,8302,3594
4899,60537,25700
4900,90807,38425
4901,66471,28214
4902,25693,11007
4903,79546,33720
4904,38991,16661
4905,127836,54277
4906,27396,11710
4907,90062,38116
4908,121534,51547
4909,59734,25353
4910,7198,3166
4911,106303,44981
4912,76149,32295
4913,44557,19035
4914,6811,3001
4915,93537,39588
4916,43443,18556
4917,60693,25762
4918,94754,40106
4919,87012,36890
4920,1975,850
4921,73559,31209
4922,19994,8566
4923,64670,27449
4924,112627,47749
4925,11142,4826
4926,52302,22266
4927,37852,16203
4928,129967,55161
4929,126601,53748
4930,116809,49509
4931,98707,41792
4932,84754,35967
4933,59355,25200
4934,4310,1882
4935,14802,6373
4936,119563,50687
4937,49930,21297
4938,58770,24957
4939,40653,17355
4940,79113,33526
4941,21563,9246
4942,110141,46633
4943,21055,9032
4944,99995,42312
4945,35995,15410
4946,30246,12946
4947,125612,53339
4948,56702,24106
4949,95866,40552
4950,103124,43627
4951,67851,28823
4952,43622,18625
4953,106141,44914
4954,48569,20708
4955,6524,2887
4956,47088,20088
4957,8610,3720
4958,104209,44083
4959,74881,31758
4960,76322,32366
4961,66834,28385
4962,76187,32313
4963,117019,49599
4964,72424,30741
4965,27233,11641
4966,106777,45195
4967,42252,18046
4968,112616,47744
4969,19897,8525
4970,77566,32879
4971,67867,28833
4972,92497,39152
4973,20551,8815
4974,92041,38970
4975,98610,41749
4976,66138,28075
4977,86571,36725
4978,14883,6417
4979,7271,3192
4980,42157,18006
4981,99820,42239
4982,126721,53809
4983,122692,52028
4984,64692,27460
4985,60250,25577
4986,63184,26820
4987,87638,37139
4988,36876,15776
4989,112986,47898
4990,113711,48194
4991,31740,13580
4992,45475,19408
4993,26021,11144
4994,39090,16707
4995,79351,33631
4996,24237,10383
4997,62092,26378
4998,70792,30060
4999,32596,13973
5000,90621,38344
5001,120748,51211
5002,80849,34300
5003,26367,11280
5004,36246,15503
5005,78606,33324
5006,11808,5107
5007,14953,6443
5008,129685,55045
5009,107346,45449
5010,57598,24463
5011,11144,4827
5012,57395,24376
5013,83200,35308
5014,73600,31227
5015,79193,33562
5016,2914,1265
5017,18781,8056
5018,107521,45526
5019,102720,43455
5020,62022,26347
5021,76767,32534
5022,85315,36199
5023,36570,15644
5024,42703,18241
5025,33566,14400
5026,16852,7253
5027,39148,16742
5028,771,328
5029,121596,51564
5030,71600,30405
5031,90212,38174
5032,3114,1368
5033,51988,22139
5034,114031,48319
5035,25526,10916
5036,64180,27242
5037,66815,28376
5038,7223,3174
5039,16893,7271
5040,118281,50149
5041,129815,55104
5042,43362,18519
5043,24931,10685
5044,36344,15548
5045,115680,49050
5046,52477,22331
5047,66910,28416
5048,11539,4993
5049,107180,45376
5050,120231,50985
5051,61786,26240
5052,80991,34367
5053,122364,51883
5054,35388,15156
5055,108840,46085
5056,41910,17894
5057,59044,25065
5058,40694,17378
5059,3116,1369
5060,12482,5379
5061,116190,49245
5062,20236,8668
