role_rank0,csv_row_index0,working_index0
4003,111783,47337
4004,3428,1514
4005,104432,44180
4006,1685,726
4007,112344,47615
4008,80637,34203
4009,18283,7852
4010,104865,44370
4011,87094,36920
4012,71000,30159
4013,121492,51523
4014,32418,13905
4015,123227,52270
4016,50870,21677
4017,27783,11874
4018,130156,55240
4019,106738,45173
4020,128038,54364
4021,20585,8830
4022,23746,10178
4023,120549,51122
4024,114584,48546
4025,83665,35515
4026,91382,38694
4027,25273,10818
4028,108593,45984
4029,73723,31286
4030,83695,35527
4031,87846,37218
4032,5859,2562
4033,48941,20864
4034,62471,26529
4035,89544,37892
4036,82643,35072
4037,53500,22751
4038,43197,18443
4039,115949,49148
4040,104143,44052
4041,86441,36676
4042,48083,20482
4043,126994,53931
4044,121676,51593
4045,110973,47001
4046,125817,53415
4047,23213,9939
4048,35689,15287
4049,59054,25067
4050,18287,7855
4051,99631,42157
4052,102232,43260
4053,15962,6871
4054,60467,25667
4055,20137,8623
4056,17854,7671
4057,58335,24774
4058,67561,28691
4059,10384,4492
4060,114962,48721
4061,107985,45721
4062,46184,19694
4063,51265,21839
4064,2951,1279
4065,84462,35843
4066,30690,13123
4067,40551,17310
4068,71803,30485
4069,66561,28262
4070,73697,31275
4071,22983,9839
4072,8905,3850
4073,28624,12236
4074,37515,16062
4075,75415,31986
4076,63564,26970
4077,111922,47402
4078,65430,27783
4079,45240,19327
4080,22422,9594
4081,12544,5415
4082,92902,39334
4083,81901,34755
4084,7487,3283
4085,71454,30338
4086,9053,3914
4087,81939,34775
4088,42223,18034
4089,68702,29189
4090,72760,30887
4091,27218,11634
4092,108148,45786
4093,79766,33808
4094,114641,48570
4095,94128,39825
4096,71268,30273
4097,120797,51230
4098,15633,6735
4099,58530,24857
4100,112111,47497
4101,51461,21926
4102,37254,15949
4103,36742,15717
4104,11539,4993
4105,103008,43576
4106,8805,3803
4107,101107,42800
4108,48211,20548
4109,98329,41627
4110,82124,34851
4111,5559,2410
4112,32698,14013
4113,35463,15187
4114,4619,2022
4115,120537,51115
4116,62635,26596
4117,29891,12791
4118,20067,8591
4119,99834,42246
4120,121774,51633
4121,103950,43966
4122,77472,32832
4123,66605,28285
4124,42076,17971
4125,93251,39460
4126,55286,23504
4127,105255,44539
4128,11935,5158
4129,85882,36456
4130,99047,41919
4131,124877,53017
4132,97500,41262
4133,50066,21356
4134,8468,3673
4135,11443,4956
4136,58701,24921
4137,45917,19585
4138,86497,36696
4139,51326,21860
4140,86418,36670
4141,50948,21710
4142,78589,33320
4143,84852,36006
4144,39102,16715
4145,10587,4583
4146,84856,36007
4147,5453,2374
4148,93278,39473
4149,22797,9754
4150,6952,3064
4151,122641,52006
4152,33014,14153
4153,49225,20986
4154,52121,22194
4155,4678,2046
4156,48377,20627
4157,4432,1945
4158,7594,3325
4159,66423,28195
4160,27830,11896
4161,109192,46241
4162,78422,33252
4163,103660,43847
4164,106602,45111
4165,61840,26263
4166,21371,9165
4167,90720,38385
4168,106772,45193
4169,35193,15080
4170,109,47
4171,14427,6219
4172,94057,39787
4173,51537,21960
4174,41938,17909
4175,124758,52967
4176,46825,19957
4177,93310,39483
4178,120620,51156
4179,123762,52524
4180,91352,38674
4181,13235,5710
4182,50216,21416
4183,127894,54301
4184,21324,9146
4185,32463,13921
4186,116958,49573
4187,67654,28732
4188,98293,41607
4189,94302,39915
4190,44085,18817
4191,17128,7373
4192,95955,40592
4193,60672,25755
4194,30875,13212
4195,111965,47431
4196,78581,33317
4197,106629,45124
4198,126515,53703
4199,15376,6625
4200,121095,51344
4201,55304,23514
4202,55119,23430
4203,65259,27716
4204,116874,49533
4205,68145,28946
4206,27663,11822
4207,126859,53875
4208,128011,54353
4209,47250,20149
4210,61727,26218
4211,783,334
4212,118595,50273
4213,37019,15837
4214,79575,33733
4215,38318,16404
4216,128493,54555
4217,94546,40020
4218,11735,5072
4219,2378,1028
4220,77066,32651
4221,28301,12105
4222,110519,46800
4223,348,141
4224,72684,30859
4225,77684,32933
4226,91251,38623
4227,23607,10115
4228,30069,12870
4229,29570,12639
4230,124701,52942
4231,3341,1468
4232,42807,18281
4233,56574,24054
4234,115927,49137
4235,5322,2317
4236,23801,10199
4237,111791,47342
4238,127263,54033
4239,113955,48286
4240,34825,14919
4241,87017,36891
4242,116882,49537
4243,4613,2018
4244,78345,33221
4245,60934,25862
4246,26901,11515
4247,99645,42166
4248,84585,35895
4249,62620,26585
4250,97086,41091
4251,103540,43805
4252,70208,29815
4253,1862,798
4254,45194,19307
4255,61404,26073
4256,57428,24391
4257,105549,44660
4258,108075,45755
4259,128439,54532
4260,47897,20402
4261,36328,15540
4262,70473,29929
4263,6479,2863
4264,85368,36225
4265,93106,39410
4266,76030,32246
4267,80781,34275
4268,86025,36509
4269,91009,38515
4270,6724,2962
4271,20645,8855
4272,12989,5596
4273,108602,45989
4274,118997,50446
4275,120067,50905
4276,18167,7806
4277,71577,30390
4278,68511,29105
4279,107733,45611
4280,10782,4671
4281,19680,8438
4282,43402,18542
4283,56036,23822
4284,120121,50931
4285,53221,22627
4286,117175,49667
4287,54554,23193
4288,79898,33868
4289,102843,43510
4290,72918,30955
4291,77488,32838
4292,71566,30385
4293,78188,33157
4294,89026,37706
4295,32700,14015
4296,105369,44586
4297,46770,19933
4298,74256,31509
4299,23666,10146
4300,107692,45597
4301,54315,23097
4302,90437,38259
4303,98328,41626
4304,95774,40515
4305,90745,38397
4306,103294,43696
4307,57033,24236
4308,90775,38410
4309,100770,42666
4310,26262,11230
4311,3377,1485
4312,98373,41645
4313,111491,47211
4314,68481,29089
4315,20665,8867
4316,102888,43532
4317,74286,31521
4318,38592,16511
4319,61096,25935
4320,43252,18472
4321,97078,41087
4322,98919,41871
4323,15328,6609
4324,61650,26180
4325,129708,55051
4326,112505,47691
4327,119365,50601
4328,79600,33738
4329,35448,15181
4330,46895,19996
4331,82279,34923
4332,49182,20964
4333,110435,46764
4334,26375,11285
4335,75467,32010
4336,87752,37178
4337,61297,26024
4338,26528,11349
4339,85336,36210
4340,120141,50943
4341,117941,49987
4342,11993,5182
4343,88939,37664
4344,25715,11018
4345,77715,32947
4346,60712,25773
4347,64146,27230
4348,86864,36842
4349,86319,36630
4350,1837,787
4351,91870,38896
4352,82480,35004
4353,35037,15014
4354,125355,53227
4355,40864,17457
4356,36601,15655
4357,68999,29314
4358,68557,29127
4359,115728,49068
4360,98500,41704
4361,7486,3282
4362,98364,41642
4363,89083,37729
4364,126311,53627
4365,111055,47033
4366,4227,1843
4367,89520,37885
4368,110585,46829
4369,103513,43788
4370,52868,22491
4371,28927,12357
4372,5444,2368
4373,117729,49898
4374,123031,52178
4375,119109,50497
4376,66716,28331
4377,102643,43424
4378,119926,50850
4379,22836,9771
4380,44917,19185
4381,122762,52065
4382,112244,47568
4383,4580,2007
4384,926,391
4385,50084,21364
4386,29358,12548
4387,6454,2849
4388,73678,31266
4389,25828,11063
4390,97441,41232
4391,97873,41421
4392,62600,26576
4393,85317,36201
4394,130248,55280
4395,102627,43419
4396,3389,1492
4397,105765,44751
4398,9388,4058
4399,14622,6293
4400,119323,50579
4401,126401,53665
4402,87508,37081
4403,51526,21955
4404,46864,19979
4405,55610,23641
4406,41350,17652
4407,110982,47005
4408,62312,26464
4409,14555,6268
4410,15327,6608
4411,67874,28837
4412,62803,26661
4413,96489,40825
4414,124178,52717
4415,96378,40769
4416,65775,27925
4417,61854,26273
4418,102664,43433
4419,112671,47765
4420,75618,32078
4421,26365,11278
4422,128363,54497
4423,129781,55089
4424,43996,18781
4425,102320,43295
4426,88166,37342
4427,68298,29005
4428,13071,5634
4429,10975,4759
4430,60350,25617
4431,17663,7591
4432,85390,36234
4433,42892,18318
4434,97785,41379
4435,72499,30774
4436,49551,21119
4437,96231,40710
4438,57027,24235
4439,90380,38237
4440,7015,3099
4441,32456,13919
4442,112876,47858
4443,54232,23061
4444,113588,48138
4445,39048,16682
4446,19648,8424
4447,99178,41969
4448,72531,30788
4449,88065,37296
4450,44841,19156
4451,49698,21182
4452,82007,34801
4453,120379,51042
4454,120731,51204
4455,105254,44538
4456,46894,19995
4457,51488,21937
4458,125552,53314
4459,48716,20765
4460,98188,41565
4461,89730,37970
4462,32065,13744
4463,12361,5326
4464,40029,17101
4465,13048,5623
4466,27338,11685
4467,33010,14150
4468,89940,38052
4469,4404,1933
4470,53337,22677
4471,106094,44891
4472,27319,11678
4473,117081,49623
4474,63214,26837
4475,26132,11179
4476,74540,31629
4477,117852,49955
4478,13694,5911
4479,95190,40298
4480,113892,48261
4481,130324,55328
4482,28859,12327
4483,56553,24045
4484,97432,41229
4485,9612,4159
4486,120708,51192
4487,7850,3420
4488,103546,43807
4489,3059,1346
4490,54576,23205
4491,48804,20796
4492,114167,48377
4493,61977,26328
4494,10010,4324
4495,9697,4199
4496,62791,26653
4497,83197,35306
4498,2198,942
4499,75809,32154
4500,28274,12095
4501,77962,33058
4502,123597,52446
4503,104408,44167
4504,10848,4700
4505,110398,46745
4506,103554,43809
4507,26723,11439
4508,48868,20829
4509,109045,46180
4510,24860,10645
4511,25878,11083
4512,50184,21398
4513,53648,22811
4514,23453,10039
4515,56939,24200
4516,23432,10030
4517,24624,10545
4518,4717,2064
4519,95778,40517
4520,89129,37744
4521,66342,28161
4522,20632,8848
4523,62983,26743
4524,118316,50164
4525,59106,25092
4526,29591,12647
4527,60205,25559
4528,57039,24240
4529,117182,49670
4530,99651,42169
4531,127905,54306
4532,24682,10567
4533,30879,13214
4534,54820,23306
4535,98868,41848
4536,92020,38956
4537,54132,23016
4538,48965,20874
4539,78447,33269
4540,122152,51803
4541,94330,39928
4542,65607,27854
4543,57207,24306
4544,50776,21638
4545,53739,22850
4546,72988,30981
4547,31543,13500
4548,32855,14080
4549,5769,2515
4550,99893,42273
4551,93649,39632
4552,48386,20631
4553,26908,11519
4554,125080,53108
4555,87061,36908
4556,93357,39502
4557,82164,34871
4558,18828,8073
4559,47366,20189
4560,104202,44077
4561,36347,15550
4562,8375,3626
4563,42186,18020
4564,105922,44826
4565,11092,4811
4566,115520,48972
4567,123050,52188
4568,46798,19948
4569,31258,13376
4570,21994,9411
4571,53465,22734
4572,101813,43087
4573,31910,13663
4574,104690,44299
4575,102651,43428
4576,85596,36324
4577,95915,40576
4578,46050,19644
4579,14219,6128
4580,80621,34196
4581,21744,9320
4582,70848,30085
4583,8677,3745
4584,50967,21717
4585,129275,54875
4586,117381,49746
4587,18156,7802
4588,49126,20943
4589,43218,18452
4590,4271,1869
4591,33605,14422
4592,19271,8254
4593,100588,42596
4594,63489,26943
4595,26555,11363
4596,2858,1236
4597,118852,50384
4598,56104,23846
4599,39459,16866
4600,52490,22338
4601,118080,50054
4602,1826,784
4603,12713,5489
4604,52450,22325
4605,47590,20281
4606,53572,22782
4607,114396,48466
4608,694,296
4609,105771,44752
4610,39662,16949
4611,54605,23218
4612,100539,42565
4613,75375,31973
4614,6618,2919
4615,44618,19060
4616,30247,12947
4617,26915,11524
4618,100401,42498
4619,24120,10335
4620,80345,34059
4621,28720,12269
4622,114143,48367
4623,7198,3166
4624,77219,32717
4625,114050,48327
4626,74266,31514
4627,63742,27056
4628,62479,26533
4629,53392,22703
4630,5016,2199
4631,123264,52282
4632,106003,44852
4633,10458,4528
4634,71214,30249
4635,96417,40791
4636,51695,22026
4637,80071,33938
4638,59477,25249
4639,45934,19592
4640,7182,3158
4641,4373,1916
4642,110742,46903
4643,120918,51279
4644,117479,49791
4645,29709,12707
4646,28752,12284
4647,66187,28094
4648,22208,9506
4649,91816,38876
4650,93767,39679
4651,25912,11100
4652,26037,11149
4653,91728,38846
4654,83228,35323
4655,986,407
4656,49172,20958
4657,112199,47544
4658,120545,51119
4659,44352,18939
4660,96027,40624
4661,54447,23148
4662,8457,3666
4663,92561,39181
4664,31129,13317
4665,53914,22929
4666,10769,4665
4667,86516,36701
4668,62190,26415
4669,68583,29142
4670,77790,32976
4671,71766,30469
4672,93459,39549
4673,115396,48915
4674,43238,18463
4675,29939,12811
4676,24337,10422
4677,62555,26559
4678,19204,8229
4679,5074,2224
4680,73624,31242
4681,55739,23703
4682,119912,50846
4683,128347,54489
4684,80145,33965
4685,36432,15581
4686,28257,12087
4687,80990,34366
4688,24877,10657
4689,5926,2598
4690,102421,43335
4691,127343,54068
4692,83741,35546
4693,51325,21859
4694,7175,3154
4695,60520,25693
4696,21241,9115
4697,11719,5066
4698,59783,25375
4699,2206,947
4700,88882,37644
4701,104847,44364
4702,14802,6373
4703,31245,13370
4704,82957,35200
4705,45512,19423
4706,92113,39007
4707,51591,21977
4708,50852,21666
4709,4260,1864
4710,103282,43688
4711,69152,29372
4712,84008,35664
4713,105854,44791
4714,56963,24212
4715,83864,35609
4716,123753,52523
4717,85796,36414
4718,94602,40044
4719,63149,26808
4720,112205,47548
4721,57880,24578
4722,17608,7570
4723,113480,48094
4724,14754,6358
4725,44033,18795
4726,565,237
4727,45797,19542
4728,13891,5993
4729,74742,31709
4730,103066,43600
4731,47706,20329
4732,95208,40303
4733,109316,46295
4734,63000,26749
4735,102984,43567
4736,48924,20856
4737,59173,25124
4738,65599,27851
4739,58107,24678
4740,110518,46799
4741,71076,30192
4742,19385,8305
4743,10818,4687
4744,13093,5647
4745,88598,37511
4746,3532,1559
4747,123196,52255
4748,3294,1446
4749,57365,24360
4750,10602,4589
4751,96069,40642
4752,68260,28988
4753,82734,35112
4754,78030,33087
4755,3026,1324
4756,84597,35902
4757,36877,15777
4758,27900,11924
4759,17926,7703
4760,80307,34037
4761,82072,34830
4762,3467,1530
4763,14629,6298
4764,110521,46801
4765,130374,55348
4766,38198,16356
4767,71763,30468
4768,79847,33845
4769,7324,3216
4770,32211,13819
4771,49449,21075
4772,69206,29391
4773,121600,51565
4774,5806,2536
4775,51792,22072
4776,126300,53622
4777,50201,21408
4778,83952,35644
4779,33664,14446
4780,20231,8666
4781,96598,40871
4782,92784,39280
4783,4387,1924
4784,27102,11600
4785,104718,44311
4786,47436,20220
4787,92638,39222
4788,92405,39120
4789,120656,51170
4790,2074,892
4791,1352,581
4792,109207,46249
4793,42641,18211
4794,67912,28855
4795,37616,16106
4796,82120,34849
4797,66316,28148
4798,20147,8626
4799,120796,51229
4800,97661,41331
4801,15151,6529
4802,116831,49521
4803,19242,8242
4804,115018,48748
4805,91634,38803
4806,25867,11076
4807,38560,16500
4808,82668,35082
4809,117386,49750
4810,77190,32703
4811,61371,26058
4812,53000,22546
4813,86775,36811
4814,85332,36209
4815,2029,872
4816,24625,10546
4817,33056,14177
4818,30924,13234
4819,58167,24697
4820,111564,47238
4821,4817,2106
4822,67494,28662
4823,2246,968
4824,904,386
4825,84639,35911
4826,37891,16221
4827,84177,35721
4828,5831,2549
4829,62202,26422
4830,23231,9943
4831,36528,15623
4832,115259,48849
4833,85037,36081
4834,9594,4152
4835,44225,18877
4836,99020,41908
4837,90776,38411
4838,7483,3280
4839,49192,20970
4840,105530,44652
4841,53250,22636
4842,5794,2530
4843,2441,1059
4844,65384,27761
4845,34581,14810
4846,117620,49853
4847,40080,17124
4848,23211,9937
4849,90540,38311
4850,108156,45789
4851,127779,54261
4852,58655,24905
4853,24652,10557
4854,42832,18291
4855,22439,9599
4856,27275,11659
4857,48298,20589
4858,15347,6615
4859,40490,17284
4860,109677,46441
4861,53986,22962
4862,54877,23333
4863,10961,4753
4864,35191,15078
4865,18386,7902
4866,48531,20690
4867,82407,34973
4868,61737,26223
4869,81344,34506
4870,85512,36280
4871,125309,53208
4872,106293,44978
4873,122807,52084
4874,58657,24906
4875,47538,20266
4876,70350,29872
4877,116487,49369
4878,117185,49671
4879,37092,15873
4880,105325,44564
4881,43774,18684
4882,97529,41273
4883,31383,13431
4884,58266,24747
4885,70647,30002
4886,32254,13837
4887,114109,48353
4888,66704,28327
4889,75556,32053
4890,128573,54596
4891,111732,47318
4892,23209,9935
4893,55852,23743
4894,103549,43808
4895,126551,53721
4896,37370,15996
4897,79643,33759
4898,5913,2590
4899,19591,8395
4900,83044,35233
4901,16405,7058
4902,65772,27923
4903,57515,24431
4904,46893,19994
4905,96859,40995
4906,52212,22231
4907,3796,1666
4908,74978,31794
4909,80095,33945
4910,115368,48903
4911,66351,28165
4912,106879,45236
4913,79947,33881
4914,18193,7818
4915,98072,41514
4916,99021,41909
4917,90213,38175
4918,35867,15358
4919,14129,6089
4920,60622,25733
4921,128266,54460
4922,93218,39447
4923,111474,47202
4924,91068,38543
4925,22306,9549
4926,48467,20667
4927,87384,37034
4928,41612,17768
4929,110315,46708
4930,26913,11522
4931,32449,13917
4932,109879,46521
4933,87544,37098
4934,2418,1049
4935,77727,32955
4936,24626,10547
4937,658,275
4938,40252,17193
4939,89838,38020
4940,4863,2132
4941,115414,48923
4942,34487,14769
4943,38697,16555
4944,117917,49979
4945,18417,7913
4946,104336,44133
4947,6861,3023
4948,13504,5825
4949,27619,11796
4950,109473,46353
4951,128758,54663
4952,11070,4804
4953,30467,13035
4954,32006,13708
4955,85910,36466
4956,18046,7756
4957,16886,7268
4958,77771,32970
4959,37478,16043
4960,91336,38664
4961,32258,13838
4962,67346,28596
4963,64422,27349
4964,5130,2247
4965,80150,33967
4966,22222,9513
4967,105582,44675
4968,128783,54669
4969,2536,1094
4970,12591,5434
4971,43895,18734
4972,36608,15659
4973,34357,14710
4974,117048,49611
4975,67102,28489
4976,33903,14532
4977,50874,21679
4978,128451,54539
4979,119381,50606
4980,77402,32795
4981,64659,27445
4982,95589,40452
4983,94497,39998
4984,50519,21535
4985,58837,24981
4986,114254,48413
4987,60561,25711
4988,57370,24365
4989,64071,27197
4990,94519,40009
4991,9811,4241
4992,129342,54896
4993,12115,5228
4994,34668,14852
4995,5819,2544
4996,117262,49698
4997,81905,34759
4998,59437,25236
4999,30370,12991
5000,41480,17711
5001,49853,21255
5002,277,123
5003,5308,2313
5004,4539,1987
5005,31520,13490
5006,2719,1173
5007,11166,4836
5008,76894,32586
5009,29388,12561
5010,67233,28551
5011,48588,20717
5012,118552,50257
5013,18162,7804
5014,99355,42041
5015,19899,8526
5016,109006,46162
5017,97468,41244
5018,20337,8711
5019,26544,11360
5020,74743,31710
5021,91542,38758
5022,34535,14793
5023,90379,38236
5024,69333,29437
5025,42389,18108
5026,122056,51761
5027,91947,38930
5028,38411,16441
5029,126855,53874
5030,88606,37516
5031,115620,49021
5032,95166,40289
5033,10968,4755
5034,58961,25031
5035,49816,21241
5036,14604,6288
5037,9148,3963
5038,18939,8120
5039,63571,26975
5040,25143,10762
5041,26175,11196
5042,70863,30093
5043,23003,9847
5044,2469,1073
5045,79467,33681
5046,100094,42354
5047,61018,25896
5048,84826,35997
5049,40907,17469
5050,101083,42790
5051,95621,40463
5052,102702,43446
5053,99412,42068
5054,109289,46285
5055,115786,49090
5056,106025,44859
5057,72853,30929
5058,85519,36285
5059,27461,11738
5060,5775,2517
5061,57452,24404
5062,120584,51141
5063,3262,1430
5064,2158,926
5065,65433,27786
5066,109054,46184
5067,90521,38304
5068,11446,4958
5069,64859,27532
5070,91168,38582
5071,21431,9187
5072,107732,45610
5073,111525,47225
5074,3943,1732
5075,39870,17042
5076,118811,50362
5077,105908,44819
5078,91507,38746
5079,43072,18388
5080,28006,11976
5081,115279,48859
5082,40059,17115
5083,3282,1441
5084,79217,33573
5085,39867,17040
5086,43498,18585
5087,31096,13305
5088,93915,39736
5089,9426,4078
5090,63716,27043
5091,83286,35358
5092,54227,23060
5093,27665,11824
5094,89589,37912
5095,14200,6122
5096,108716,46038
5097,82770,35128
5098,76043,32250
5099,61480,26108
5100,114831,48659
5101,51396,21897
5102,66217,28104
5103,116170,49234
5104,33493,14369
5105,35711,15294
5106,44291,18908
5107,30373,12992
5108,106219,44947
5109,27799,11880
5110,69702,29591
5111,115891,49128
5112,88869,37639
5113,127109,53980
5114,73952,31376
5115,22962,9830
5116,110449,46771
5117,60116,25527
5118,55573,23628
5119,118681,50310
5120,116055,49185
5121,87054,36905
5122,82856,35157
5123,13597,5861
5124,16705,7187
5125,2531,1090
5126,119316,50577
5127,45226,19323
5128,123843,52566
5129,46930,20012
5130,44002,18784
5131,96137,40671
5132,113179,47973
5133,123280,52292
5134,20872,8962
5135,35088,15035
5136,74179,31478
5137,16296,7009
5138,114206,48395
5139,129244,54866
5140,79016,33491
5141,119851,50819
5142,21656,9280
5143,86769,36808
5144,6325,2784
5145,70623,29992
5146,116201,49251
5147,60992,25885
5148,80495,34134
5149,13936,6011
5150,6126,2686
5151,123450,52383
5152,36402,15568
5153,116830,49520
5154,115268,48854
5155,57150,24281
5156,75748,32125
5157,120303,51015
5158,92723,39256
5159,69122,29357
5160,21781,9334
5161,24665,10561
5162,45677,19486
5163,82422,34980
5164,47143,20112
5165,118760,50341
5166,120626,51158
5167,2491,1079
5168,120749,51212
5169,10610,4596
5170,14781,6366
5171,12158,5245
5172,75991,32225
5173,68780,29222
5174,122278,51849
5175,45050,19234
5176,96090,40652
5177,104638,44272
5178,120471,51089
5179,80878,34317
5180,79317,33616
5181,76020,32240
5182,29930,12807
5183,115704,49060
5184,27832,11898
5185,70521,29953
5186,38262,16381
5187,66491,28227
5188,41140,17567
5189,11048,4794
5190,32904,14104
5191,104283,44112
5192,44059,18807
5193,110872,46954
5194,32519,13944
5195,9505,4113
5196,120460,51082
5197,43248,18469
5198,58439,24821
5199,119348,50594
5200,16077,6919
5201,38812,16594
5202,121934,51703
5203,97252,41157
5204,71852,30503
5205,3921,1720
5206,58463,24833
5207,17673,7593
5208,125042,53090
5209,30076,12873
5210,27229,11639
5211,128468,54545
5212,5719,2490
5213,82177,34876
5214,43979,18772
5215,31504,13483
5216,94843,40141
5217,72485,30768
5218,73653,31254
5219,115062,48764
5220,23643,10133
5221,124801,52983
5222,21840,9362
5223,61351,26048
5224,116726,49475
5225,22485,9622
5226,20656,8860
5227,52136,22203
5228,6791,2993
5229,97817,41397
5230,20749,8905
5231,118860,50388
5232,110285,46691
5233,70,30
5234,27602,11792
5235,127039,53951
5236,123781,52534
5237,75510,32028
5238,81655,34647
5239,91164,38580
5240,61284,26021
5241,18488,7941
5242,91638,38804
5243,96768,40953
5244,115374,48904
5245,67714,28757
5246,106049,44875
5247,32607,13977
5248,88051,37289
5249,59919,25438
5250,88341,37411
5251,42616,18204
5252,6792,2994
5253,20521,8803
5254,753,317
5255,54117,23010
5256,82324,34937
5257,25764,11035
5258,35766,15316
5259,73963,31381
5260,67220,28545
5261,119200,50534
5262,35571,15244
5263,15308,6599
5264,48838,20813
5265,54422,23138
5266,3929,1722
5267,54677,23245
5268,126787,53841
5269,89293,37805
5270,69126,29360
5271,64424,27350
5272,2036,875
5273,72856,30931
5274,72512,30780
5275,56821,24155
5276,90991,38505
5277,106290,44975
5278,106051,44876
5279,23240,9945
5280,118991,50444
5281,83350,35383
5282,117181,49669
5283,75713,32109
5284,41667,17793
5285,29907,12799
5286,24902,10673
5287,57740,24517
5288,32634,13992
5289,99291,42015
5290,46250,19723
5291,88549,37488
5292,32970,14132
5293,64721,27471
5294,66581,28275
5295,111395,47170
5296,60772,25796
5297,16752,7210
5298,43338,18507
5299,11294,4893
5300,106628,45123
5301,67719,28760
5302,105641,44701
5303,39296,16803
5304,100134,42376
5305,71903,30531
5306,130000,55174
5307,10456,4526
5308,56506,24024
5309,70972,30144
5310,72488,30770
5311,79270,33595
5312,97909,41437
5313,63457,26925
5314,77020,32632
5315,75642,32084
5316,47996,20442
5317,84350,35791
5318,84274,35758
5319,77010,32624
5320,46766,19929
5321,121471,51509
5322,90377,38235
5323,26772,11460
5324,95622,40464
5325,29595,12649
5326,96026,40623
5327,76400,32395
5328,53993,22966
5329,52600,22385
5330,47212,20139
5331,49847,21252
5332,11021,4782
5333,7952,3461
5334,102067,43188
5335,70031,29737
5336,89205,37779
5337,25884,11086
5338,60930,25859
5339,123147,52232
5340,77510,32850
5341,79009,33486
5342,100570,42583
5343,59632,25307
5344,85286,36189
5345,22695,9709
5346,47348,20182
5347,55028,23399
5348,61063,25919
5349,23392,10014
5350,78525,33300
5351,99296,42018
5352,102159,43232
5353,111371,47159
5354,2392,1034
5355,64535,27396
5356,49642,21151
5357,55509,23600
5358,64286,27283
5359,9079,3925
5360,15727,6772
5361,24060,10309
5362,5612,2441
5363,96033,40627
5364,44337,18932
5365,67915,28856
5366,45666,19481
5367,91248,38621
5368,851,368
5369,113532,48116
5370,57179,24295
5371,91590,38776
5372,93394,39519
5373,98707,41792
5374,91797,38870
5375,47419,20212
5376,5049,2213
5377,76976,32615
5378,21070,9037
5379,37582,16089
5380,70387,29890
5381,70201,29809
5382,47904,20405
5383,86420,36671
5384,66771,28357
5385,84763,35971
5386,14279,6155
5387,104247,44098
5388,96603,40875
5389,92325,39089
5390,41204,17593
5391,90094,38126
5392,101485,42951
5393,27191,11626
5394,52353,22291
5395,84040,35677
5396,123405,52358
5397,62076,26373
5398,99203,41980
5399,29561,12634
5400,77115,32675
5401,101649,43017
5402,125860,53436
5403,124833,52999
5404,61844,26266
5405,42678,18232
5406,86700,36773
5407,26366,11279
5408,2826,1219
5409,89738,37975
5410,34800,14908
5411,70830,30076
5412,33901,14530
5413,1931,827
5414,77019,32631
5415,51024,21739
5416,79397,33652
5417,15555,6697
5418,4306,1881
5419,126052,53511
5420,21945,9397
5421,96132,40669
5422,55684,23677
5423,103351,43715
5424,24486,10479
5425,87652,37143
5426,85735,36385
5427,65629,27864
5428,55761,23713
5429,74571,31642
5430,86771,36810
5431,103560,43810
5432,4213,1838
5433,126968,53922
5434,20037,8579
5435,80877,34316
5436,18118,7786
5437,118580,50269
5438,111106,47061
5439,16000,6890
5440,91633,38802
5441,64684,27456
5442,93167,39430
5443,31316,13398
5444,64843,27525
5445,61058,25917
5446,19447,8325
5447,35253,15105
5448,75756,32128
5449,45993,19620
5450,54341,23104
5451,82204,34893
5452,106553,45095
5453,77975,33063
5454,98584,41735
5455,96340,40757
5456,117513,49807
5457,101121,42807
5458,115384,48909
5459,107543,45536
5460,41273,17619
5461,24937,10688
5462,55897,23762
5463,35213,15089
5464,6207,2729
5465,35692,15288
5466,68091,28923
5467,29743,12724
5468,11042,4793
5469,4004,1760
5470,40206,17178
5471,53487,22744
5472,111528,47227
5473,38567,16504
5474,52649,22403
5475,25864,11075
5476,18203,7822
5477,31833,13628
5478,81543,34603
5479,88695,37554
5480,9823,4250
5481,107430,45486
5482,11848,5120
5483,120023,50889
5484,17571,7552
5485,105040,44444
5486,23637,10130
5487,88163,37339
5488,58424,24816
5489,29485,12605
5490,122180,51815
5491,43375,18524
5492,57917,24594
5493,96754,40945
5494,70294,29849
5495,41484,17714
5496,109221,46256
5497,52611,22390
5498,48568,20707
5499,89116,37739
5500,126560,53726
5501,70459,29924
5502,81958,34784
5503,57331,24348
5504,98775,41814
5505,30179,12913
5506,71232,30253
5507,80737,34251
5508,127615,54182
5509,1237,520
5510,89015,37698
5511,62157,26405
5512,53381,22700
5513,35035,15013
5514,2715,1171
5515,6490,2871
5516,90887,38457
5517,96701,40924
5518,68474,29085
5519,50896,21686
5520,37423,16018
5521,54876,23332
5522,124582,52895
5523,30900,13225
5524,64862,27534
5525,66563,28264
5526,3140,1377
5527,30503,13044
5528,24190,10368
5529,104501,44212
5530,56869,24173
5531,35002,14999
5532,52140,22205
5533,62017,26344
5534,39038,16677
5535,4852,2124
5536,83425,35418
5537,29883,12786
5538,126024,53500
5539,124445,52829
5540,98752,41808
5541,23937,10257
5542,13970,6018
5543,30100,12882
5544,86726,36786
5545,29821,12761
5546,110161,46641
5547,51790,22070
5548,31360,13423
5549,89333,37818
5550,16931,7286
5551,107277,45423
5552,14294,6164
5553,62678,26615
5554,95452,40401
5555,30000,12838
5556,8727,3770
5557,35551,15232
5558,80893,34325
5559,35531,15221
