role_rank0,csv_row_index0,working_index0
3058,13864,5984
3059,31891,13653
3060,113969,48293
3061,129359,54904
3062,94531,40018
3063,113522,48112
3064,99845,42251
3065,40549,17309
3066,60195,25555
3067,85732,36382
3068,19717,8453
3069,69611,29554
3070,71597,30403
3071,14973,6451
3072,46553,19837
3073,55693,23680
3074,39096,16710
3075,629,262
3076,56422,23990
3077,36530,15624
3078,116925,49561
3079,28119,12026
3080,15392,6631
3081,128577,54598
3082,49737,21201
3083,69510,29510
3084,8654,3736
3085,78383,33238
3086,50948,21710
3087,18386,7902
3088,105520,44648
3089,114613,48562
3090,120385,51046
3091,130068,55201
3092,122627,51998
3093,102065,43187
3094,68841,29244
3095,20194,8649
3096,95569,40444
3097,100011,42319
3098,94923,40175
3099,127861,54287
3100,110272,46682
3101,122195,51823
3102,94489,39997
3103,49123,20940
3104,28286,12101
3105,15813,6805
3106,59101,25089
3107,2336,1007
3108,30898,13224
3109,91473,38734
3110,49800,21230
3111,95358,40361
3112,81590,34619
3113,126282,53613
3114,55116,23429
3115,97507,41264
3116,114894,48689
3117,101134,42812
3118,69702,29591
3119,6851,3019
3120,79259,33589
3121,118186,50103
3122,62181,26411
3123,66898,28411
3124,120617,51155
3125,34226,14651
3126,4105,1806
3127,428,178
3128,116023,49174
3129,34053,14587
3130,2599,1122
3131,25293,10828
3132,116085,49199
3133,1307,556
3134,9517,4119
3135,58460,24832
3136,36987,15822
3137,18411,7910
3138,2455,1066
3139,65225,27703
3140,115082,48772
3141,65938,27996
3142,32055,13736
3143,41800,17850
3144,73601,31228
3145,11634,5027
3146,35723,15301
3147,113491,48098
3148,54274,23078
3149,87504,37079
3150,107474,45506
3151,45457,19398
3152,119799,50796
3153,84688,35934
3154,64101,27210
3155,71510,30362
3156,3368,1482
3157,60440,25651
3158,77857,33011
3159,3419,1508
3160,17371,7459
3161,28829,12315
3162,94179,39852
3163,83764,35555
3164,92704,39246
3165,61920,26302
3166,95030,40227
3167,39406,16845
3168,41218,17598
3169,35319,15131
3170,32154,13785
3171,102352,43306
3172,94470,39986
3173,6558,2898
3174,23594,10107
3175,55347,23528
3176,31647,13543
3177,113272,48012
3178,99846,42252
3179,106914,45253
3180,116205,49253
3181,105289,44556
3182,64108,27214
3183,101002,42756
3184,83044,35233
3185,81978,34788
3186,35543,15229
3187,129929,55142
3188,87061,36908
3189,111010,47018
3190,48859,20824
3191,127156,53996
3192,44341,18934
3193,81984,34792
3194,105563,44663
3195,41372,17660
3196,80560,34168
3197,116882,49537
3198,83267,35346
3199,89026,37706
3200,69534,29524
3201,74072,31419
3202,5638,2457
3203,87201,36967
3204,105540,44657
3205,60961,25871
3206,58485,24840
3207,52333,22282
3208,55373,23538
3209,13174,5680
3210,84064,35684
3211,38119,16323
3212,13020,5613
3213,4739,2077
3214,85045,36086
3215,112817,47826
3216,71127,30214
3217,95635,40469
3218,54808,23302
3219,109919,46542
3220,94616,40049
3221,26464,11318
3222,7853,3421
3223,87511,37084
3224,79455,33675
3225,59592,25295
3226,113520,48111
3227,18310,7866
3228,56357,23957
3229,6740,2968
3230,116235,49266
3231,97864,41415
3232,42186,18020
3233,99108,41941
3234,35313,15126
3235,81281,34479
3236,75834,32165
3237,94411,39965
3238,16345,7032
3239,709,305
3240,3408,1502
3241,74986,31799
3242,103958,43968
3243,71363,30311
3244,113449,48083
3245,1324,566
3246,118241,50129
3247,70234,29825
3248,97096,41096
3249,39172,16753
3250,120052,50901
3251,102304,43286
3252,38397,16434
3253,89540,37891
3254,18466,7931
3255,6955,3066
3256,74352,31550
3257,121876,51681
3258,88600,37512
3259,8410,3641
3260,81827,34722
3261,1636,702
3262,54172,23035
3263,1152,480
3264,118903,50406
3265,39541,16901
3266,82557,35039
3267,17879,7681
3268,80051,33929
3269,54606,23219
3270,12366,5328
3271,38861,16607
3272,109307,46294
3273,34140,14618
3274,9689,4194
3275,30162,12905
3276,98089,41524
3277,7827,3413
3278,114859,48674
3279,76124,32283
3280,61351,26048
3281,30595,13084
3282,110783,46922
3283,73592,31221
3284,31935,13675
3285,29724,12714
3286,68780,29222
3287,81767,34695
3288,71718,30450
3289,27560,11775
3290,18504,7946
3291,128323,54481
3292,90398,38243
3293,98485,41698
3294,118002,50017
3295,123111,52214
3296,76081,32264
3297,99958,42300
3298,112357,47623
3299,107424,45485
3300,42853,18297
3301,109104,46205
3302,79362,33636
3303,85964,36485
3304,8120,3524
3305,27516,11764
3306,46602,19859
3307,3607,1587
3308,112472,47682
3309,80498,34135
3310,44792,19137
3311,11742,5073
3312,102093,43197
3313,13023,5615
3314,78237,33181
3315,55506,23599
3316,112596,47736
3317,64393,27331
3318,87157,36948
3319,17218,7406
3320,130273,55295
3321,29854,12774
3322,72875,30937
3323,111838,47368
3324,75574,32060
3325,10783,4672
3326,11915,5145
3327,27037,11571
3328,129529,54975
3329,75990,32224
3330,67208,28537
3331,121514,51534
3332,55052,23412
3333,34378,14719
3334,15525,6681
3335,83259,35343
3336,59143,25106
3337,55971,23798
3338,127732,54239
3339,30565,13073
3340,67392,28620
3341,47714,20334
3342,91309,38647
3343,50246,21427
3344,3039,1335
3345,82885,35169
3346,102611,43410
3347,6579,2905
3348,105610,44687
3349,8857,3832
3350,56914,24192
3351,115045,48760
3352,50649,21587
3353,85753,36393
3354,107711,45603
3355,52899,22502
3356,108721,46039
3357,110118,46627
3358,87344,37022
3359,32953,14126
3360,21718,9307
3361,86163,36565
3362,26745,11448
3363,64971,27585
3364,126409,53670
3365,75926,32198
3366,19737,8464
3367,4264,1865
3368,117885,49966
3369,58140,24688
3370,48026,20454
3371,86663,36759
3372,10152,4387
3373,29896,12794
3374,85733,36383
3375,91156,38579
3376,76265,32345
3377,104265,44103
3378,6395,2823
3379,89636,37927
3380,33009,14149
3381,15085,6503
3382,31665,13547
3383,122795,52081
3384,108486,45936
3385,113131,47959
3386,18583,7975
3387,65867,27964
3388,64166,27235
3389,53261,22642
3390,123380,52343
3391,104389,44157
3392,80323,34046
3393,114478,48501
3394,81457,34559
3395,108148,45786
3396,25983,11130
3397,70742,30036
3398,39169,16752
3399,107663,45586
3400,28249,12083
3401,56368,23963
3402,97023,41066
3403,62713,26629
3404,119464,50638
3405,90693,38371
3406,60727,25779
3407,104307,44123
3408,45741,19515
3409,118358,50182
3410,32616,13982
3411,3575,1572
3412,30171,12908
3413,46879,19989
3414,65332,27743
3415,40407,17249
3416,90748,38400
3417,50474,21520
3418,49448,21074
3419,123416,52365
3420,55762,23714
3421,31383,13431
3422,97228,41149
3423,111382,47166
3424,64007,27168
3425,26294,11245
3426,24927,10684
3427,12707,5485
3428,79693,33783
3429,79016,33491
3430,121523,51540
3431,83492,35443
3432,14143,6095
3433,77854,33009
3434,17362,7456
3435,100925,42729
3436,115366,48902
3437,55413,23557
3438,31502,13482
3439,84546,35878
3440,121102,51347
3441,19169,8212
3442,97769,41372
3443,38259,16380
3444,21290,9133
3445,26497,11332
3446,35555,15234
3447,88867,37637
3448,93124,39415
3449,104211,44084
3450,111760,47332
3451,166,77
3452,80419,34093
3453,45452,19397
3454,311,135
3455,91179,38588
3456,65171,27677
3457,56049,23828
3458,14032,6044
3459,108397,45903
3460,100371,42484
3461,37705,16140
3462,18871,8090
3463,2248,970
3464,37894,16222
3465,93476,39556
3466,32122,13768
3467,83677,35518
3468,59572,25289
3469,13079,5639
3470,94199,39865
3471,107649,45578
3472,54215,23054
3473,82391,34966
3474,81844,34733
3475,91920,38924
3476,28591,12223
3477,33364,14311
3478,55325,23520
3479,123079,52202
3480,16094,6926
3481,115337,48888
3482,118675,50308
3483,39315,16810
3484,75530,32039
3485,116048,49182
3486,22057,9439
3487,15246,6572
3488,65995,28015
3489,96145,40675
3490,11494,4973
3491,81448,34555
3492,127881,54296
3493,78892,33437
3494,126662,53779
3495,122118,51785
3496,6380,2815
3497,38619,16523
3498,129020,54763
3499,38168,16343
3500,81719,34681
3501,60754,25789
3502,2448,1062
3503,89040,37714
3504,47476,20236
3505,20493,8791
3506,28950,12370
3507,5885,2575
3508,76570,32464
3509,44505,19008
3510,69360,29447
3511,106709,45160
3512,53592,22793
3513,21373,9166
3514,52804,22460
3515,82195,34888
3516,60222,25567
3517,83733,35541
3518,23624,10122
3519,21535,9230
3520,100679,42634
3521,104120,44037
3522,89722,37965
3523,21733,9314
3524,28520,12193
3525,48588,20717
3526,109700,46453
3527,86076,36528
3528,93931,39741
3529,23636,10129
3530,59597,25296
3531,3251,1422
3532,61390,26066
3533,124830,52996
3534,34865,14939
3535,106461,45051
3536,110132,46631
3537,53857,22904
3538,41115,17556
3539,95357,40360
3540,60530,25697
3541,106554,45096
3542,91721,38842
3543,89098,37733
3544,3811,1670
3545,9505,4113
3546,41768,17835
3547,127521,54140
3548,77667,32924
3549,100970,42747
3550,17566,7548
3551,39540,16900
3552,32395,13895
3553,110005,46579
3554,114221,48399
3555,23806,10201
3556,5989,2625
3557,91916,38922
3558,104491,44209
3559,77827,32996
3560,14248,6141
3561,10010,4324
3562,16126,6941
3563,106172,44928
3564,124752,52964
3565,70442,29915
3566,129342,54896
3567,117783,49924
3568,67367,28609
3569,98608,41748
3570,57084,24255
3571,98972,41895
3572,123618,52457
3573,36460,15591
3574,55167,23452
3575,115874,49124
3576,114740,48619
3577,26186,11201
3578,49722,21193
3579,57267,24326
3580,85428,36244
3581,127632,54191
3582,76827,32558
3583,91341,38669
3584,47653,20309
3585,68742,29205
3586,28001,11973
3587,63287,26864
3588,34460,14758
3589,116473,49363
3590,35011,15003
3591,78142,33138
3592,23912,10247
3593,33046,14170
3594,112186,47538
3595,105583,44676
3596,126985,53926
3597,107696,45599
3598,107348,45451
3599,74008,31399
3600,21938,9393
3601,104977,44416
3602,86416,36669
3603,3604,1586
3604,121429,51491
3605,42716,18250
3606,58556,24866
3607,106837,45222
3608,29939,12811
3609,30201,12925
3610,72941,30962
3611,50972,21719
3612,9806,4239
3613,116079,49197
3614,52074,22173
3615,35619,15260
3616,86381,36655
3617,117716,49894
3618,25425,10879
3619,112354,47620
3620,50225,21419
3621,75004,31809
3622,65202,27693
3623,4819,2108
3624,50896,21686
3625,41454,17698
3626,31790,13605
3627,87382,37033
3628,82356,34952
3629,124021,52642
3630,116637,49435
3631,21466,9202
3632,60725,25777
3633,111826,47362
3634,4432,1945
3635,59994,25474
3636,36608,15659
3637,97456,41241
3638,55859,23745
3639,737,313
3640,30650,13106
3641,92104,39003
3642,4153,1818
3643,49025,20897
3644,4232,1847
3645,58299,24762
3646,29001,12390
3647,81503,34582
3648,88758,37586
3649,45625,19467
3650,5364,2335
3651,87019,36892
3652,22644,9687
3653,32314,13858
3654,83586,35482
3655,91573,38770
3656,49554,21121
3657,71592,30399
3658,65432,27785
3659,90933,38477
3660,76195,32319
3661,10801,4679
3662,561,235
3663,19553,8372
3664,14865,6404
3665,114434,48484
3666,110574,46824
3667,109720,46462
3668,20787,8922
3669,126585,53740
3670,101913,43127
3671,16449,7079
3672,130029,55184
3673,98449,41685
3674,6727,2963
3675,81803,34713
3676,81568,34610
3677,122053,51759
3678,46515,19824
3679,61339,26041
3680,23374,10007
3681,51009,21732
3682,45312,19350
3683,43427,18550
3684,118724,50325
3685,72664,30849
3686,66227,28108
3687,103688,43856
3688,88165,37341
3689,44189,18862
3690,57801,24544
3691,87285,36999
3692,15102,6510
3693,129901,55131
3694,112353,47619
3695,4816,2105
3696,69608,29551
3697,96308,40741
3698,127417,54103
3699,55877,23750
3700,71143,30220
3701,58370,24796
3702,19845,8509
3703,119678,50744
3704,37758,16160
3705,85225,36156
3706,45243,19329
3707,22061,9441
3708,61216,25990
3709,67051,28472
3710,55196,23466
3711,125042,53090
3712,57985,24627
3713,112605,47739
3714,123979,52626
3715,52045,22159
3716,79495,33695
3717,128179,54426
3718,427,177
3719,80621,34196
3720,76389,32392
3721,8582,3708
3722,20242,8671
3723,3814,1672
3724,19852,8512
3725,108292,45853
3726,119335,50584
3727,15839,6817
3728,418,172
3729,29384,12559
3730,22003,9414
3731,123619,52458
3732,8347,3615
3733,25081,10744
3734,82339,34941
3735,69406,29465
3736,67650,28730
3737,40715,17388
3738,110713,46892
3739,52902,22505
3740,125367,53231
3741,101145,42817
3742,27565,11778
3743,126123,53549
3744,32151,13783
3745,90701,38377
3746,46503,19817
3747,38521,16489
3748,123389,52352
3749,113906,48268
3750,25642,10976
3751,31697,13562
3752,25551,10930
3753,50325,21461
3754,15242,6568
3755,81830,34725
3756,90095,38127
3757,19350,8292
3758,109483,46357
3759,17157,7384
3760,84583,35894
3761,121430,51492
3762,9934,4293
3763,74588,31648
3764,55973,23800
3765,49852,21254
3766,66729,28338
3767,124788,52978
3768,35765,15315
3769,23050,9870
3770,11845,5118
3771,21309,9141
3772,104829,44358
3773,108619,45996
3774,70061,29751
3775,98968,41893
3776,38222,16367
3777,94911,40168
3778,29226,12493
3779,8377,3627
3780,23187,9930
3781,46087,19658
3782,128066,54376
3783,120570,51137
3784,67217,28544
3785,118356,50180
3786,130301,55316
3787,53736,22848
3788,89355,37827
3789,9528,4125
3790,28,13
3791,40541,17306
3792,105476,44635
3793,16486,7093
3794,80280,34026
3795,102455,43347
3796,37877,16214
3797,59787,25378
3798,114104,48350
3799,129112,54806
3800,31224,13359
3801,79029,33495
3802,66584,28277
3803,108643,46003
3804,95025,40223
3805,61183,25971
3806,14029,6042
3807,43979,18772
3808,1613,692
3809,36183,15476
3810,107963,45711
3811,4144,1814
3812,39675,16955
3813,55159,23448
3814,12068,5212
3815,95177,40293
3816,49847,21252
3817,64086,27207
3818,104665,44285
3819,95272,40328
3820,83477,35440
3821,115750,49077
3822,59583,25293
3823,112463,47678
3824,127379,54083
3825,32686,14008
3826,19947,8546
3827,107082,45328
3828,19422,8317
3829,85995,36496
3830,31886,13652
3831,43907,18738
3832,46458,19801
3833,96038,40631
3834,70491,29936
3835,117318,49717
3836,46122,19675
3837,52356,22292
3838,24040,10299
3839,59616,25301
3840,82026,34812
3841,105898,44813
3842,107874,45671
3843,111962,47430
3844,115216,48830
3845,33646,14440
3846,19885,8521
3847,123375,52340
3848,113967,48292
3849,60431,25649
3850,97133,41115
3851,125532,53305
3852,10164,4393
3853,47776,20354
3854,48584,20716
3855,17230,7410
3856,116022,49173
3857,75481,32013
3858,7276,3195
3859,77668,32925
3860,5434,2366
3861,103716,43868
3862,89816,38010
3863,16109,6933
3864,101649,43017
3865,32175,13800
3866,2146,921
3867,827,355
3868,79054,33503
3869,129864,55119
3870,24763,10607
3871,6576,2904
3872,16576,7135
3873,54426,23140
3874,27407,11715
3875,21812,9348
3876,107415,45478
3877,121128,51357
3878,30198,12922
3879,112281,47585
3880,92292,39073
3881,29974,12829
3882,110822,46933
3883,7459,3274
3884,40985,17508
3885,51466,21927
3886,109635,46423
3887,85743,36388
3888,72745,30882
3889,34413,14736
3890,113322,48031
3891,111587,47248
3892,121313,51435
3893,51770,22062
3894,72889,30943
3895,45099,19254
3896,82007,34801
3897,130092,55210
3898,72106,30615
3899,53487,22744
3900,10845,4699
3901,43395,18536
3902,116072,49192
3903,27541,11768
3904,17697,7600
3905,60051,25495
3906,112138,47511
3907,35234,15095
3908,107283,45425
3909,41216,17596
3910,47836,20382
3911,107918,45691
3912,115346,48892
3913,56881,24179
3914,98567,41730
3915,13376,5765
3916,123601,52449
3917,82085,34833
3918,87401,37041
3919,11883,5130
3920,119606,50706
3921,102465,43355
3922,122872,52106
3923,7774,3391
3924,68389,29049
3925,15589,6712
3926,111653,47282
3927,118865,50390
3928,52948,22523
3929,126921,53900
3930,84748,35964
3931,7077,3114
3932,112700,47778
3933,46907,20001
3934,129343,54897
3935,12528,5408
3936,117338,49727
3937,2678,1156
3938,123169,52240
3939,122717,52042
3940,48180,20531
3941,100017,42322
3942,70215,29818
3943,3350,1473
3944,48291,20585
3945,9697,4199
3946,904,386
3947,70627,29993
3948,87617,37132
3949,20819,8934
3950,1354,583
3951,78951,33466
3952,2635,1139
3953,69809,29638
3954,13275,5730
3955,8311,3597
3956,129258,54871
3957,126564,53730
3958,29130,12449
3959,111220,47107
3960,87893,37228
3961,123766,52526
3962,76328,32368
3963,91656,38812
3964,31203,13350
3965,66665,28310
3966,107702,45601
3967,31590,13520
3968,107001,45291
3969,85726,36379
3970,53981,22959
3971,19152,8202
3972,80735,34250
3973,113662,48172
3974,67414,28630
3975,16505,7101
3976,60689,25760
3977,89492,37875
3978,127651,54204
3979,81482,34570
3980,90670,38366
3981,85700,36366
3982,100889,42720
3983,30854,13200
3984,73835,31327
3985,92837,39306
3986,63273,26858
3987,14467,6233
3988,82968,35205
3989,33466,14356
3990,110383,46737
3991,121362,51461
3992,18759,8049
3993,99639,42162
3994,108962,46144
3995,56494,24019
3996,3784,1659
3997,15560,6701
3998,23724,10165
3999,122852,52098
4000,15121,6518
4001,42415,18126
4002,41530,17735
4003,59681,25332
4004,46987,20037
4005,54828,23310
4006,33881,14520
4007,27879,11915
4008,84551,35879
4009,104843,44363
4010,57067,24252
4011,98660,41770
4012,100161,42393
4013,57598,24463
4014,30452,13027
4015,26611,11392
4016,18512,7950
4017,104129,44042
4018,118956,50430
4019,94015,39767
4020,47212,20139
4021,97372,41206
4022,93734,39666
4023,99872,42263
4024,122481,51933
4025,45924,19587
4026,118615,50282
4027,18148,7800
4028,33565,14399
4029,125439,53265
4030,100020,42324
4031,15538,6689
4032,112905,47872
4033,61277,26017
4034,69361,29448
4035,36762,15724
4036,72708,30868
4037,7890,3438
4038,17981,7726
4039,47870,20395
4040,100307,42458
4041,27406,11714
4042,96545,40848
4043,57797,24542
4044,30864,13206
4045,95923,40579
4046,75509,32027
4047,2704,1167
4048,15832,6814
4049,112230,47561
4050,111093,47054
4051,36716,15705
4052,18488,7941
4053,109582,46399
4054,47840,20383
4055,12038,5197
4056,123560,52432
4057,109918,46541
4058,52302,22266
4059,18113,7783
4060,21732,9313
4061,115463,48946
4062,30401,13005
4063,97374,41207
4064,1759,758
4065,123285,52295
4066,68400,29057
4067,82463,34997
4068,117738,49903
4069,60773,25797
4070,73036,30997
4071,2192,939
4072,31332,13405
4073,17748,7623
4074,97816,41396
4075,79564,33725
4076,19700,8446
4077,55747,23707
4078,124918,53037
4079,126885,53886
4080,2147,922
4081,35405,15162
4082,29336,12538
4083,56686,24100
4084,100156,42389
4085,7425,3260
4086,127567,54158
4087,67176,28525
4088,30752,13152
4089,113243,47999
4090,127273,54038
4091,42668,18226
4092,28368,12128
4093,74624,31655
4094,106210,44944
4095,78668,33349
4096,67474,28656
4097,124688,52935
4098,60309,25596
4099,15966,6873
4100,92717,39254
4101,50764,21635
4102,96185,40689
4103,76642,32489
4104,96460,40811
4105,34178,14630
4106,28475,12181
4107,37049,15849
4108,105279,44549
4109,72942,30963
4110,31764,13590
4111,44907,19180
4112,120804,51232
4113,128026,54356
4114,31024,13283
4115,55934,23782
4116,19954,8552
4117,125686,53366
4118,102603,43404
4119,73697,31275
4120,100340,42471
4121,123749,52520
4122,84914,36030
4123,115462,48945
4124,1619,696
4125,6844,3015
4126,37379,15998
4127,54420,23137
4128,58314,24768
4129,97758,41368
4130,129656,55030
4131,10393,4496
4132,86837,36832
4133,90492,38283
4134,27511,11760
4135,70001,29722
4136,85113,36111
4137,39455,16864
4138,77104,32669
4139,27040,11573
4140,108147,45785
4141,110083,46613
4142,73572,31216
4143,117729,49898
4144,83694,35526
4145,43821,18707
4146,30086,12876
4147,110873,46955
4148,101660,43021
4149,41214,17594
4150,41387,17668
4151,19930,8541
4152,51306,21851
4153,75571,32059
4154,31037,13290
4155,60793,25804
4156,29539,12623
4157,46212,19704
4158,104375,44150
4159,68126,28938
4160,43222,18454
4161,43139,18417
4162,59568,25287
4163,61246,26005
4164,65441,27789
4165,99811,42236
4166,44543,19028
4167,83068,35244
4168,106208,44942
4169,637,266
4170,18389,7904
4171,104787,44339
4172,86839,36834
4173,20419,8750
4174,21313,9143
4175,26976,11549
4176,58259,24744
4177,4475,1965
4178,29174,12468
4179,80183,33985
4180,56959,24210
4181,112423,47659
4182,29623,12663
4183,27087,11594
4184,15016,6471
4185,78151,33141
4186,10512,4545
4187,97099,41097
4188,94643,40061
4189,31999,13705
4190,20671,8869
4191,41026,17524
4192,12616,5445
4193,14046,6051
4194,76932,32600
4195,75812,32157
4196,85954,36482
4197,99130,41950
4198,95514,40424
4199,58348,24784
4200,54526,23176
4201,87513,37085
4202,46886,19993
4203,48563,20703
4204,15950,6867
4205,73073,31015
4206,56925,24197
4207,128990,54752
4208,9381,4056
4209,119941,50858
4210,76096,32271
4211,92406,39121
4212,78589,33320
4213,103754,43882
4214,39486,16877
4215,117069,49617
4216,42036,17951
4217,51075,21760
4218,99559,42128
4219,38436,16454
4220,13795,5954
4221,446,186
4222,43795,18696
4223,113567,48131
4224,57515,24431
4225,31963,13694
4226,67677,28741
4227,116765,49490
4228,127323,54056
4229,99178,41969
4230,17599,7567
4231,41829,17862
4232,32646,13996
4233,77141,32687
4234,123470,52388
4235,39642,16939
4236,57057,24250
4237,79635,33755
4238,100891,42722
4239,100872,42714
4240,9698,4200
4241,36635,15672
4242,121453,51501
4243,36662,15683
4244,118909,50410
4245,118443,50222
4246,30369,12990
4247,51526,21955
4248,126171,53575
4249,93016,39374
4250,65766,27919
4251,64121,27219
4252,125985,53482
4253,94748,40102
4254,27757,11864
4255,38830,16599
4256,67524,28675
4257,3049,1340
4258,65474,27806
4259,120300,51014
4260,13705,5916
4261,41322,17639
4262,125009,53075
4263,100614,42610
4264,7869,3429
4265,68087,28922
4266,116374,49316
4267,45486,19416
4268,76154,32298
4269,66822,28380
4270,26790,11467
4271,72625,30830
4272,49963,21311
4273,29437,12584
4274,15585,6709
4275,61448,26094
4276,70350,29872
4277,79345,33629
4278,57487,24420
4279,100475,42530
4280,44544,19029
4281,17618,7574
4282,2008,865
4283,36600,15654
4284,104678,44291
4285,74168,31473
4286,84339,35788
4287,44405,18959
4288,84861,36010
4289,52499,22343
4290,117199,49674
4291,57775,24535
4292,60390,25633
4293,120849,51253
4294,76841,32564
4295,14036,6046
4296,67802,28802
4297,126300,53622
4298,75308,31944
4299,4122,1810
4300,23209,9935
4301,11038,4790
4302,117142,49650
4303,71041,30175
4304,36616,15661
4305,3664,1608
4306,60077,25510
4307,75250,31914
4308,37641,16117
4309,110994,47011
4310,71955,30555
4311,6007,2634
4312,107272,45419
4313,13750,5935
4314,39329,16818
4315,38318,16404
4316,118812,50363
4317,130414,55366
4318,111687,47299
4319,55187,23464
4320,96876,41006
4321,35067,15028
4322,29968,12826
4323,85779,36406
4324,109399,46328
4325,99116,41945
4326,8837,3818
4327,118851,50383
4328,72299,30688
4329,23109,9892
4330,21834,9359
4331,25854,11070
4332,101224,42850
4333,93291,39477
4334,94571,40030
4335,34953,14979
4336,23948,10262
4337,56398,23977
4338,98645,41764
4339,110609,46841
4340,19088,8174
4341,34577,14808
4342,109786,46484
4343,13373,5764
4344,89415,37847
4345,119400,50615
4346,81754,34692
4347,102254,43267
4348,69540,29527
4349,18036,7750
4350,33186,14231
4351,108599,45988
4352,45362,19368
4353,70150,29789
4354,96234,40712
4355,22668,9696
4356,76398,32394
4357,20439,8757
4358,18477,7936
4359,30635,13098
4360,91319,38653
4361,67493,28661
4362,100426,42509
4363,104440,44182
4364,38575,16506
4365,31261,13377
4366,78627,33330
4367,62969,26735
4368,120554,51125
4369,47060,20074
4370,117420,49764
4371,12636,5458
4372,96027,40624
4373,91367,38683
4374,116831,49521
4375,110051,46600
4376,99050,41921
4377,946,396
4378,124645,52922
4379,19702,8448
4380,56229,23901
4381,92099,39001
4382,109516,46369
4383,21555,9241
4384,91050,38534
4385,22829,9765
4386,85719,36375
4387,70487,29934
4388,42652,18216
4389,125618,53341
4390,30835,13187
4391,97999,41481
4392,52262,22251
4393,92738,39262
4394,183,84
4395,15354,6617
4396,81006,34375
4397,54699,23255
4398,64843,27525
4399,110659,46865
4400,103846,43924
4401,111207,47102
4402,114490,48504
4403,32858,14083
4404,61045,25909
4405,55346,23527
4406,32820,14064
4407,123195,52254
4408,16915,7281
4409,33376,14315
4410,73155,31049
4411,110328,46713
4412,69731,29604
4413,115839,49113
4414,85500,36274
4415,1958,839
4416,26889,11509
4417,92594,39199
4418,67327,28584
4419,73140,31044
4420,112485,47686
4421,36165,15470
4422,129155,54826
4423,21070,9037
4424,89950,38060
4425,102881,43529
4426,66973,28437
4427,36965,15814
4428,126756,53826
4429,46849,19970
4430,69831,29647
4431,12597,5437
4432,9550,4134
4433,48881,20835
4434,29425,12582
4435,98390,41653
4436,35021,15005
4437,54840,23314
4438,3869,1692
4439,110702,46886
4440,48187,20536
4441,72009,30573
4442,98510,41709
4443,116433,49344
4444,112871,47854
4445,67500,28665
4446,68009,28886
4447,4678,2046
4448,95283,40332
4449,20294,8695
4450,113870,48250
4451,99191,41975
4452,101404,42917
4453,59107,25093
4454,125945,53469
4455,128072,54381
4456,92709,39248
4457,77556,32873
4458,932,392
4459,94464,39983
4460,112356,47622
4461,73950,31374
4462,100553,42573
4463,77452,32821
4464,81773,34697
4465,107437,45489
4466,58218,24726
4467,98377,41648
4468,12876,5547
4469,22624,9675
4470,88061,37294
4471,48150,20517
4472,119572,50691
4473,100437,42513
4474,67767,28787
4475,99376,42051
4476,56282,23923
4477,10546,4562
4478,114878,48682
4479,119329,50581
4480,279,124
4481,9115,3944
4482,119607,50707
4483,6193,2724
4484,28946,12367
4485,11450,4959
4486,105845,44788
4487,64995,27595
4488,33309,14286
4489,18085,7773
4490,25324,10838
4491,116767,49491
4492,85061,36092
4493,99849,42253
4494,47486,20240
4495,75623,32080
4496,89682,37949
4497,1225,516
4498,46222,19709
4499,16704,7186
4500,124686,52933
4501,43843,18714
4502,53881,22916
4503,113390,48063
4504,120919,51280
4505,63917,27133
4506,37168,15907
4507,93784,39683
4508,72621,30827
4509,27205,11630
4510,26895,11511
4511,81904,34758
4512,69671,29580
4513,111405,47172
4514,86090,36536
4515,98208,41573
4516,9575,4145
4517,126677,53787
4518,119564,50688
4519,91378,38691
4520,114074,48338
4521,117803,49933
4522,75001,31807
4523,111602,47257
4524,45170,19294
4525,27153,11618
4526,118238,50127
4527,109072,46193
4528,89082,37728
4529,5536,2404
4530,80168,33976
4531,45184,19302
4532,105800,44768
4533,74180,31479
4534,99138,41955
4535,106792,45203
4536,100389,42494
4537,103249,43679
4538,117640,49863
4539,63565,26971
4540,90967,38495
4541,35057,15022
4542,7114,3129
4543,75523,32035
4544,51399,21899
4545,96808,40969
4546,126859,53875
4547,66248,28119
4548,64657,27444
4549,117497,49802
4550,119313,50575
4551,108044,45747
4552,107089,45332
4553,47925,20413
4554,123975,52624
4555,29034,12402
4556,19074,8167
4557,100924,42728
4558,129953,55154
4559,113880,48254
4560,7335,3223
4561,18017,7739
4562,126661,53778
4563,92336,39093
4564,126326,53632
4565,129573,54992
4566,109485,46359
4567,21226,9106
4568,92659,39231
4569,61257,26009
4570,10300,4458
4571,59405,25221
4572,101436,42933
4573,34244,14660
4574,106802,45205
4575,99777,42216
4576,55042,23405
4577,37526,16068
4578,50870,21677
4579,110956,46995
4580,368,148
4581,30023,12849
4582,81655,34647
4583,57143,24276
4584,27349,11691
4585,3934,1725
4586,50670,21595
4587,1137,474
4588,67960,28873
4589,68608,29153
4590,76412,32404
4591,22435,9598
4592,130201,55260
4593,64020,27174
4594,44720,19102
4595,66570,28269
4596,69470,29494
4597,54872,23329
4598,61899,26291
4599,106879,45236
4600,91962,38936
4601,114143,48367
4602,36467,15597
4603,95699,40492
4604,69852,29657
4605,56137,23865
4606,75793,32148
4607,6479,2863
4608,110065,46606
4609,127753,54247
4610,108620,45997
4611,19518,8358
4612,103749,43879
4613,103025,43584
4614,111323,47145
4615,103870,43935
4616,108380,45893
